Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.88,0.09,0.03,0.5,0.47,0.03
10,0.74,0.14,0.12,0.3,0.66,0.04
20,0.78,0.14,0.08,0.25,0.66,0.09
30,0.82,0.11,0.07,0.37,0.62,0.01
40,0.77,0.14,0.09,0.3,0.66,0.04
50,0.8,0.14,0.06,0.26,0.71,0.03
60,0.81,0.07,0.12,0.29,0.66,0.05
70,0.8,0.14,0.06,0.3,0.66,0.04
80,0.8,0.09,0.11,0.3,0.64,0.06
90,0.71,0.19,0.1,0.45,0.53,0.02
100,0.8,0.16,0.04,0.45,0.54,0.01
110,0.82,0.12,0.06,0.41,0.58,0.01
120,0.8,0.16,0.04,0.3,0.66,0.04
130,0.88,0.08,0.04,0.38,0.58,0.04
140,0.79,0.11,0.1,0.38,0.56,0.06
150,0.81,0.14,0.05,0.33,0.58,0.09
160,0.8,0.13,0.07,0.37,0.63,0
170,0.84,0.07,0.09,0.46,0.47,0.07
180,0.8,0.14,0.06,0.48,0.46,0.06
190,0.82,0.05,0.13,0.42,0.46,0.12
200,0.75,0.14,0.11,0.37,0.58,0.05
210,0.8,0.16,0.04,0.39,0.58,0.03
220,0.8,0.1,0.1,0.4,0.54,0.06
230,0.83,0.08,0.09,0.44,0.52,0.04
240,0.87,0.09,0.04,0.41,0.54,0.05
250,0.78,0.13,0.09,0.43,0.51,0.06
260,0.8,0.12,0.08,0.51,0.39,0.1
270,0.89,0.07,0.04,0.5,0.47,0.03
280,0.79,0.14,0.07,0.48,0.43,0.09
290,0.79,0.15,0.06,0.45,0.52,0.03
300,0.71,0.19,0.1,0.46,0.49,0.05
310,0.73,0.11,0.16,0.54,0.4,0.06
320,0.87,0.05,0.08,0.5,0.45,0.05
330,0.79,0.17,0.04,0.47,0.5,0.03
340,0.85,0.1,0.05,0.58,0.41,0.01
350,0.86,0.11,0.03,0.57,0.35,0.08
360,0.88,0.07,0.05,0.6,0.33,0.07
370,0.86,0.1,0.04,0.48,0.5,0.02
380,0.91,0.06,0.03,0.43,0.44,0.13
390,0.9,0.08,0.02,0.44,0.49,0.07
400,0.89,0.06,0.05,0.37,0.53,0.1
410,0.91,0.07,0.02,0.36,0.51,0.13
420,0.78,0.13,0.09,0.43,0.43,0.14
430,0.79,0.14,0.07,0.45,0.49,0.06
440,0.86,0.09,0.05,0.5,0.4,0.1
450,0.82,0.14,0.04,0.49,0.42,0.09
460,0.83,0.09,0.08,0.43,0.45,0.12
470,0.77,0.17,0.06,0.49,0.43,0.08
480,0.82,0.09,0.09,0.48,0.46,0.06
490,0.82,0.09,0.09,0.43,0.47,0.1
500,0.84,0.08,0.08,0.34,0.55,0.11
510,0.79,0.16,0.05,0.5,0.37,0.13
520,0.86,0.09,0.05,0.49,0.42,0.09
530,0.84,0.14,0.02,0.6,0.32,0.08
540,0.83,0.11,0.06,0.53,0.38,0.09
550,0.88,0.07,0.05,0.53,0.4,0.07
560,0.87,0.11,0.02,0.57,0.3,0.13
570,0.86,0.1,0.04,0.48,0.42,0.1
580,0.88,0.07,0.05,0.52,0.36,0.12
590,0.86,0.1,0.04,0.64,0.29,0.07
600,0.86,0.1,0.04,0.58,0.37,0.05
610,0.82,0.13,0.05,0.58,0.3,0.12
620,0.81,0.14,0.05,0.57,0.33,0.1
630,0.85,0.11,0.04,0.63,0.3,0.07
640,0.81,0.14,0.05,0.56,0.33,0.11
650,0.88,0.09,0.03,0.55,0.39,0.06
660,0.81,0.15,0.04,0.55,0.36,0.09
670,0.81,0.12,0.07,0.49,0.48,0.03
680,0.85,0.08,0.07,0.55,0.38,0.07
690,0.79,0.09,0.12,0.45,0.44,0.11
700,0.92,0.05,0.03,0.54,0.44,0.02
710,0.86,0.06,0.08,0.55,0.34,0.11
720,0.86,0.08,0.06,0.61,0.32,0.07
730,0.82,0.12,0.06,0.66,0.31,0.03
740,0.78,0.16,0.06,0.6,0.33,0.07
750,0.82,0.1,0.08,0.68,0.23,0.09
760,0.9,0.06,0.04,0.51,0.35,0.14
770,0.84,0.09,0.07,0.65,0.31,0.04
780,0.89,0.06,0.05,0.57,0.35,0.08
790,0.83,0.12,0.05,0.55,0.41,0.04
800,0.86,0.07,0.07,0.6,0.35,0.05
810,0.83,0.07,0.1,0.67,0.31,0.02
820,0.84,0.08,0.08,0.57,0.39,0.04
830,0.78,0.16,0.06,0.47,0.49,0.04
840,0.78,0.16,0.06,0.49,0.46,0.05
850,0.82,0.11,0.07,0.48,0.45,0.07
860,0.85,0.09,0.06,0.39,0.5,0.11
870,0.88,0.07,0.05,0.59,0.33,0.08
880,0.79,0.1,0.11,0.53,0.35,0.12
890,0.87,0.09,0.04,0.54,0.29,0.17
900,0.8,0.15,0.05,0.41,0.5,0.09
910,0.86,0.08,0.06,0.51,0.43,0.06
920,0.82,0.12,0.06,0.5,0.44,0.06
930,0.8,0.13,0.07,0.52,0.43,0.05
940,0.88,0.09,0.03,0.52,0.4,0.08
950,0.83,0.05,0.12,0.72,0.24,0.04
960,0.8,0.18,0.02,0.56,0.4,0.04
970,0.86,0.07,0.07,0.6,0.36,0.04
980,0.79,0.12,0.09,0.58,0.35,0.07
990,0.85,0.08,0.07,0.53,0.4,0.07
1000,0.86,0.1,0.04,0.47,0.49,0.04
