Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.77,0.2,0.03,0.42,0.53,0.05
10,0.65,0.14,0.21,0.33,0.59,0.08
20,0.62,0.13,0.25,0.24,0.72,0.04
30,0.72,0.13,0.15,0.39,0.58,0.03
40,0.66,0.11,0.23,0.28,0.66,0.06
50,0.71,0.09,0.2,0.36,0.56,0.08
60,0.78,0.04,0.18,0.33,0.64,0.03
70,0.73,0.07,0.2,0.34,0.58,0.08
80,0.86,0.12,0.02,0.4,0.54,0.06
90,0.83,0.13,0.04,0.42,0.55,0.03
100,0.82,0.14,0.04,0.34,0.6,0.06
110,0.8,0.14,0.06,0.42,0.49,0.09
120,0.73,0.2,0.07,0.43,0.55,0.02
130,0.76,0.21,0.03,0.4,0.52,0.08
140,0.77,0.1,0.13,0.52,0.39,0.09
150,0.71,0.2,0.09,0.45,0.42,0.13
160,0.81,0.08,0.11,0.43,0.45,0.12
170,0.8,0.13,0.07,0.5,0.43,0.07
180,0.87,0.1,0.03,0.48,0.43,0.09
190,0.88,0.08,0.04,0.44,0.46,0.1
200,0.81,0.14,0.05,0.52,0.42,0.06
210,0.85,0.09,0.06,0.39,0.51,0.1
220,0.83,0.15,0.02,0.52,0.42,0.06
230,0.83,0.11,0.06,0.45,0.49,0.06
240,0.83,0.11,0.06,0.43,0.51,0.06
250,0.8,0.13,0.07,0.5,0.44,0.06
260,0.78,0.16,0.06,0.39,0.55,0.06
270,0.8,0.13,0.07,0.54,0.37,0.09
280,0.84,0.06,0.1,0.4,0.38,0.22
290,0.8,0.1,0.1,0.45,0.49,0.06
300,0.8,0.1,0.1,0.45,0.41,0.14
310,0.76,0.15,0.09,0.41,0.47,0.12
320,0.82,0.13,0.05,0.53,0.42,0.05
330,0.79,0.14,0.07,0.56,0.39,0.05
340,0.81,0.09,0.1,0.55,0.38,0.07
350,0.82,0.13,0.05,0.52,0.33,0.15
360,0.8,0.14,0.06,0.54,0.41,0.05
370,0.78,0.14,0.08,0.49,0.42,0.09
380,0.88,0.04,0.08,0.48,0.44,0.08
390,0.8,0.12,0.08,0.5,0.46,0.04
400,0.82,0.14,0.04,0.48,0.41,0.11
410,0.86,0.05,0.09,0.45,0.43,0.12
420,0.81,0.1,0.09,0.38,0.51,0.11
430,0.67,0.18,0.15,0.41,0.46,0.13
440,0.79,0.13,0.08,0.52,0.41,0.07
450,0.82,0.14,0.04,0.52,0.4,0.08
460,0.82,0.11,0.07,0.47,0.48,0.05
470,0.77,0.1,0.13,0.52,0.39,0.09
480,0.69,0.24,0.07,0.42,0.52,0.06
490,0.77,0.15,0.08,0.52,0.42,0.06
500,0.79,0.14,0.07,0.42,0.53,0.05
510,0.87,0.07,0.06,0.55,0.38,0.07
520,0.85,0.06,0.09,0.56,0.38,0.06
530,0.78,0.12,0.1,0.49,0.46,0.05
540,0.92,0.05,0.03,0.53,0.36,0.11
550,0.78,0.13,0.09,0.63,0.26,0.11
560,0.82,0.12,0.06,0.53,0.4,0.07
570,0.82,0.15,0.03,0.51,0.39,0.1
580,0.88,0.07,0.05,0.46,0.39,0.15
590,0.88,0.1,0.02,0.51,0.38,0.11
600,0.82,0.11,0.07,0.49,0.4,0.11
610,0.8,0.09,0.11,0.49,0.42,0.09
620,0.72,0.15,0.13,0.45,0.46,0.09
630,0.76,0.11,0.13,0.47,0.43,0.1
640,0.82,0.07,0.11,0.52,0.4,0.08
650,0.83,0.1,0.07,0.52,0.43,0.05
660,0.81,0.14,0.05,0.65,0.27,0.08
670,0.78,0.17,0.05,0.6,0.33,0.07
680,0.74,0.17,0.09,0.5,0.38,0.12
690,0.76,0.14,0.1,0.46,0.45,0.09
700,0.77,0.16,0.07,0.45,0.4,0.15
710,0.8,0.1,0.1,0.45,0.4,0.15
720,0.79,0.17,0.04,0.43,0.49,0.08
730,0.82,0.15,0.03,0.57,0.34,0.09
740,0.78,0.13,0.09,0.57,0.34,0.09
750,0.78,0.15,0.07,0.57,0.31,0.12
760,0.81,0.08,0.11,0.47,0.3,0.23
770,0.81,0.1,0.09,0.5,0.42,0.08
780,0.85,0.1,0.05,0.53,0.29,0.18
790,0.77,0.19,0.04,0.49,0.38,0.13
800,0.8,0.16,0.04,0.51,0.33,0.16
810,0.79,0.16,0.05,0.52,0.42,0.06
820,0.87,0.09,0.04,0.51,0.34,0.15
830,0.73,0.13,0.14,0.59,0.26,0.15
840,0.84,0.13,0.03,0.56,0.38,0.06
850,0.78,0.16,0.06,0.41,0.44,0.15
860,0.8,0.12,0.08,0.58,0.36,0.06
870,0.79,0.19,0.02,0.47,0.49,0.04
880,0.83,0.08,0.09,0.51,0.34,0.15
890,0.89,0.08,0.03,0.41,0.42,0.17
900,0.86,0.1,0.04,0.5,0.34,0.16
910,0.79,0.11,0.1,0.57,0.38,0.05
920,0.86,0.11,0.03,0.58,0.3,0.12
930,0.84,0.08,0.08,0.53,0.32,0.15
940,0.86,0.09,0.05,0.46,0.48,0.06
950,0.82,0.12,0.06,0.42,0.44,0.14
960,0.9,0.08,0.02,0.4,0.44,0.16
970,0.82,0.14,0.04,0.42,0.49,0.09
980,0.82,0.13,0.05,0.48,0.42,0.1
990,0.9,0.07,0.03,0.49,0.45,0.06
1000,0.85,0.1,0.05,0.53,0.35,0.12
