Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.82,0.14,0.04,0.46,0.5,0.04
10,0.63,0.23,0.14,0.34,0.61,0.05
20,0.75,0.16,0.09,0.17,0.71,0.12
30,0.79,0.14,0.07,0.19,0.69,0.12
40,0.8,0.13,0.07,0.13,0.79,0.08
50,0.74,0.22,0.04,0.28,0.65,0.07
60,0.8,0.11,0.09,0.27,0.61,0.12
70,0.8,0.13,0.07,0.27,0.67,0.06
80,0.82,0.14,0.04,0.38,0.56,0.06
90,0.82,0.15,0.03,0.32,0.59,0.09
100,0.83,0.1,0.07,0.39,0.52,0.09
110,0.84,0.12,0.04,0.46,0.51,0.03
120,0.87,0.07,0.06,0.42,0.53,0.05
130,0.86,0.12,0.02,0.45,0.39,0.16
140,0.83,0.09,0.08,0.49,0.32,0.19
150,0.87,0.08,0.05,0.49,0.33,0.18
160,0.78,0.13,0.09,0.5,0.33,0.17
170,0.85,0.09,0.06,0.53,0.29,0.18
180,0.81,0.08,0.11,0.47,0.3,0.23
190,0.84,0.09,0.07,0.48,0.33,0.19
200,0.79,0.13,0.08,0.5,0.29,0.21
210,0.78,0.11,0.11,0.5,0.3,0.2
220,0.78,0.13,0.09,0.44,0.37,0.19
230,0.84,0.09,0.07,0.41,0.45,0.14
240,0.86,0.09,0.05,0.48,0.31,0.21
250,0.81,0.11,0.08,0.44,0.28,0.28
260,0.75,0.18,0.07,0.52,0.28,0.2
270,0.89,0.06,0.05,0.59,0.27,0.14
280,0.85,0.08,0.07,0.55,0.21,0.24
290,0.86,0.08,0.06,0.58,0.25,0.17
300,0.86,0.1,0.04,0.51,0.29,0.2
310,0.79,0.12,0.09,0.49,0.39,0.12
320,0.83,0.08,0.09,0.48,0.28,0.24
330,0.81,0.1,0.09,0.61,0.28,0.11
340,0.88,0.09,0.03,0.54,0.25,0.21
350,0.81,0.15,0.04,0.51,0.33,0.16
360,0.87,0.08,0.05,0.43,0.34,0.23
370,0.84,0.13,0.03,0.52,0.32,0.16
380,0.84,0.1,0.06,0.51,0.33,0.16
390,0.9,0.08,0.02,0.52,0.42,0.06
400,0.87,0.1,0.03,0.51,0.38,0.11
410,0.85,0.08,0.07,0.52,0.45,0.03
420,0.88,0.08,0.04,0.57,0.38,0.05
430,0.82,0.13,0.05,0.53,0.24,0.23
440,0.84,0.09,0.07,0.54,0.36,0.1
450,0.87,0.06,0.07,0.53,0.3,0.17
460,0.82,0.12,0.06,0.44,0.44,0.12
470,0.79,0.17,0.04,0.47,0.3,0.23
480,0.87,0.09,0.04,0.43,0.38,0.19
490,0.85,0.12,0.03,0.51,0.37,0.12
500,0.91,0.07,0.02,0.55,0.3,0.15
510,0.84,0.07,0.09,0.53,0.3,0.17
520,0.81,0.15,0.04,0.58,0.33,0.09
530,0.9,0.06,0.04,0.51,0.28,0.21
540,0.89,0.07,0.04,0.46,0.39,0.15
550,0.9,0.06,0.04,0.49,0.38,0.13
560,0.88,0.07,0.05,0.53,0.37,0.1
570,0.92,0.06,0.02,0.51,0.43,0.06
580,0.83,0.11,0.06,0.53,0.37,0.1
590,0.88,0.04,0.08,0.51,0.42,0.07
600,0.9,0.07,0.03,0.57,0.35,0.08
610,0.84,0.09,0.07,0.46,0.45,0.09
620,0.85,0.08,0.07,0.5,0.37,0.13
630,0.88,0.09,0.03,0.54,0.41,0.05
640,0.8,0.11,0.09,0.48,0.44,0.08
650,0.83,0.05,0.12,0.51,0.35,0.14
660,0.83,0.07,0.1,0.6,0.31,0.09
670,0.86,0.06,0.08,0.43,0.41,0.16
680,0.89,0.07,0.04,0.53,0.33,0.14
690,0.89,0.05,0.06,0.46,0.41,0.13
700,0.86,0.07,0.07,0.48,0.37,0.15
710,0.89,0.07,0.04,0.47,0.44,0.09
720,0.87,0.05,0.08,0.48,0.39,0.13
730,0.86,0.06,0.08,0.47,0.39,0.14
740,0.89,0.05,0.06,0.61,0.29,0.1
750,0.89,0.08,0.03,0.51,0.32,0.17
760,0.87,0.08,0.05,0.58,0.27,0.15
770,0.85,0.09,0.06,0.48,0.31,0.21
780,0.8,0.11,0.09,0.5,0.36,0.14
790,0.92,0.04,0.04,0.52,0.28,0.2
800,0.92,0.04,0.04,0.54,0.28,0.18
810,0.88,0.08,0.04,0.52,0.36,0.12
820,0.89,0.02,0.09,0.51,0.31,0.18
830,0.93,0.05,0.02,0.52,0.31,0.17
840,0.89,0.06,0.05,0.45,0.39,0.16
850,0.85,0.1,0.05,0.51,0.39,0.1
860,0.96,0.03,0.01,0.46,0.39,0.15
870,0.86,0.11,0.03,0.52,0.35,0.13
880,0.89,0.06,0.05,0.53,0.23,0.24
890,0.86,0.07,0.07,0.54,0.25,0.21
900,0.9,0.08,0.02,0.52,0.19,0.29
910,0.89,0.07,0.04,0.56,0.24,0.2
920,0.89,0.07,0.04,0.48,0.35,0.17
930,0.82,0.12,0.06,0.56,0.31,0.13
940,0.92,0.05,0.03,0.48,0.25,0.27
950,0.91,0.07,0.02,0.54,0.37,0.09
960,0.88,0.07,0.05,0.6,0.27,0.13
970,0.91,0.05,0.04,0.6,0.26,0.14
980,0.87,0.06,0.07,0.57,0.27,0.16
990,0.89,0.08,0.03,0.51,0.44,0.05
1000,0.89,0.08,0.03,0.54,0.31,0.15
