Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.68,0.26,0.06,0.41,0.55,0.04
10,0.72,0.15,0.13,0.3,0.59,0.11
20,0.66,0.18,0.16,0.49,0.44,0.07
30,0.69,0.17,0.14,0.41,0.57,0.02
40,0.64,0.24,0.12,0.42,0.56,0.02
50,0.69,0.25,0.06,0.52,0.4,0.08
60,0.66,0.23,0.11,0.39,0.56,0.05
70,0.65,0.12,0.23,0.49,0.48,0.03
80,0.62,0.18,0.2,0.51,0.39,0.1
90,0.68,0.15,0.17,0.56,0.37,0.07
100,0.63,0.17,0.2,0.53,0.45,0.02
110,0.59,0.19,0.22,0.43,0.52,0.05
120,0.59,0.17,0.24,0.51,0.43,0.06
130,0.67,0.14,0.19,0.45,0.39,0.16
140,0.74,0.09,0.17,0.56,0.42,0.02
150,0.69,0.12,0.19,0.57,0.41,0.02
160,0.69,0.12,0.19,0.56,0.38,0.06
170,0.71,0.12,0.17,0.61,0.34,0.05
180,0.64,0.28,0.08,0.64,0.24,0.12
190,0.79,0.12,0.09,0.65,0.29,0.06
200,0.84,0.08,0.08,0.6,0.34,0.06
210,0.82,0.11,0.07,0.63,0.31,0.06
220,0.88,0.07,0.05,0.58,0.36,0.06
230,0.84,0.08,0.08,0.7,0.23,0.07
240,0.87,0.08,0.05,0.69,0.27,0.04
250,0.9,0.08,0.02,0.76,0.21,0.03
260,0.77,0.15,0.08,0.72,0.25,0.03
270,0.86,0.08,0.06,0.74,0.23,0.03
280,0.82,0.12,0.06,0.66,0.25,0.09
290,0.82,0.1,0.08,0.58,0.35,0.07
300,0.85,0.07,0.08,0.61,0.34,0.05
310,0.92,0.07,0.01,0.69,0.23,0.08
320,0.89,0.05,0.06,0.7,0.26,0.04
330,0.89,0.03,0.08,0.64,0.33,0.03
340,0.86,0.09,0.05,0.71,0.21,0.08
350,0.88,0.08,0.04,0.66,0.27,0.07
360,0.9,0.05,0.05,0.59,0.36,0.05
370,0.84,0.09,0.07,0.62,0.29,0.09
380,0.88,0.06,0.06,0.56,0.3,0.14
390,0.92,0.04,0.04,0.65,0.3,0.05
400,0.86,0.1,0.04,0.69,0.27,0.04
410,0.85,0.07,0.08,0.61,0.33,0.06
420,0.81,0.11,0.08,0.64,0.33,0.03
430,0.86,0.06,0.08,0.57,0.42,0.01
440,0.85,0.09,0.06,0.64,0.32,0.04
450,0.92,0.03,0.05,0.77,0.22,0.01
460,0.86,0.06,0.08,0.64,0.33,0.03
470,0.83,0.11,0.06,0.62,0.36,0.02
480,0.88,0.08,0.04,0.57,0.37,0.06
490,0.84,0.07,0.09,0.67,0.25,0.08
500,0.9,0.07,0.03,0.71,0.29,0
510,0.88,0.08,0.04,0.64,0.29,0.07
520,0.88,0.06,0.06,0.56,0.35,0.09
530,0.87,0.08,0.05,0.52,0.46,0.02
540,0.82,0.11,0.07,0.62,0.35,0.03
550,0.9,0.06,0.04,0.63,0.32,0.05
560,0.86,0.08,0.06,0.53,0.37,0.1
570,0.87,0.06,0.07,0.68,0.26,0.06
580,0.88,0.09,0.03,0.69,0.19,0.12
590,0.91,0.06,0.03,0.5,0.36,0.14
600,0.87,0.09,0.04,0.59,0.26,0.15
610,0.85,0.07,0.08,0.55,0.33,0.12
620,0.91,0.07,0.02,0.55,0.38,0.07
630,0.86,0.12,0.02,0.65,0.27,0.08
640,0.85,0.09,0.06,0.63,0.27,0.1
650,0.87,0.09,0.04,0.68,0.29,0.03
660,0.87,0.12,0.01,0.63,0.29,0.08
670,0.9,0.03,0.07,0.63,0.33,0.04
680,0.84,0.08,0.08,0.64,0.26,0.1
690,0.86,0.07,0.07,0.57,0.33,0.1
700,0.81,0.14,0.05,0.43,0.4,0.17
710,0.87,0.08,0.05,0.47,0.4,0.13
720,0.8,0.12,0.08,0.52,0.38,0.1
730,0.89,0.07,0.04,0.6,0.31,0.09
740,0.83,0.08,0.09,0.62,0.24,0.14
750,0.9,0.05,0.05,0.63,0.29,0.08
760,0.86,0.1,0.04,0.57,0.35,0.08
770,0.85,0.11,0.04,0.63,0.3,0.07
780,0.87,0.09,0.04,0.69,0.22,0.09
790,0.88,0.09,0.03,0.67,0.23,0.1
800,0.86,0.1,0.04,0.59,0.32,0.09
810,0.94,0.02,0.04,0.58,0.27,0.15
820,0.86,0.07,0.07,0.6,0.31,0.09
830,0.91,0.05,0.04,0.57,0.34,0.09
840,0.92,0.04,0.04,0.62,0.28,0.1
850,0.91,0.04,0.05,0.6,0.26,0.14
860,0.92,0.03,0.05,0.56,0.34,0.1
870,0.88,0.05,0.07,0.63,0.29,0.08
880,0.87,0.06,0.07,0.75,0.17,0.08
890,0.86,0.07,0.07,0.73,0.24,0.03
900,0.87,0.08,0.05,0.57,0.37,0.06
910,0.92,0.05,0.03,0.41,0.4,0.19
920,0.89,0.04,0.07,0.63,0.28,0.09
930,0.91,0.05,0.04,0.63,0.3,0.07
940,0.88,0.1,0.02,0.64,0.34,0.02
950,0.89,0.04,0.07,0.65,0.26,0.09
960,0.87,0.06,0.07,0.64,0.25,0.11
970,0.93,0.02,0.05,0.64,0.26,0.1
980,0.85,0.11,0.04,0.63,0.27,0.1
990,0.9,0.05,0.05,0.6,0.3,0.1
1000,0.93,0.03,0.04,0.68,0.27,0.05
