Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.83,0.13,0.04,0.47,0.52,0.01
10,0.71,0.19,0.1,0.31,0.64,0.05
20,0.77,0.17,0.06,0.27,0.61,0.12
30,0.78,0.13,0.09,0.25,0.6,0.15
40,0.6,0.22,0.18,0.34,0.56,0.1
50,0.63,0.2,0.17,0.28,0.57,0.15
60,0.72,0.16,0.12,0.38,0.48,0.14
70,0.76,0.15,0.09,0.36,0.47,0.17
80,0.68,0.17,0.15,0.34,0.48,0.18
90,0.63,0.21,0.16,0.43,0.4,0.17
100,0.73,0.1,0.17,0.45,0.41,0.14
110,0.73,0.14,0.13,0.4,0.47,0.13
120,0.74,0.13,0.13,0.42,0.41,0.17
130,0.74,0.12,0.14,0.42,0.39,0.19
140,0.76,0.1,0.14,0.33,0.47,0.2
150,0.79,0.15,0.06,0.43,0.43,0.14
160,0.78,0.11,0.11,0.38,0.46,0.16
170,0.82,0.07,0.11,0.4,0.37,0.23
180,0.87,0.07,0.06,0.45,0.37,0.18
190,0.83,0.09,0.08,0.41,0.3,0.29
200,0.83,0.07,0.1,0.49,0.34,0.17
210,0.74,0.16,0.1,0.43,0.37,0.2
220,0.83,0.08,0.09,0.62,0.32,0.06
230,0.76,0.13,0.11,0.59,0.32,0.09
240,0.77,0.15,0.08,0.5,0.42,0.08
250,0.82,0.12,0.06,0.46,0.44,0.1
260,0.83,0.12,0.05,0.57,0.35,0.08
270,0.72,0.15,0.13,0.59,0.32,0.09
280,0.83,0.11,0.06,0.54,0.34,0.12
290,0.77,0.1,0.13,0.58,0.26,0.16
300,0.75,0.14,0.11,0.55,0.29,0.16
310,0.75,0.11,0.14,0.61,0.27,0.12
320,0.71,0.13,0.16,0.56,0.37,0.07
330,0.79,0.12,0.09,0.5,0.33,0.17
340,0.73,0.15,0.12,0.44,0.39,0.17
350,0.84,0.08,0.08,0.47,0.35,0.18
360,0.8,0.09,0.11,0.57,0.34,0.09
370,0.78,0.12,0.1,0.52,0.41,0.07
380,0.83,0.08,0.09,0.48,0.36,0.16
390,0.84,0.09,0.07,0.5,0.35,0.15
400,0.86,0.09,0.05,0.59,0.3,0.11
410,0.81,0.14,0.05,0.44,0.35,0.21
420,0.85,0.09,0.06,0.42,0.38,0.2
430,0.88,0.07,0.05,0.55,0.37,0.08
440,0.86,0.07,0.07,0.45,0.39,0.16
450,0.85,0.07,0.08,0.47,0.37,0.16
460,0.8,0.1,0.1,0.52,0.32,0.16
470,0.85,0.03,0.12,0.47,0.4,0.13
480,0.82,0.07,0.11,0.56,0.34,0.1
490,0.91,0.06,0.03,0.57,0.29,0.14
500,0.89,0.05,0.06,0.62,0.27,0.11
510,0.83,0.11,0.06,0.56,0.36,0.08
520,0.78,0.17,0.05,0.49,0.41,0.1
530,0.78,0.16,0.06,0.51,0.3,0.19
540,0.88,0.09,0.03,0.45,0.35,0.2
550,0.79,0.11,0.1,0.51,0.29,0.2
560,0.87,0.09,0.04,0.58,0.29,0.13
570,0.87,0.05,0.08,0.62,0.25,0.13
580,0.87,0.07,0.06,0.54,0.26,0.2
590,0.8,0.07,0.13,0.64,0.29,0.07
600,0.86,0.06,0.08,0.59,0.35,0.06
610,0.83,0.06,0.11,0.58,0.34,0.08
620,0.85,0.05,0.1,0.52,0.4,0.08
630,0.8,0.09,0.11,0.55,0.36,0.09
640,0.73,0.14,0.13,0.65,0.29,0.06
650,0.83,0.07,0.1,0.59,0.35,0.06
660,0.84,0.11,0.05,0.58,0.32,0.1
670,0.88,0.06,0.06,0.55,0.39,0.06
680,0.84,0.09,0.07,0.65,0.28,0.07
690,0.89,0.04,0.07,0.58,0.33,0.09
700,0.82,0.1,0.08,0.58,0.35,0.07
710,0.87,0.07,0.06,0.62,0.28,0.1
720,0.81,0.07,0.12,0.56,0.36,0.08
730,0.84,0.08,0.08,0.46,0.48,0.06
740,0.89,0.05,0.06,0.56,0.32,0.12
750,0.89,0.06,0.05,0.44,0.44,0.12
760,0.82,0.05,0.13,0.6,0.33,0.07
770,0.78,0.09,0.13,0.6,0.26,0.14
780,0.84,0.06,0.1,0.54,0.41,0.05
790,0.89,0.06,0.05,0.55,0.35,0.1
800,0.88,0.04,0.08,0.49,0.42,0.09
810,0.85,0.1,0.05,0.6,0.35,0.05
820,0.87,0.06,0.07,0.54,0.38,0.08
830,0.87,0.06,0.07,0.52,0.4,0.08
840,0.8,0.04,0.16,0.51,0.41,0.08
850,0.82,0.05,0.13,0.6,0.36,0.04
860,0.84,0.05,0.11,0.6,0.29,0.11
870,0.86,0.09,0.05,0.62,0.31,0.07
880,0.92,0.05,0.03,0.61,0.32,0.07
890,0.88,0.08,0.04,0.61,0.32,0.07
900,0.81,0.07,0.12,0.55,0.31,0.14
910,0.84,0.06,0.1,0.64,0.26,0.1
920,0.87,0.04,0.09,0.54,0.37,0.09
930,0.87,0.03,0.1,0.57,0.36,0.07
940,0.9,0.04,0.06,0.66,0.27,0.07
950,0.87,0.04,0.09,0.59,0.32,0.09
960,0.91,0.04,0.05,0.55,0.35,0.1
970,0.92,0.03,0.05,0.56,0.4,0.04
980,0.94,0.02,0.04,0.46,0.47,0.07
990,0.78,0.06,0.16,0.52,0.41,0.07
1000,0.83,0.08,0.09,0.61,0.33,0.06
