Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.82,0.16,0.02,0.44,0.51,0.05
10,0.94,0.02,0.04,0.24,0.72,0.04
20,0.91,0.02,0.07,0.17,0.8,0.03
30,0.9,0.02,0.08,0.12,0.86,0.02
40,0.89,0.06,0.05,0.09,0.88,0.03
50,0.88,0.05,0.07,0.07,0.9,0.03
60,0.95,0.01,0.04,0.12,0.83,0.05
70,0.88,0.05,0.07,0.21,0.74,0.05
80,0.95,0.02,0.03,0.31,0.6,0.09
90,0.95,0.03,0.02,0.22,0.7,0.08
100,0.96,0.04,0,0.52,0.44,0.04
110,0.97,0,0.03,0.39,0.57,0.04
120,0.94,0.01,0.05,0.63,0.28,0.09
130,0.93,0.01,0.06,0.53,0.36,0.11
140,0.92,0.04,0.04,0.61,0.31,0.08
150,0.91,0.07,0.02,0.64,0.34,0.02
160,0.9,0.07,0.03,0.62,0.26,0.12
170,0.87,0.08,0.05,0.61,0.34,0.05
180,0.92,0.04,0.04,0.7,0.28,0.02
190,0.91,0.05,0.04,0.62,0.33,0.05
200,0.85,0.05,0.1,0.75,0.23,0.02
210,0.88,0.04,0.08,0.62,0.32,0.06
220,0.88,0.05,0.07,0.67,0.33,0
230,0.83,0.07,0.1,0.64,0.3,0.06
240,0.91,0.03,0.06,0.64,0.28,0.08
250,0.9,0.04,0.06,0.71,0.27,0.02
260,0.88,0.06,0.06,0.68,0.26,0.06
270,0.91,0.04,0.05,0.66,0.29,0.05
280,0.82,0.08,0.1,0.59,0.36,0.05
290,0.74,0.13,0.13,0.63,0.31,0.06
300,0.67,0.24,0.09,0.64,0.32,0.04
310,0.69,0.16,0.15,0.67,0.27,0.06
320,0.75,0.2,0.05,0.64,0.31,0.05
330,0.7,0.18,0.12,0.67,0.26,0.07
340,0.66,0.21,0.13,0.72,0.25,0.03
350,0.79,0.1,0.11,0.71,0.23,0.06
360,0.7,0.2,0.1,0.75,0.18,0.07
370,0.77,0.09,0.14,0.68,0.3,0.02
380,0.8,0.1,0.1,0.68,0.27,0.05
390,0.81,0.12,0.07,0.65,0.24,0.11
400,0.81,0.15,0.04,0.66,0.3,0.04
410,0.84,0.1,0.06,0.75,0.22,0.03
420,0.59,0.31,0.1,0.66,0.3,0.04
430,0.74,0.15,0.11,0.72,0.25,0.03
440,0.76,0.17,0.07,0.79,0.19,0.02
450,0.78,0.17,0.05,0.58,0.28,0.14
460,0.83,0.09,0.08,0.69,0.2,0.11
470,0.75,0.16,0.09,0.69,0.25,0.06
480,0.75,0.14,0.11,0.61,0.28,0.11
490,0.72,0.14,0.14,0.63,0.21,0.16
500,0.81,0.12,0.07,0.54,0.33,0.13
510,0.83,0.11,0.06,0.57,0.32,0.11
520,0.81,0.15,0.04,0.56,0.32,0.12
530,0.85,0.12,0.03,0.71,0.24,0.05
540,0.85,0.1,0.05,0.63,0.27,0.1
550,0.87,0.09,0.04,0.58,0.31,0.11
560,0.89,0.07,0.04,0.62,0.28,0.1
570,0.86,0.12,0.02,0.75,0.21,0.04
580,0.87,0.13,0,0.6,0.3,0.1
590,0.84,0.14,0.02,0.59,0.33,0.08
600,0.84,0.11,0.05,0.55,0.36,0.09
610,0.89,0.07,0.04,0.58,0.35,0.07
620,0.87,0.1,0.03,0.59,0.33,0.08
630,0.86,0.12,0.02,0.57,0.33,0.1
640,0.85,0.11,0.04,0.53,0.45,0.02
650,0.84,0.1,0.06,0.66,0.27,0.07
660,0.9,0.06,0.04,0.59,0.36,0.05
670,0.88,0.09,0.03,0.56,0.38,0.06
680,0.84,0.07,0.09,0.58,0.33,0.09
690,0.82,0.12,0.06,0.56,0.42,0.02
700,0.83,0.12,0.05,0.65,0.28,0.07
710,0.88,0.11,0.01,0.66,0.31,0.03
720,0.89,0.1,0.01,0.48,0.39,0.13
730,0.96,0.02,0.02,0.58,0.33,0.09
740,0.92,0.07,0.01,0.65,0.27,0.08
750,0.85,0.1,0.05,0.6,0.25,0.15
760,0.91,0.05,0.04,0.64,0.26,0.1
770,0.89,0.1,0.01,0.49,0.36,0.15
780,0.92,0.08,0,0.57,0.33,0.1
790,0.88,0.08,0.04,0.6,0.33,0.07
800,0.86,0.09,0.05,0.67,0.28,0.05
810,0.9,0.07,0.03,0.56,0.35,0.09
820,0.89,0.09,0.02,0.69,0.21,0.1
830,0.87,0.1,0.03,0.58,0.32,0.1
840,0.91,0.09,0,0.62,0.32,0.06
850,0.89,0.1,0.01,0.55,0.35,0.1
860,0.93,0.05,0.02,0.6,0.31,0.09
870,0.86,0.08,0.06,0.6,0.33,0.07
880,0.88,0.09,0.03,0.56,0.4,0.04
890,0.94,0.06,0,0.59,0.35,0.06
900,0.94,0.05,0.01,0.57,0.35,0.08
910,0.94,0.06,0,0.55,0.39,0.06
920,0.95,0.05,0,0.62,0.3,0.08
930,0.96,0.02,0.02,0.58,0.36,0.06
940,0.84,0.11,0.05,0.58,0.32,0.1
950,0.89,0.08,0.03,0.66,0.27,0.07
960,0.87,0.08,0.05,0.62,0.32,0.06
970,0.78,0.1,0.12,0.64,0.29,0.07
980,0.88,0.1,0.02,0.62,0.23,0.15
990,0.83,0.14,0.03,0.64,0.29,0.07
1000,0.94,0.02,0.04,0.67,0.28,0.05
