Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.74,0.21,0.05,0.44,0.51,0.05
10,0.78,0.18,0.04,0.13,0.84,0.03
20,0.72,0.05,0.23,0.33,0.64,0.03
30,0.79,0.05,0.16,0.25,0.71,0.04
40,0.76,0.05,0.19,0.28,0.65,0.07
50,0.77,0.04,0.19,0.18,0.79,0.03
60,0.74,0.05,0.21,0.19,0.74,0.07
70,0.77,0.07,0.16,0.16,0.81,0.03
80,0.92,0.03,0.05,0.19,0.75,0.06
90,0.97,0.03,0,0.18,0.8,0.02
100,0.95,0.04,0.01,0.15,0.85,0
110,0.9,0.03,0.07,0.23,0.74,0.03
120,0.95,0.03,0.02,0.29,0.68,0.03
130,0.94,0.04,0.02,0.32,0.58,0.1
140,0.9,0.06,0.04,0.33,0.59,0.08
150,0.93,0.05,0.02,0.55,0.44,0.01
160,0.92,0.04,0.04,0.63,0.29,0.08
170,0.93,0.05,0.02,0.63,0.32,0.05
180,0.85,0.12,0.03,0.65,0.29,0.06
190,0.81,0.13,0.06,0.62,0.37,0.01
200,0.92,0.05,0.03,0.58,0.35,0.07
210,0.94,0.06,0,0.69,0.3,0.01
220,0.93,0.05,0.02,0.55,0.43,0.02
230,0.89,0.08,0.03,0.65,0.34,0.01
240,0.9,0.09,0.01,0.63,0.26,0.11
250,0.93,0.06,0.01,0.55,0.39,0.06
260,0.86,0.09,0.05,0.66,0.27,0.07
270,0.77,0.19,0.04,0.73,0.23,0.04
280,0.89,0.08,0.03,0.74,0.21,0.05
290,0.91,0.08,0.01,0.7,0.25,0.05
300,0.87,0.08,0.05,0.67,0.31,0.02
310,0.88,0.1,0.02,0.66,0.33,0.01
320,0.9,0.08,0.02,0.69,0.25,0.06
330,0.93,0.06,0.01,0.61,0.33,0.06
340,0.88,0.1,0.02,0.67,0.3,0.03
350,0.92,0.06,0.02,0.64,0.31,0.05
360,0.92,0.07,0.01,0.65,0.28,0.07
370,0.92,0.07,0.01,0.59,0.34,0.07
380,0.83,0.14,0.03,0.62,0.28,0.1
390,0.94,0.05,0.01,0.63,0.31,0.06
400,0.87,0.1,0.03,0.73,0.19,0.08
410,0.89,0.08,0.03,0.58,0.37,0.05
420,0.95,0.04,0.01,0.64,0.31,0.05
430,0.86,0.1,0.04,0.56,0.32,0.12
440,0.86,0.12,0.02,0.63,0.29,0.08
450,0.86,0.14,0,0.6,0.3,0.1
460,0.82,0.17,0.01,0.65,0.24,0.11
470,0.89,0.06,0.05,0.57,0.28,0.15
480,0.85,0.1,0.05,0.59,0.22,0.19
490,0.78,0.15,0.07,0.58,0.27,0.15
500,0.89,0.1,0.01,0.55,0.32,0.13
510,0.95,0.05,0,0.59,0.31,0.1
520,0.8,0.18,0.02,0.5,0.34,0.16
530,0.93,0.05,0.02,0.61,0.28,0.11
540,0.86,0.12,0.02,0.64,0.26,0.1
550,0.92,0.07,0.01,0.65,0.24,0.11
560,0.85,0.12,0.03,0.58,0.3,0.12
570,0.95,0.04,0.01,0.58,0.28,0.14
580,0.84,0.14,0.02,0.57,0.28,0.15
590,0.95,0.04,0.01,0.64,0.27,0.09
600,0.9,0.08,0.02,0.63,0.35,0.02
610,0.9,0.09,0.01,0.6,0.32,0.08
620,0.92,0.05,0.03,0.61,0.3,0.09
630,0.87,0.09,0.04,0.68,0.27,0.05
640,0.77,0.17,0.06,0.57,0.3,0.13
650,0.91,0.08,0.01,0.61,0.27,0.12
660,0.94,0.05,0.01,0.7,0.17,0.13
670,0.98,0.02,0,0.64,0.22,0.14
680,0.93,0.06,0.01,0.55,0.28,0.17
690,0.92,0.07,0.01,0.66,0.27,0.07
700,0.91,0.07,0.02,0.6,0.31,0.09
710,0.92,0.06,0.02,0.67,0.27,0.06
720,0.89,0.08,0.03,0.62,0.26,0.12
730,0.84,0.11,0.05,0.63,0.23,0.14
740,0.88,0.09,0.03,0.61,0.28,0.11
750,0.91,0.05,0.04,0.54,0.34,0.12
760,0.89,0.09,0.02,0.61,0.25,0.14
770,0.86,0.12,0.02,0.66,0.17,0.17
780,0.91,0.07,0.02,0.62,0.26,0.12
790,0.87,0.08,0.05,0.61,0.32,0.07
800,0.88,0.1,0.02,0.64,0.28,0.08
810,0.84,0.12,0.04,0.71,0.19,0.1
820,0.7,0.23,0.07,0.74,0.2,0.06
830,0.88,0.09,0.03,0.66,0.29,0.05
840,0.87,0.13,0,0.69,0.23,0.08
850,0.86,0.13,0.01,0.61,0.3,0.09
860,0.88,0.11,0.01,0.63,0.29,0.08
870,0.79,0.16,0.05,0.63,0.33,0.04
880,0.89,0.11,0,0.55,0.28,0.17
890,0.94,0.04,0.02,0.67,0.2,0.13
900,0.85,0.14,0.01,0.67,0.16,0.17
910,0.89,0.08,0.03,0.65,0.27,0.08
920,0.84,0.14,0.02,0.55,0.27,0.18
930,0.88,0.09,0.03,0.63,0.16,0.21
940,0.8,0.19,0.01,0.62,0.25,0.13
950,0.89,0.08,0.03,0.64,0.25,0.11
960,0.9,0.07,0.03,0.68,0.24,0.08
970,0.89,0.09,0.02,0.64,0.26,0.1
980,0.89,0.09,0.02,0.58,0.24,0.18
990,0.78,0.19,0.03,0.7,0.15,0.15
1000,0.92,0.05,0.03,0.65,0.19,0.16
