Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.78,0.18,0.04,0.48,0.5,0.02
10,0.78,0.07,0.15,0.14,0.8,0.06
20,0.85,0.07,0.08,0.43,0.54,0.03
30,0.91,0.04,0.05,0.36,0.61,0.03
40,0.88,0.04,0.08,0.21,0.78,0.01
50,0.82,0.04,0.14,0.39,0.55,0.06
60,0.82,0.14,0.04,0.45,0.39,0.16
70,0.82,0.1,0.08,0.56,0.31,0.13
80,0.85,0,0.15,0.55,0.34,0.11
90,0.85,0.05,0.1,0.62,0.31,0.07
100,0.86,0.02,0.12,0.7,0.26,0.04
110,0.88,0.05,0.07,0.62,0.26,0.12
120,0.88,0.04,0.08,0.56,0.33,0.11
130,0.84,0.08,0.08,0.69,0.22,0.09
140,0.92,0.03,0.05,0.57,0.27,0.16
150,0.91,0.06,0.03,0.72,0.16,0.12
160,0.93,0.03,0.04,0.62,0.28,0.1
170,0.92,0.04,0.04,0.66,0.2,0.14
180,0.93,0.05,0.02,0.46,0.32,0.22
190,0.97,0.02,0.01,0.65,0.28,0.07
200,0.93,0.05,0.02,0.5,0.36,0.14
210,0.91,0.07,0.02,0.52,0.37,0.11
220,0.99,0,0.01,0.53,0.41,0.06
230,0.91,0.07,0.02,0.49,0.45,0.06
240,0.9,0.07,0.03,0.62,0.27,0.11
250,0.93,0.06,0.01,0.59,0.31,0.1
260,0.88,0.06,0.06,0.55,0.31,0.14
270,0.92,0.07,0.01,0.51,0.38,0.11
280,0.91,0.06,0.03,0.62,0.28,0.1
290,0.91,0.06,0.03,0.65,0.33,0.02
300,0.94,0.04,0.02,0.61,0.37,0.02
310,0.95,0.04,0.01,0.58,0.29,0.13
320,0.9,0.08,0.02,0.75,0.18,0.07
330,0.93,0.07,0,0.49,0.47,0.04
340,0.92,0.05,0.03,0.65,0.28,0.07
350,0.85,0.11,0.04,0.56,0.42,0.02
360,0.89,0.05,0.06,0.53,0.44,0.03
370,0.93,0.06,0.01,0.5,0.46,0.04
380,0.91,0.05,0.04,0.57,0.43,0
390,0.92,0.04,0.04,0.53,0.46,0.01
400,0.93,0.02,0.05,0.54,0.4,0.06
410,0.97,0.01,0.02,0.54,0.41,0.05
420,0.96,0.04,0,0.59,0.33,0.08
430,0.96,0.03,0.01,0.65,0.3,0.05
440,0.98,0.02,0,0.6,0.37,0.03
450,0.91,0.06,0.03,0.51,0.48,0.01
460,0.93,0.05,0.02,0.55,0.41,0.04
470,0.91,0.07,0.02,0.58,0.35,0.07
480,0.97,0.03,0,0.58,0.39,0.03
490,0.94,0.05,0.01,0.6,0.26,0.14
500,0.87,0.1,0.03,0.6,0.32,0.08
510,0.92,0.06,0.02,0.55,0.32,0.13
520,0.8,0.13,0.07,0.62,0.33,0.05
530,0.87,0.08,0.05,0.55,0.38,0.07
540,0.89,0.1,0.01,0.63,0.31,0.06
550,0.89,0.09,0.02,0.58,0.38,0.04
560,0.95,0.05,0,0.58,0.36,0.06
570,0.93,0.05,0.02,0.6,0.37,0.03
580,0.87,0.08,0.05,0.44,0.54,0.02
590,0.93,0.03,0.04,0.53,0.43,0.04
600,0.91,0.06,0.03,0.55,0.39,0.06
610,0.92,0.05,0.03,0.57,0.37,0.06
620,0.86,0.07,0.07,0.55,0.4,0.05
630,0.89,0.05,0.06,0.57,0.32,0.11
640,0.84,0.09,0.07,0.66,0.26,0.08
650,0.85,0.08,0.07,0.63,0.32,0.05
660,0.89,0.05,0.06,0.64,0.33,0.03
670,0.85,0.07,0.08,0.55,0.42,0.03
680,0.94,0.02,0.04,0.54,0.41,0.05
690,0.79,0.18,0.03,0.59,0.36,0.05
700,0.86,0.1,0.04,0.57,0.34,0.09
710,0.81,0.11,0.08,0.58,0.3,0.12
720,0.86,0.12,0.02,0.62,0.34,0.04
730,0.88,0.1,0.02,0.63,0.31,0.06
740,0.82,0.13,0.05,0.62,0.3,0.08
750,0.83,0.13,0.04,0.59,0.37,0.04
760,0.84,0.14,0.02,0.57,0.35,0.08
770,0.93,0.05,0.02,0.52,0.36,0.12
780,0.95,0.03,0.02,0.51,0.42,0.07
790,0.88,0.09,0.03,0.59,0.37,0.04
800,0.82,0.11,0.07,0.52,0.37,0.11
810,0.88,0.09,0.03,0.57,0.34,0.09
820,0.84,0.15,0.01,0.64,0.33,0.03
830,0.91,0.07,0.02,0.57,0.42,0.01
840,0.85,0.11,0.04,0.5,0.39,0.11
850,0.83,0.13,0.04,0.62,0.37,0.01
860,0.89,0.1,0.01,0.54,0.31,0.15
870,0.86,0.11,0.03,0.55,0.34,0.11
880,0.86,0.11,0.03,0.56,0.37,0.07
890,0.87,0.11,0.02,0.63,0.32,0.05
900,0.9,0.07,0.03,0.54,0.42,0.04
910,0.89,0.11,0,0.57,0.3,0.13
920,0.9,0.04,0.06,0.61,0.31,0.08
930,0.89,0.09,0.02,0.66,0.3,0.04
940,0.89,0.1,0.01,0.7,0.24,0.06
950,0.9,0.07,0.03,0.58,0.35,0.07
960,0.91,0.06,0.03,0.7,0.28,0.02
970,0.84,0.14,0.02,0.63,0.27,0.1
980,0.8,0.13,0.07,0.6,0.3,0.1
990,0.85,0.11,0.04,0.7,0.23,0.07
1000,0.93,0.04,0.03,0.62,0.29,0.09
