Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.78,0.19,0.03,0.5,0.47,0.03
10,0.89,0.04,0.07,0.52,0.31,0.17
20,0.88,0.09,0.03,0.21,0.75,0.04
30,0.8,0.1,0.1,0.16,0.84,0
40,0.87,0.07,0.06,0.18,0.78,0.04
50,0.79,0.06,0.15,0.25,0.71,0.04
60,0.89,0.04,0.07,0.2,0.8,0
70,0.84,0.05,0.11,0.16,0.83,0.01
80,0.85,0.07,0.08,0.21,0.78,0.01
90,0.8,0.07,0.13,0.4,0.58,0.02
100,0.74,0.09,0.17,0.16,0.79,0.05
110,0.71,0.09,0.2,0.53,0.44,0.03
120,0.9,0.04,0.06,0.61,0.29,0.1
130,0.86,0.04,0.1,0.6,0.31,0.09
140,0.86,0.12,0.02,0.51,0.32,0.17
150,0.91,0.08,0.01,0.62,0.29,0.09
160,0.84,0.09,0.07,0.53,0.42,0.05
170,0.9,0.05,0.05,0.51,0.45,0.04
180,0.91,0.01,0.08,0.55,0.43,0.02
190,0.82,0.1,0.08,0.58,0.31,0.11
200,0.84,0.1,0.06,0.64,0.29,0.07
210,0.87,0.08,0.05,0.56,0.32,0.12
220,0.89,0.05,0.06,0.6,0.33,0.07
230,0.87,0.08,0.05,0.67,0.26,0.07
240,0.91,0.04,0.05,0.6,0.37,0.03
250,0.88,0.09,0.03,0.56,0.32,0.12
260,0.84,0.06,0.1,0.66,0.29,0.05
270,0.78,0.12,0.1,0.6,0.39,0.01
280,0.81,0.12,0.07,0.66,0.29,0.05
290,0.86,0.04,0.1,0.56,0.39,0.05
300,0.67,0.21,0.12,0.52,0.4,0.08
310,0.8,0.12,0.08,0.63,0.3,0.07
320,0.74,0.16,0.1,0.57,0.39,0.04
330,0.85,0.06,0.09,0.55,0.41,0.04
340,0.81,0.09,0.1,0.71,0.21,0.08
350,0.81,0.11,0.08,0.64,0.27,0.09
360,0.87,0.07,0.06,0.65,0.22,0.13
370,0.85,0.09,0.06,0.66,0.3,0.04
380,0.77,0.08,0.15,0.6,0.36,0.04
390,0.88,0.05,0.07,0.63,0.32,0.05
400,0.92,0.06,0.02,0.63,0.34,0.03
410,0.9,0.09,0.01,0.63,0.34,0.03
420,0.9,0.06,0.04,0.58,0.37,0.05
430,0.88,0.06,0.06,0.66,0.33,0.01
440,0.78,0.19,0.03,0.57,0.33,0.1
450,0.84,0.09,0.07,0.6,0.3,0.1
460,0.88,0.07,0.05,0.65,0.28,0.07
470,0.89,0.09,0.02,0.54,0.38,0.08
480,0.87,0.1,0.03,0.55,0.35,0.1
490,0.9,0.07,0.03,0.56,0.4,0.04
500,0.82,0.11,0.07,0.6,0.33,0.07
510,0.83,0.14,0.03,0.71,0.25,0.04
520,0.89,0.1,0.01,0.6,0.36,0.04
530,0.92,0.07,0.01,0.57,0.38,0.05
540,0.88,0.09,0.03,0.67,0.25,0.08
550,0.75,0.2,0.05,0.62,0.36,0.02
560,0.77,0.16,0.07,0.65,0.29,0.06
570,0.87,0.11,0.02,0.55,0.39,0.06
580,0.86,0.1,0.04,0.44,0.52,0.04
590,0.89,0.08,0.03,0.54,0.4,0.06
600,0.79,0.13,0.08,0.58,0.36,0.06
610,0.88,0.07,0.05,0.58,0.37,0.05
620,0.88,0.07,0.05,0.59,0.4,0.01
630,0.91,0.08,0.01,0.54,0.39,0.07
640,0.89,0.11,0,0.69,0.27,0.04
650,0.92,0.07,0.01,0.51,0.41,0.08
660,0.94,0.05,0.01,0.57,0.28,0.15
670,0.87,0.11,0.02,0.52,0.39,0.09
680,0.89,0.1,0.01,0.51,0.4,0.09
690,0.78,0.18,0.04,0.63,0.3,0.07
700,0.87,0.12,0.01,0.52,0.34,0.14
710,0.92,0.04,0.04,0.49,0.4,0.11
720,0.9,0.1,0,0.39,0.54,0.07
730,0.89,0.07,0.04,0.48,0.4,0.12
740,0.85,0.1,0.05,0.37,0.55,0.08
750,0.77,0.15,0.08,0.47,0.43,0.1
760,0.83,0.15,0.02,0.49,0.37,0.14
770,0.93,0.04,0.03,0.43,0.48,0.09
780,0.89,0.07,0.04,0.43,0.48,0.09
790,0.92,0.06,0.02,0.52,0.35,0.13
800,0.91,0.06,0.03,0.46,0.4,0.14
810,0.91,0.06,0.03,0.47,0.42,0.11
820,0.85,0.12,0.03,0.5,0.47,0.03
830,0.9,0.07,0.03,0.48,0.42,0.1
840,0.8,0.15,0.05,0.43,0.43,0.14
850,0.77,0.18,0.05,0.56,0.36,0.08
860,0.78,0.16,0.06,0.53,0.4,0.07
870,0.86,0.1,0.04,0.4,0.51,0.09
880,0.86,0.1,0.04,0.51,0.4,0.09
890,0.89,0.07,0.04,0.38,0.52,0.1
900,0.93,0.02,0.05,0.24,0.65,0.11
910,0.95,0.03,0.02,0.34,0.59,0.07
920,0.89,0.05,0.06,0.46,0.44,0.1
930,0.93,0.07,0,0.43,0.51,0.06
940,0.92,0.07,0.01,0.56,0.35,0.09
950,0.95,0.04,0.01,0.34,0.54,0.12
960,0.93,0.07,0,0.55,0.33,0.12
970,0.85,0.02,0.13,0.52,0.4,0.08
980,0.81,0.1,0.09,0.47,0.44,0.09
990,0.79,0.1,0.11,0.6,0.23,0.17
1000,0.92,0.06,0.02,0.5,0.37,0.13
