Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.83,0.14,0.03,0.5,0.46,0.04
10,0.9,0.04,0.06,0.48,0.3,0.22
20,0.96,0,0.04,0.49,0.31,0.2
30,0.92,0.05,0.03,0.62,0.27,0.11
40,0.95,0.01,0.04,0.55,0.37,0.08
50,0.93,0.02,0.05,0.65,0.29,0.06
60,0.91,0.04,0.05,0.62,0.29,0.09
70,0.93,0.03,0.04,0.58,0.32,0.1
80,0.94,0.03,0.03,0.58,0.36,0.06
90,0.83,0.1,0.07,0.49,0.48,0.03
100,0.81,0.12,0.07,0.57,0.28,0.15
110,0.9,0.07,0.03,0.53,0.39,0.08
120,0.84,0.09,0.07,0.53,0.33,0.14
130,0.86,0.05,0.09,0.55,0.39,0.06
140,0.95,0.02,0.03,0.49,0.46,0.05
150,0.88,0.07,0.05,0.63,0.33,0.04
160,0.79,0.07,0.14,0.5,0.47,0.03
170,0.85,0.06,0.09,0.43,0.54,0.03
180,0.81,0.1,0.09,0.48,0.49,0.03
190,0.79,0.03,0.18,0.37,0.62,0.01
200,0.87,0.09,0.04,0.46,0.52,0.02
210,0.84,0.14,0.02,0.33,0.63,0.04
220,0.86,0.04,0.1,0.51,0.47,0.02
230,0.89,0.06,0.05,0.56,0.41,0.03
240,0.82,0.14,0.04,0.56,0.33,0.11
250,0.81,0.13,0.06,0.61,0.37,0.02
260,0.8,0.13,0.07,0.58,0.38,0.04
270,0.82,0.1,0.08,0.52,0.4,0.08
280,0.85,0.09,0.06,0.61,0.35,0.04
290,0.81,0.15,0.04,0.54,0.32,0.14
300,0.74,0.16,0.1,0.54,0.39,0.07
310,0.83,0.07,0.1,0.72,0.17,0.11
320,0.82,0.09,0.09,0.62,0.34,0.04
330,0.83,0.07,0.1,0.63,0.34,0.03
340,0.83,0.04,0.13,0.64,0.29,0.07
350,0.8,0.13,0.07,0.69,0.24,0.07
360,0.89,0.08,0.03,0.57,0.39,0.04
370,0.84,0.12,0.04,0.52,0.41,0.07
380,0.84,0.11,0.05,0.53,0.41,0.06
390,0.91,0.05,0.04,0.66,0.22,0.12
400,0.93,0.03,0.04,0.44,0.48,0.08
410,0.9,0.08,0.02,0.49,0.38,0.13
420,0.93,0.04,0.03,0.68,0.29,0.03
430,0.82,0.08,0.1,0.59,0.33,0.08
440,0.9,0.06,0.04,0.58,0.34,0.08
450,0.95,0.03,0.02,0.52,0.45,0.03
460,0.85,0.11,0.04,0.56,0.41,0.03
470,0.87,0.08,0.05,0.49,0.49,0.02
480,0.87,0.04,0.09,0.75,0.24,0.01
490,0.87,0.07,0.06,0.67,0.29,0.04
500,0.92,0.05,0.03,0.61,0.34,0.05
510,0.87,0.06,0.07,0.7,0.26,0.04
520,0.91,0.05,0.04,0.69,0.28,0.03
530,0.91,0.02,0.07,0.58,0.36,0.06
540,0.9,0.05,0.05,0.58,0.4,0.02
550,0.86,0.09,0.05,0.61,0.33,0.06
560,0.87,0.08,0.05,0.53,0.44,0.03
570,0.93,0.04,0.03,0.57,0.37,0.06
580,0.91,0.04,0.05,0.65,0.32,0.03
590,0.81,0.12,0.07,0.62,0.36,0.02
600,0.85,0.1,0.05,0.51,0.44,0.05
610,0.87,0.1,0.03,0.74,0.23,0.03
620,0.89,0.06,0.05,0.64,0.33,0.03
630,0.81,0.14,0.05,0.59,0.41,0
640,0.92,0.06,0.02,0.62,0.36,0.02
650,0.89,0.05,0.06,0.49,0.49,0.02
660,0.8,0.14,0.06,0.61,0.37,0.02
670,0.82,0.06,0.12,0.67,0.3,0.03
680,0.78,0.17,0.05,0.59,0.4,0.01
690,0.89,0.05,0.06,0.6,0.39,0.01
700,0.82,0.12,0.06,0.57,0.41,0.02
710,0.75,0.22,0.03,0.69,0.3,0.01
720,0.85,0.1,0.05,0.65,0.34,0.01
730,0.86,0.07,0.07,0.68,0.31,0.01
740,0.83,0.13,0.04,0.67,0.3,0.03
750,0.89,0.09,0.02,0.51,0.42,0.07
760,0.8,0.16,0.04,0.66,0.26,0.08
770,0.83,0.1,0.07,0.65,0.3,0.05
780,0.8,0.13,0.07,0.63,0.3,0.07
790,0.75,0.16,0.09,0.73,0.17,0.1
800,0.69,0.21,0.1,0.71,0.21,0.08
810,0.72,0.24,0.04,0.57,0.34,0.09
820,0.82,0.16,0.02,0.72,0.22,0.06
830,0.66,0.22,0.12,0.59,0.37,0.04
840,0.86,0.1,0.04,0.55,0.39,0.06
850,0.91,0.03,0.06,0.68,0.27,0.05
860,0.88,0.09,0.03,0.64,0.3,0.06
870,0.87,0.13,0,0.68,0.27,0.05
880,0.95,0.02,0.03,0.75,0.23,0.02
890,0.86,0.09,0.05,0.65,0.31,0.04
900,0.88,0.09,0.03,0.7,0.27,0.03
910,0.89,0.06,0.05,0.71,0.27,0.02
920,0.87,0.12,0.01,0.63,0.32,0.05
930,0.95,0.04,0.01,0.62,0.28,0.1
940,0.97,0.02,0.01,0.49,0.46,0.05
950,0.94,0.05,0.01,0.64,0.27,0.09
960,0.93,0.06,0.01,0.69,0.2,0.11
970,0.92,0.07,0.01,0.63,0.32,0.05
980,0.93,0.04,0.03,0.7,0.21,0.09
990,0.94,0.02,0.04,0.5,0.32,0.18
1000,0.96,0.02,0.02,0.61,0.21,0.18
