Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.71,0.24,0.05,0.38,0.6,0.02
10,0.89,0.05,0.06,0.14,0.82,0.04
20,0.92,0.02,0.06,0.12,0.88,0
30,0.89,0.05,0.06,0.26,0.72,0.02
40,0.97,0.03,0,0.21,0.79,0
50,0.93,0.03,0.04,0.26,0.71,0.03
60,0.94,0.02,0.04,0.27,0.73,0
70,0.89,0.03,0.08,0.57,0.31,0.12
80,0.91,0.04,0.05,0.7,0.2,0.1
90,0.94,0.03,0.03,0.64,0.31,0.05
100,0.88,0.01,0.11,0.5,0.4,0.1
110,0.84,0.06,0.1,0.55,0.41,0.04
120,0.94,0.02,0.04,0.62,0.3,0.08
130,0.88,0.04,0.08,0.57,0.37,0.06
140,0.95,0.02,0.03,0.66,0.26,0.08
150,0.92,0.01,0.07,0.45,0.53,0.02
160,0.82,0.04,0.14,0.47,0.42,0.11
170,0.84,0.04,0.12,0.43,0.46,0.11
180,0.86,0.06,0.08,0.57,0.26,0.17
190,0.83,0.12,0.05,0.32,0.64,0.04
200,0.87,0.09,0.04,0.45,0.52,0.03
210,0.88,0.05,0.07,0.48,0.47,0.05
220,0.88,0.08,0.04,0.42,0.55,0.03
230,0.84,0.1,0.06,0.49,0.45,0.06
240,0.87,0.06,0.07,0.52,0.38,0.1
250,0.8,0.15,0.05,0.57,0.38,0.05
260,0.83,0.1,0.07,0.62,0.34,0.04
270,0.81,0.09,0.1,0.49,0.47,0.04
280,0.81,0.04,0.15,0.43,0.52,0.05
290,0.73,0.07,0.2,0.41,0.53,0.06
300,0.88,0.03,0.09,0.5,0.46,0.04
310,0.76,0.09,0.15,0.45,0.47,0.08
320,0.79,0.06,0.15,0.4,0.57,0.03
330,0.8,0.13,0.07,0.43,0.47,0.1
340,0.83,0.1,0.07,0.37,0.56,0.07
350,0.78,0.14,0.08,0.44,0.53,0.03
360,0.82,0.08,0.1,0.6,0.37,0.03
370,0.88,0.05,0.07,0.4,0.53,0.07
380,0.9,0.04,0.06,0.25,0.71,0.04
390,0.89,0.04,0.07,0.28,0.7,0.02
400,0.8,0.14,0.06,0.4,0.56,0.04
410,0.86,0.03,0.11,0.21,0.79,0
420,0.76,0.14,0.1,0.12,0.85,0.03
430,0.88,0.06,0.06,0.27,0.73,0
440,0.88,0.08,0.04,0.43,0.56,0.01
450,0.97,0.01,0.02,0.46,0.51,0.03
460,0.95,0.03,0.02,0.57,0.41,0.02
470,0.91,0.04,0.05,0.57,0.41,0.02
480,0.89,0.08,0.03,0.48,0.51,0.01
490,0.96,0.02,0.02,0.4,0.58,0.02
500,0.87,0.09,0.04,0.25,0.74,0.01
510,0.87,0.08,0.05,0.36,0.61,0.03
520,0.92,0.01,0.07,0.59,0.39,0.02
530,0.92,0.03,0.05,0.67,0.32,0.01
540,0.95,0.03,0.02,0.67,0.3,0.03
550,0.92,0.02,0.06,0.59,0.38,0.03
560,0.95,0.01,0.04,0.46,0.47,0.07
570,0.94,0.06,0,0.62,0.33,0.05
580,0.98,0.02,0,0.61,0.29,0.1
590,0.97,0.01,0.02,0.6,0.35,0.05
600,0.97,0,0.03,0.56,0.37,0.07
610,0.93,0.01,0.06,0.55,0.42,0.03
620,0.95,0,0.05,0.64,0.34,0.02
630,0.94,0.01,0.05,0.54,0.45,0.01
640,0.92,0.04,0.04,0.66,0.32,0.02
650,0.91,0.05,0.04,0.55,0.42,0.03
660,0.94,0.03,0.03,0.63,0.32,0.05
670,0.85,0.12,0.03,0.58,0.42,0
680,0.9,0.09,0.01,0.62,0.37,0.01
690,0.87,0.11,0.02,0.62,0.38,0
700,0.86,0.1,0.04,0.59,0.38,0.03
710,0.92,0.06,0.02,0.64,0.35,0.01
720,0.88,0.07,0.05,0.63,0.36,0.01
730,0.91,0.07,0.02,0.65,0.3,0.05
740,0.91,0.07,0.02,0.6,0.34,0.06
750,0.95,0.05,0,0.58,0.36,0.06
760,0.98,0.02,0,0.63,0.27,0.1
770,0.87,0.07,0.06,0.5,0.44,0.06
780,0.88,0.06,0.06,0.61,0.33,0.06
790,0.96,0.02,0.02,0.63,0.3,0.07
800,0.95,0.03,0.02,0.53,0.43,0.04
810,0.84,0.12,0.04,0.62,0.34,0.04
820,0.92,0.05,0.03,0.58,0.41,0.01
830,0.89,0.08,0.03,0.53,0.44,0.03
840,0.93,0.02,0.05,0.63,0.34,0.03
850,0.91,0.02,0.07,0.63,0.32,0.05
860,0.8,0.16,0.04,0.62,0.34,0.04
870,0.85,0.13,0.02,0.58,0.39,0.03
880,0.9,0.06,0.04,0.57,0.41,0.02
890,0.92,0.04,0.04,0.63,0.34,0.03
900,0.93,0.03,0.04,0.71,0.26,0.03
910,0.87,0.05,0.08,0.76,0.2,0.04
920,0.81,0.02,0.17,0.65,0.32,0.03
930,0.95,0.02,0.03,0.65,0.33,0.02
940,0.91,0.06,0.03,0.58,0.39,0.03
950,0.87,0.09,0.04,0.63,0.27,0.1
960,0.92,0.01,0.07,0.53,0.36,0.11
970,0.87,0.04,0.09,0.65,0.32,0.03
980,0.79,0.07,0.14,0.71,0.26,0.03
990,0.76,0.08,0.16,0.64,0.3,0.06
1000,0.86,0.11,0.03,0.6,0.39,0.01
