Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.74,0.21,0.05,0.44,0.54,0.02
10,0.83,0.08,0.09,0.47,0.21,0.32
20,0.9,0.06,0.04,0.59,0.24,0.17
30,0.85,0.06,0.09,0.5,0.25,0.25
40,0.8,0.04,0.16,0.56,0.23,0.21
50,0.81,0.09,0.1,0.46,0.42,0.12
60,0.87,0.03,0.1,0.56,0.27,0.17
70,0.79,0.08,0.13,0.55,0.35,0.1
80,0.75,0.13,0.12,0.59,0.34,0.07
90,0.83,0.1,0.07,0.58,0.32,0.1
100,0.78,0.12,0.1,0.61,0.31,0.08
110,0.75,0.08,0.17,0.64,0.24,0.12
120,0.82,0.1,0.08,0.61,0.31,0.08
130,0.9,0.03,0.07,0.61,0.29,0.1
140,0.88,0.06,0.06,0.67,0.22,0.11
150,0.81,0.06,0.13,0.55,0.3,0.15
160,0.85,0.04,0.11,0.6,0.24,0.16
170,0.86,0.1,0.04,0.5,0.29,0.21
180,0.83,0.11,0.06,0.52,0.3,0.18
190,0.87,0.1,0.03,0.55,0.32,0.13
200,0.82,0.1,0.08,0.59,0.28,0.13
210,0.83,0.09,0.08,0.56,0.3,0.14
220,0.85,0.12,0.03,0.52,0.35,0.13
230,0.86,0.08,0.06,0.66,0.3,0.04
240,0.84,0.09,0.07,0.67,0.26,0.07
250,0.83,0.12,0.05,0.59,0.31,0.1
260,0.87,0.08,0.05,0.51,0.37,0.12
270,0.75,0.17,0.08,0.59,0.27,0.14
280,0.84,0.11,0.05,0.54,0.34,0.12
290,0.83,0.13,0.04,0.55,0.33,0.12
300,0.77,0.19,0.04,0.52,0.34,0.14
310,0.78,0.15,0.07,0.56,0.28,0.16
320,0.87,0.07,0.06,0.53,0.29,0.18
330,0.77,0.16,0.07,0.6,0.22,0.18
340,0.73,0.2,0.07,0.53,0.32,0.15
350,0.79,0.13,0.08,0.56,0.34,0.1
360,0.79,0.13,0.08,0.57,0.28,0.15
370,0.79,0.17,0.04,0.55,0.32,0.13
380,0.78,0.17,0.05,0.58,0.24,0.18
390,0.9,0.05,0.05,0.69,0.25,0.06
400,0.83,0.13,0.04,0.59,0.28,0.13
410,0.69,0.19,0.12,0.5,0.38,0.12
420,0.72,0.15,0.13,0.62,0.37,0.01
430,0.71,0.22,0.07,0.61,0.31,0.08
440,0.69,0.18,0.13,0.63,0.31,0.06
450,0.74,0.17,0.09,0.58,0.32,0.1
460,0.6,0.21,0.19,0.63,0.3,0.07
470,0.65,0.26,0.09,0.63,0.28,0.09
480,0.79,0.11,0.1,0.67,0.27,0.06
490,0.76,0.1,0.14,0.63,0.34,0.03
500,0.64,0.21,0.15,0.61,0.36,0.03
510,0.59,0.19,0.22,0.55,0.34,0.11
520,0.55,0.26,0.19,0.66,0.28,0.06
530,0.55,0.28,0.17,0.6,0.38,0.02
540,0.56,0.26,0.18,0.61,0.29,0.1
550,0.64,0.21,0.15,0.62,0.25,0.13
560,0.53,0.29,0.18,0.67,0.17,0.16
570,0.61,0.19,0.2,0.61,0.25,0.14
580,0.69,0.17,0.14,0.53,0.32,0.15
590,0.77,0.13,0.1,0.61,0.3,0.09
600,0.77,0.11,0.12,0.61,0.21,0.18
610,0.73,0.16,0.11,0.53,0.31,0.16
620,0.68,0.16,0.16,0.58,0.32,0.1
630,0.74,0.14,0.12,0.58,0.32,0.1
640,0.59,0.19,0.22,0.63,0.22,0.15
650,0.55,0.25,0.2,0.65,0.27,0.08
660,0.59,0.23,0.18,0.65,0.29,0.06
670,0.58,0.21,0.21,0.67,0.25,0.08
680,0.64,0.25,0.11,0.51,0.34,0.15
690,0.67,0.18,0.15,0.52,0.42,0.06
700,0.38,0.43,0.19,0.64,0.3,0.06
710,0.56,0.36,0.08,0.6,0.28,0.12
720,0.72,0.18,0.1,0.57,0.33,0.1
730,0.76,0.18,0.06,0.57,0.33,0.1
740,0.76,0.17,0.07,0.53,0.38,0.09
750,0.68,0.18,0.14,0.51,0.39,0.1
760,0.68,0.24,0.08,0.53,0.36,0.11
770,0.77,0.12,0.11,0.67,0.18,0.15
780,0.76,0.17,0.07,0.64,0.3,0.06
790,0.72,0.23,0.05,0.61,0.32,0.07
800,0.7,0.25,0.05,0.6,0.36,0.04
810,0.75,0.16,0.09,0.62,0.31,0.07
820,0.76,0.14,0.1,0.68,0.26,0.06
830,0.75,0.17,0.08,0.57,0.33,0.1
840,0.89,0.05,0.06,0.61,0.35,0.04
850,0.73,0.15,0.12,0.59,0.26,0.15
860,0.68,0.26,0.06,0.61,0.28,0.11
870,0.65,0.19,0.16,0.62,0.35,0.03
880,0.69,0.15,0.16,0.5,0.37,0.13
890,0.69,0.19,0.12,0.55,0.32,0.13
900,0.79,0.07,0.14,0.54,0.3,0.16
910,0.88,0.11,0.01,0.62,0.27,0.11
920,0.81,0.14,0.05,0.56,0.28,0.16
930,0.89,0.09,0.02,0.64,0.23,0.13
940,0.86,0.07,0.07,0.58,0.28,0.14
950,0.89,0.09,0.02,0.65,0.3,0.05
960,0.83,0.1,0.07,0.71,0.24,0.05
970,0.87,0.09,0.04,0.71,0.22,0.07
980,0.93,0.01,0.06,0.58,0.24,0.18
990,0.9,0.07,0.03,0.62,0.28,0.1
1000,0.93,0.03,0.04,0.6,0.26,0.14
