Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.75,0.21,0.04,0.45,0.53,0.02
10,0.86,0.02,0.12,0.06,0.92,0.02
20,0.84,0.07,0.09,0.11,0.88,0.01
30,0.8,0.11,0.09,0.13,0.86,0.01
40,0.81,0.04,0.15,0.12,0.85,0.03
50,0.86,0.08,0.06,0.26,0.74,0
60,0.93,0.04,0.03,0.13,0.85,0.02
70,0.86,0.07,0.07,0.16,0.81,0.03
80,0.9,0.09,0.01,0.3,0.7,0
90,0.85,0.08,0.07,0.18,0.79,0.03
100,0.95,0.04,0.01,0.5,0.46,0.04
110,0.9,0.05,0.05,0.44,0.5,0.06
120,0.89,0.07,0.04,0.59,0.32,0.09
130,0.94,0.04,0.02,0.65,0.28,0.07
140,0.93,0.04,0.03,0.51,0.46,0.03
150,0.93,0.04,0.03,0.57,0.42,0.01
160,0.96,0.02,0.02,0.49,0.47,0.04
170,0.89,0.01,0.1,0.57,0.36,0.07
180,0.94,0.04,0.02,0.55,0.4,0.05
190,0.92,0.05,0.03,0.52,0.37,0.11
200,0.94,0.03,0.03,0.52,0.44,0.04
210,0.92,0.07,0.01,0.59,0.34,0.07
220,0.93,0.04,0.03,0.5,0.45,0.05
230,0.88,0.03,0.09,0.54,0.34,0.12
240,0.92,0.05,0.03,0.53,0.4,0.07
250,0.96,0.04,0,0.52,0.43,0.05
260,0.87,0.1,0.03,0.62,0.33,0.05
270,0.97,0,0.03,0.65,0.26,0.09
280,0.92,0.03,0.05,0.54,0.32,0.14
290,0.78,0.08,0.14,0.65,0.27,0.08
300,0.8,0.1,0.1,0.6,0.32,0.08
310,0.83,0.08,0.09,0.57,0.34,0.09
320,0.93,0.05,0.02,0.63,0.25,0.12
330,0.83,0.08,0.09,0.57,0.3,0.13
340,0.83,0.09,0.08,0.64,0.26,0.1
350,0.94,0.03,0.03,0.69,0.15,0.16
360,0.78,0.16,0.06,0.61,0.25,0.14
370,0.77,0.2,0.03,0.55,0.26,0.19
380,0.88,0.04,0.08,0.64,0.25,0.11
390,0.87,0.03,0.1,0.59,0.32,0.09
400,0.94,0.03,0.03,0.67,0.22,0.11
410,0.94,0.03,0.03,0.63,0.23,0.14
420,0.89,0.09,0.02,0.53,0.33,0.14
430,0.92,0.06,0.02,0.6,0.39,0.01
440,0.91,0.06,0.03,0.64,0.31,0.05
450,0.86,0.1,0.04,0.69,0.25,0.06
460,0.95,0.03,0.02,0.56,0.27,0.17
470,0.96,0.03,0.01,0.52,0.31,0.17
480,0.97,0.02,0.01,0.63,0.3,0.07
490,0.96,0.03,0.01,0.66,0.25,0.09
500,0.96,0.03,0.01,0.6,0.31,0.09
510,0.83,0.08,0.09,0.55,0.42,0.03
520,0.85,0.01,0.14,0.48,0.5,0.02
530,0.85,0.04,0.11,0.55,0.39,0.06
540,0.9,0.04,0.06,0.57,0.29,0.14
550,0.91,0.06,0.03,0.61,0.33,0.06
560,0.9,0.06,0.04,0.69,0.2,0.11
570,0.92,0.03,0.05,0.63,0.31,0.06
580,0.93,0.03,0.04,0.54,0.34,0.12
590,0.93,0.02,0.05,0.64,0.2,0.16
600,0.99,0.01,0,0.56,0.32,0.12
610,0.95,0.04,0.01,0.57,0.33,0.1
620,0.85,0.13,0.02,0.65,0.2,0.15
630,0.91,0.03,0.06,0.48,0.37,0.15
640,0.92,0.04,0.04,0.56,0.35,0.09
650,0.53,0.32,0.15,0.53,0.33,0.14
660,0.69,0.19,0.12,0.59,0.32,0.09
670,0.72,0.19,0.09,0.65,0.32,0.03
680,0.77,0.15,0.08,0.65,0.3,0.05
690,0.82,0.08,0.1,0.51,0.42,0.07
700,0.89,0.08,0.03,0.7,0.26,0.04
710,0.86,0.08,0.06,0.54,0.39,0.07
720,0.87,0.02,0.11,0.62,0.3,0.08
730,0.83,0.12,0.05,0.61,0.32,0.07
740,0.83,0.11,0.06,0.57,0.38,0.05
750,0.83,0.04,0.13,0.59,0.36,0.05
760,0.82,0.09,0.09,0.55,0.34,0.11
770,0.83,0.11,0.06,0.52,0.38,0.1
780,0.8,0.1,0.1,0.54,0.4,0.06
790,0.82,0.07,0.11,0.59,0.31,0.1
800,0.77,0.08,0.15,0.65,0.29,0.06
810,0.79,0.06,0.15,0.53,0.39,0.08
820,0.73,0.15,0.12,0.65,0.27,0.08
830,0.76,0.09,0.15,0.6,0.35,0.05
840,0.81,0.09,0.1,0.59,0.34,0.07
850,0.84,0.06,0.1,0.61,0.33,0.06
860,0.84,0.08,0.08,0.65,0.3,0.05
870,0.86,0.08,0.06,0.69,0.26,0.05
880,0.93,0.05,0.02,0.57,0.4,0.03
890,0.87,0.06,0.07,0.61,0.37,0.02
900,0.86,0.1,0.04,0.58,0.35,0.07
910,0.88,0.08,0.04,0.59,0.37,0.04
920,0.82,0.11,0.07,0.67,0.31,0.02
930,0.85,0.1,0.05,0.61,0.33,0.06
940,0.88,0.01,0.11,0.67,0.26,0.07
950,0.83,0.06,0.11,0.59,0.38,0.03
960,0.92,0.02,0.06,0.56,0.38,0.06
970,0.89,0.03,0.08,0.58,0.32,0.1
980,0.88,0.07,0.05,0.62,0.3,0.08
990,0.93,0.01,0.06,0.64,0.31,0.05
1000,0.91,0.06,0.03,0.72,0.24,0.04
