Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.77,0.2,0.03,0.41,0.58,0.01
10,0.9,0.02,0.08,0.46,0.27,0.27
20,0.92,0.04,0.04,0.57,0.26,0.17
30,0.84,0.08,0.08,0.67,0.21,0.12
40,0.85,0.04,0.11,0.59,0.35,0.06
50,0.86,0.06,0.08,0.57,0.33,0.1
60,0.91,0.02,0.07,0.6,0.33,0.07
70,0.9,0.05,0.05,0.58,0.32,0.1
80,0.89,0.05,0.06,0.64,0.29,0.07
90,0.86,0.07,0.07,0.58,0.39,0.03
100,0.79,0.17,0.04,0.61,0.39,0
110,0.82,0.07,0.11,0.57,0.38,0.05
120,0.87,0.08,0.05,0.61,0.36,0.03
130,0.82,0.11,0.07,0.53,0.4,0.07
140,0.88,0.03,0.09,0.48,0.42,0.1
150,0.91,0.06,0.03,0.54,0.34,0.12
160,0.94,0.03,0.03,0.52,0.43,0.05
170,0.86,0.06,0.08,0.69,0.27,0.04
180,0.9,0.03,0.07,0.7,0.25,0.05
190,0.85,0.06,0.09,0.68,0.28,0.04
200,0.95,0.01,0.04,0.57,0.34,0.09
210,0.92,0.06,0.02,0.64,0.28,0.08
220,0.88,0.05,0.07,0.49,0.41,0.1
230,0.84,0.05,0.11,0.63,0.31,0.06
240,0.9,0.03,0.07,0.48,0.44,0.08
250,0.96,0.03,0.01,0.52,0.45,0.03
260,0.93,0.01,0.06,0.59,0.3,0.11
270,0.94,0.02,0.04,0.55,0.32,0.13
280,0.91,0.05,0.04,0.58,0.27,0.15
290,0.91,0.03,0.06,0.64,0.28,0.08
300,0.84,0.09,0.07,0.58,0.36,0.06
310,0.93,0.06,0.01,0.64,0.28,0.08
320,0.92,0.02,0.06,0.54,0.38,0.08
330,0.86,0.03,0.11,0.55,0.37,0.08
340,0.91,0.07,0.02,0.66,0.29,0.05
350,0.92,0.03,0.05,0.61,0.27,0.12
360,0.87,0.09,0.04,0.59,0.38,0.03
370,0.88,0.04,0.08,0.59,0.35,0.06
380,0.88,0.06,0.06,0.63,0.33,0.04
390,0.78,0.12,0.1,0.56,0.35,0.09
400,0.7,0.15,0.15,0.56,0.37,0.07
410,0.68,0.14,0.18,0.61,0.3,0.09
420,0.78,0.11,0.11,0.58,0.36,0.06
430,0.82,0.09,0.09,0.63,0.31,0.06
440,0.86,0.02,0.12,0.7,0.27,0.03
450,0.76,0.11,0.13,0.62,0.29,0.09
460,0.85,0.06,0.09,0.63,0.36,0.01
470,0.85,0.03,0.12,0.66,0.32,0.02
480,0.82,0.04,0.14,0.59,0.35,0.06
490,0.89,0.03,0.08,0.55,0.39,0.06
500,0.89,0.03,0.08,0.55,0.43,0.02
510,0.81,0.05,0.14,0.61,0.32,0.07
520,0.87,0.07,0.06,0.7,0.27,0.03
530,0.83,0.11,0.06,0.58,0.38,0.04
540,0.94,0.02,0.04,0.73,0.25,0.02
550,0.85,0.11,0.04,0.66,0.33,0.01
560,0.94,0.02,0.04,0.59,0.4,0.01
570,0.9,0.1,0,0.57,0.37,0.06
580,0.92,0.04,0.04,0.63,0.34,0.03
590,0.83,0.09,0.08,0.55,0.39,0.06
600,0.83,0.1,0.07,0.57,0.4,0.03
610,0.89,0.07,0.04,0.67,0.25,0.08
620,0.9,0.05,0.05,0.58,0.37,0.05
630,0.87,0.11,0.02,0.6,0.38,0.02
640,0.87,0.1,0.03,0.65,0.33,0.02
650,0.85,0.13,0.02,0.57,0.33,0.1
660,0.88,0.08,0.04,0.66,0.27,0.07
670,0.93,0.07,0,0.66,0.26,0.08
680,0.9,0.09,0.01,0.69,0.24,0.07
690,0.89,0.06,0.05,0.65,0.25,0.1
700,0.91,0.08,0.01,0.59,0.26,0.15
710,0.89,0.06,0.05,0.56,0.29,0.15
720,0.85,0.12,0.03,0.68,0.2,0.12
730,0.87,0.13,0,0.56,0.43,0.01
740,0.82,0.14,0.04,0.63,0.27,0.1
750,0.87,0.07,0.06,0.54,0.35,0.11
760,0.88,0.1,0.02,0.6,0.32,0.08
770,0.85,0.11,0.04,0.6,0.34,0.06
780,0.88,0.07,0.05,0.58,0.35,0.07
790,0.86,0.12,0.02,0.57,0.33,0.1
800,0.81,0.13,0.06,0.55,0.33,0.12
810,0.76,0.18,0.06,0.58,0.29,0.13
820,0.9,0.06,0.04,0.63,0.32,0.05
830,0.86,0.07,0.07,0.58,0.25,0.17
840,0.81,0.12,0.07,0.59,0.3,0.11
850,0.9,0.05,0.05,0.63,0.24,0.13
860,0.76,0.17,0.07,0.58,0.26,0.16
870,0.8,0.15,0.05,0.49,0.33,0.18
880,0.76,0.14,0.1,0.57,0.31,0.12
890,0.82,0.15,0.03,0.56,0.29,0.15
900,0.86,0.12,0.02,0.54,0.29,0.17
910,0.88,0.1,0.02,0.6,0.25,0.15
920,0.75,0.15,0.1,0.59,0.28,0.13
930,0.72,0.21,0.07,0.59,0.32,0.09
940,0.85,0.13,0.02,0.59,0.29,0.12
950,0.76,0.21,0.03,0.52,0.39,0.09
960,0.77,0.17,0.06,0.6,0.33,0.07
970,0.83,0.12,0.05,0.49,0.47,0.04
980,0.77,0.21,0.02,0.56,0.37,0.07
990,0.78,0.18,0.04,0.66,0.28,0.06
1000,0.85,0.07,0.08,0.65,0.31,0.04
