Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.88,0.1,0.02,0.55,0.41,0.04
10,0.61,0.2,0.19,0.39,0.53,0.08
20,0.77,0.1,0.13,0.19,0.63,0.18
30,0.59,0.24,0.17,0.36,0.63,0.01
40,0.48,0.25,0.27,0.46,0.46,0.08
50,0.72,0.18,0.1,0.64,0.32,0.04
60,0.62,0.23,0.15,0.55,0.39,0.06
70,0.7,0.2,0.1,0.4,0.58,0.02
80,0.71,0.17,0.12,0.41,0.56,0.03
90,0.79,0.06,0.15,0.46,0.45,0.09
100,0.78,0.12,0.1,0.38,0.58,0.04
110,0.75,0.1,0.15,0.52,0.45,0.03
120,0.81,0.11,0.08,0.46,0.47,0.07
130,0.78,0.07,0.15,0.46,0.51,0.03
140,0.79,0.1,0.11,0.45,0.48,0.07
150,0.85,0.08,0.07,0.47,0.5,0.03
160,0.78,0.09,0.13,0.46,0.53,0.01
170,0.83,0.1,0.07,0.52,0.44,0.04
180,0.74,0.19,0.07,0.38,0.61,0.01
190,0.67,0.2,0.13,0.47,0.37,0.16
200,0.74,0.13,0.13,0.45,0.49,0.06
210,0.69,0.18,0.13,0.49,0.43,0.08
220,0.7,0.21,0.09,0.35,0.57,0.08
230,0.86,0.07,0.07,0.44,0.47,0.09
240,0.75,0.11,0.14,0.44,0.51,0.05
250,0.7,0.11,0.19,0.44,0.51,0.05
260,0.71,0.18,0.11,0.54,0.43,0.03
270,0.72,0.16,0.12,0.43,0.52,0.05
280,0.7,0.21,0.09,0.44,0.43,0.13
290,0.67,0.18,0.15,0.49,0.45,0.06
300,0.61,0.29,0.1,0.44,0.5,0.06
310,0.63,0.14,0.23,0.45,0.47,0.08
320,0.69,0.13,0.18,0.45,0.49,0.06
330,0.76,0.12,0.12,0.47,0.47,0.06
340,0.61,0.22,0.17,0.51,0.47,0.02
350,0.71,0.11,0.18,0.35,0.6,0.05
360,0.63,0.2,0.17,0.47,0.47,0.06
370,0.68,0.14,0.18,0.48,0.48,0.04
380,0.68,0.16,0.16,0.5,0.42,0.08
390,0.64,0.11,0.25,0.45,0.49,0.06
400,0.63,0.16,0.21,0.5,0.4,0.1
410,0.79,0.08,0.13,0.36,0.53,0.11
420,0.74,0.13,0.13,0.35,0.6,0.05
430,0.67,0.21,0.12,0.42,0.51,0.07
440,0.79,0.15,0.06,0.39,0.53,0.08
450,0.62,0.18,0.2,0.44,0.44,0.12
460,0.73,0.16,0.11,0.28,0.67,0.05
470,0.72,0.15,0.13,0.32,0.6,0.08
480,0.75,0.11,0.14,0.38,0.5,0.12
490,0.83,0.1,0.07,0.47,0.45,0.08
500,0.79,0.12,0.09,0.35,0.59,0.06
510,0.67,0.2,0.13,0.35,0.61,0.04
520,0.77,0.14,0.09,0.45,0.44,0.11
530,0.68,0.22,0.1,0.46,0.5,0.04
540,0.64,0.29,0.07,0.49,0.46,0.05
550,0.74,0.16,0.1,0.4,0.56,0.04
560,0.57,0.26,0.17,0.46,0.48,0.06
570,0.73,0.14,0.13,0.49,0.44,0.07
580,0.75,0.13,0.12,0.39,0.54,0.07
590,0.77,0.12,0.11,0.53,0.4,0.07
600,0.73,0.13,0.14,0.46,0.48,0.06
610,0.75,0.17,0.08,0.41,0.51,0.08
620,0.74,0.15,0.11,0.41,0.49,0.1
630,0.78,0.11,0.11,0.41,0.54,0.05
640,0.74,0.14,0.12,0.35,0.57,0.08
650,0.7,0.21,0.09,0.39,0.55,0.06
660,0.78,0.09,0.13,0.52,0.45,0.03
670,0.66,0.23,0.11,0.33,0.58,0.09
680,0.67,0.26,0.07,0.3,0.64,0.06
690,0.71,0.18,0.11,0.4,0.54,0.06
700,0.76,0.13,0.11,0.39,0.46,0.15
710,0.71,0.18,0.11,0.41,0.49,0.1
720,0.7,0.22,0.08,0.45,0.49,0.06
730,0.72,0.22,0.06,0.41,0.5,0.09
740,0.75,0.16,0.09,0.35,0.58,0.07
750,0.76,0.11,0.13,0.39,0.56,0.05
760,0.64,0.23,0.13,0.38,0.57,0.05
770,0.78,0.15,0.07,0.36,0.59,0.05
780,0.79,0.14,0.07,0.4,0.53,0.07
790,0.7,0.16,0.14,0.35,0.55,0.1
800,0.75,0.13,0.12,0.33,0.58,0.09
810,0.84,0.11,0.05,0.41,0.46,0.13
820,0.83,0.14,0.03,0.35,0.57,0.08
830,0.79,0.11,0.1,0.3,0.61,0.09
840,0.8,0.07,0.13,0.34,0.61,0.05
850,0.84,0.09,0.07,0.45,0.51,0.04
860,0.74,0.13,0.13,0.39,0.54,0.07
870,0.78,0.14,0.08,0.38,0.57,0.05
880,0.77,0.09,0.14,0.32,0.67,0.01
890,0.78,0.15,0.07,0.37,0.57,0.06
900,0.83,0.13,0.04,0.37,0.59,0.04
910,0.72,0.18,0.1,0.4,0.57,0.03
920,0.83,0.07,0.1,0.37,0.57,0.06
930,0.77,0.17,0.06,0.46,0.51,0.03
940,0.73,0.16,0.11,0.38,0.59,0.03
950,0.84,0.13,0.03,0.48,0.44,0.08
960,0.74,0.13,0.13,0.42,0.52,0.06
970,0.78,0.14,0.08,0.41,0.55,0.04
980,0.8,0.16,0.04,0.43,0.57,0
990,0.77,0.12,0.11,0.41,0.56,0.03
1000,0.85,0.14,0.01,0.43,0.52,0.05
