Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.8,0.18,0.02,0.45,0.51,0.04
10,0.82,0.07,0.11,0.49,0.35,0.16
20,0.83,0.06,0.11,0.44,0.46,0.1
30,0.83,0.14,0.03,0.34,0.65,0.01
40,0.79,0.16,0.05,0.34,0.6,0.06
50,0.8,0.11,0.09,0.45,0.52,0.03
60,0.85,0.07,0.08,0.4,0.57,0.03
70,0.84,0.05,0.11,0.33,0.66,0.01
80,0.88,0.04,0.08,0.45,0.54,0.01
90,0.84,0.11,0.05,0.43,0.54,0.03
100,0.86,0.1,0.04,0.38,0.6,0.02
110,0.83,0.09,0.08,0.39,0.57,0.04
120,0.78,0.09,0.13,0.37,0.62,0.01
130,0.75,0.14,0.11,0.31,0.64,0.05
140,0.8,0.14,0.06,0.43,0.5,0.07
150,0.78,0.15,0.07,0.38,0.51,0.11
160,0.81,0.12,0.07,0.4,0.56,0.04
170,0.69,0.19,0.12,0.55,0.39,0.06
180,0.78,0.12,0.1,0.47,0.5,0.03
190,0.81,0.13,0.06,0.42,0.54,0.04
200,0.83,0.11,0.06,0.38,0.61,0.01
210,0.82,0.08,0.1,0.31,0.66,0.03
220,0.79,0.13,0.08,0.41,0.59,0
230,0.82,0.1,0.08,0.3,0.67,0.03
240,0.84,0.08,0.08,0.29,0.68,0.03
250,0.82,0.11,0.07,0.41,0.57,0.02
260,0.86,0.08,0.06,0.46,0.53,0.01
270,0.88,0.07,0.05,0.34,0.6,0.06
280,0.85,0.07,0.08,0.27,0.72,0.01
290,0.84,0.07,0.09,0.25,0.72,0.03
300,0.82,0.12,0.06,0.38,0.48,0.14
310,0.75,0.17,0.08,0.34,0.52,0.14
320,0.79,0.09,0.12,0.39,0.52,0.09
330,0.79,0.06,0.15,0.44,0.44,0.12
340,0.83,0.07,0.1,0.39,0.47,0.14
350,0.79,0.11,0.1,0.28,0.65,0.07
360,0.85,0.07,0.08,0.35,0.6,0.05
370,0.81,0.12,0.07,0.45,0.5,0.05
380,0.81,0.08,0.11,0.46,0.44,0.1
390,0.84,0.09,0.07,0.4,0.53,0.07
400,0.77,0.11,0.12,0.42,0.5,0.08
410,0.76,0.11,0.13,0.43,0.52,0.05
420,0.69,0.24,0.07,0.54,0.39,0.07
430,0.73,0.15,0.12,0.4,0.53,0.07
440,0.43,0.4,0.17,0.45,0.48,0.07
450,0.63,0.25,0.12,0.45,0.49,0.06
460,0.68,0.21,0.11,0.41,0.51,0.08
470,0.89,0.09,0.02,0.3,0.68,0.02
480,0.76,0.11,0.13,0.43,0.55,0.02
490,0.86,0.05,0.09,0.35,0.6,0.05
500,0.84,0.09,0.07,0.4,0.56,0.04
510,0.8,0.1,0.1,0.43,0.49,0.08
520,0.79,0.05,0.16,0.44,0.48,0.08
530,0.8,0.05,0.15,0.41,0.48,0.11
540,0.79,0.09,0.12,0.44,0.43,0.13
550,0.75,0.17,0.08,0.46,0.45,0.09
560,0.86,0.06,0.08,0.44,0.49,0.07
570,0.76,0.13,0.11,0.42,0.52,0.06
580,0.57,0.3,0.13,0.31,0.56,0.13
590,0.73,0.16,0.11,0.29,0.63,0.08
600,0.78,0.08,0.14,0.34,0.58,0.08
610,0.77,0.14,0.09,0.37,0.55,0.08
620,0.91,0.03,0.06,0.37,0.51,0.12
630,0.8,0.12,0.08,0.37,0.55,0.08
640,0.83,0.1,0.07,0.49,0.46,0.05
650,0.83,0.1,0.07,0.48,0.45,0.07
660,0.84,0.07,0.09,0.32,0.59,0.09
670,0.81,0.15,0.04,0.37,0.59,0.04
680,0.73,0.15,0.12,0.41,0.53,0.06
690,0.78,0.07,0.15,0.41,0.5,0.09
700,0.85,0.08,0.07,0.45,0.48,0.07
710,0.81,0.09,0.1,0.34,0.55,0.11
720,0.79,0.07,0.14,0.29,0.57,0.14
730,0.77,0.08,0.15,0.34,0.53,0.13
740,0.73,0.1,0.17,0.33,0.54,0.13
750,0.83,0.12,0.05,0.33,0.58,0.09
760,0.81,0.12,0.07,0.35,0.47,0.18
770,0.78,0.08,0.14,0.45,0.42,0.13
780,0.8,0.12,0.08,0.34,0.58,0.08
790,0.77,0.08,0.15,0.33,0.54,0.13
800,0.83,0.04,0.13,0.42,0.44,0.14
810,0.87,0.09,0.04,0.5,0.39,0.11
820,0.52,0.25,0.23,0.41,0.5,0.09
830,0.72,0.16,0.12,0.37,0.55,0.08
840,0.81,0.05,0.14,0.36,0.61,0.03
850,0.82,0.05,0.13,0.45,0.43,0.12
860,0.8,0.14,0.06,0.22,0.76,0.02
870,0.83,0.08,0.09,0.37,0.6,0.03
880,0.85,0.04,0.11,0.25,0.64,0.11
890,0.85,0.07,0.08,0.3,0.59,0.11
900,0.76,0.14,0.1,0.35,0.52,0.13
910,0.79,0.09,0.12,0.28,0.61,0.11
920,0.82,0.09,0.09,0.34,0.5,0.16
930,0.81,0.1,0.09,0.34,0.51,0.15
940,0.81,0.12,0.07,0.33,0.61,0.06
950,0.78,0.14,0.08,0.28,0.57,0.15
960,0.81,0.1,0.09,0.26,0.55,0.19
970,0.67,0.23,0.1,0.3,0.57,0.13
980,0.56,0.3,0.14,0.39,0.44,0.17
990,0.72,0.21,0.07,0.31,0.57,0.12
1000,0.69,0.22,0.09,0.44,0.41,0.15
