Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.75,0.24,0.01,0.42,0.55,0.03
10,0.89,0.09,0.02,0.41,0.53,0.06
20,0.85,0.05,0.1,0.36,0.63,0.01
30,0.85,0.06,0.09,0.3,0.66,0.04
40,0.86,0.1,0.04,0.25,0.67,0.08
50,0.85,0.09,0.06,0.42,0.55,0.03
60,0.78,0.16,0.06,0.38,0.61,0.01
70,0.79,0.13,0.08,0.38,0.59,0.03
80,0.85,0.1,0.05,0.33,0.64,0.03
90,0.83,0.05,0.12,0.35,0.57,0.08
100,0.84,0.07,0.09,0.41,0.48,0.11
110,0.84,0.06,0.1,0.3,0.66,0.04
120,0.79,0.08,0.13,0.4,0.59,0.01
130,0.76,0.11,0.13,0.43,0.54,0.03
140,0.8,0.07,0.13,0.29,0.68,0.03
150,0.82,0.08,0.1,0.25,0.73,0.02
160,0.51,0.3,0.19,0.31,0.68,0.01
170,0.66,0.14,0.2,0.42,0.57,0.01
180,0.69,0.16,0.15,0.51,0.47,0.02
190,0.88,0.07,0.05,0.4,0.49,0.11
200,0.81,0.09,0.1,0.42,0.54,0.04
210,0.85,0.08,0.07,0.36,0.63,0.01
220,0.76,0.11,0.13,0.54,0.44,0.02
230,0.82,0.05,0.13,0.37,0.59,0.04
240,0.85,0.07,0.08,0.4,0.51,0.09
250,0.86,0.1,0.04,0.41,0.54,0.05
260,0.8,0.12,0.08,0.34,0.54,0.12
270,0.59,0.25,0.16,0.38,0.48,0.14
280,0.76,0.08,0.16,0.35,0.57,0.08
290,0.8,0.09,0.11,0.39,0.59,0.02
300,0.91,0.05,0.04,0.22,0.77,0.01
310,0.9,0.07,0.03,0.27,0.7,0.03
320,0.86,0.09,0.05,0.34,0.62,0.04
330,0.86,0.09,0.05,0.37,0.53,0.1
340,0.81,0.12,0.07,0.35,0.53,0.12
350,0.78,0.14,0.08,0.41,0.53,0.06
360,0.85,0.11,0.04,0.48,0.48,0.04
370,0.82,0.09,0.09,0.31,0.57,0.12
380,0.89,0.1,0.01,0.4,0.47,0.13
390,0.87,0.1,0.03,0.47,0.47,0.06
400,0.87,0.08,0.05,0.46,0.44,0.1
410,0.81,0.11,0.08,0.37,0.42,0.21
420,0.78,0.13,0.09,0.37,0.57,0.06
430,0.85,0.08,0.07,0.38,0.54,0.08
440,0.8,0.09,0.11,0.49,0.48,0.03
450,0.78,0.1,0.12,0.37,0.55,0.08
460,0.75,0.1,0.15,0.37,0.48,0.15
470,0.82,0.08,0.1,0.42,0.49,0.09
480,0.81,0.11,0.08,0.39,0.44,0.17
490,0.79,0.09,0.12,0.45,0.36,0.19
500,0.8,0.12,0.08,0.36,0.54,0.1
510,0.74,0.12,0.14,0.53,0.42,0.05
520,0.79,0.04,0.17,0.41,0.51,0.08
530,0.82,0.04,0.14,0.33,0.49,0.18
540,0.78,0.06,0.16,0.37,0.56,0.07
550,0.85,0.05,0.1,0.43,0.5,0.07
560,0.79,0.09,0.12,0.35,0.63,0.02
570,0.85,0.1,0.05,0.38,0.62,0
580,0.86,0.07,0.07,0.52,0.43,0.05
590,0.72,0.08,0.2,0.46,0.49,0.05
600,0.81,0.08,0.11,0.34,0.64,0.02
610,0.85,0.1,0.05,0.36,0.59,0.05
620,0.88,0.03,0.09,0.37,0.63,0
630,0.84,0.06,0.1,0.3,0.69,0.01
640,0.81,0.09,0.1,0.44,0.51,0.05
650,0.86,0.07,0.07,0.44,0.54,0.02
660,0.87,0.05,0.08,0.52,0.47,0.01
670,0.91,0.04,0.05,0.39,0.6,0.01
680,0.85,0.07,0.08,0.41,0.54,0.05
690,0.79,0.12,0.09,0.25,0.68,0.07
700,0.82,0.06,0.12,0.38,0.53,0.09
710,0.87,0.09,0.04,0.35,0.53,0.12
720,0.8,0.09,0.11,0.33,0.59,0.08
730,0.77,0.1,0.13,0.34,0.6,0.06
740,0.87,0.08,0.05,0.34,0.57,0.09
750,0.78,0.14,0.08,0.26,0.66,0.08
760,0.8,0.09,0.11,0.3,0.62,0.08
770,0.85,0.03,0.12,0.55,0.39,0.06
780,0.81,0.09,0.1,0.48,0.44,0.08
790,0.77,0.12,0.11,0.38,0.51,0.11
800,0.85,0.06,0.09,0.52,0.43,0.05
810,0.82,0.1,0.08,0.31,0.61,0.08
820,0.83,0.14,0.03,0.5,0.42,0.08
830,0.81,0.11,0.08,0.29,0.6,0.11
840,0.8,0.1,0.1,0.43,0.46,0.11
850,0.83,0.12,0.05,0.28,0.55,0.17
860,0.87,0.08,0.05,0.47,0.46,0.07
870,0.78,0.1,0.12,0.42,0.52,0.06
880,0.9,0.06,0.04,0.41,0.46,0.13
890,0.87,0.07,0.06,0.39,0.52,0.09
900,0.88,0.09,0.03,0.35,0.56,0.09
910,0.91,0.03,0.06,0.35,0.56,0.09
920,0.81,0.08,0.11,0.33,0.58,0.09
930,0.77,0.12,0.11,0.28,0.58,0.14
940,0.67,0.17,0.16,0.37,0.58,0.05
950,0.6,0.2,0.2,0.35,0.58,0.07
960,0.41,0.35,0.24,0.42,0.47,0.11
970,0.34,0.45,0.21,0.46,0.47,0.07
980,0.43,0.42,0.15,0.34,0.64,0.02
990,0.6,0.3,0.1,0.3,0.63,0.07
1000,0.37,0.46,0.17,0.3,0.62,0.08
