Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.78,0.16,0.06,0.43,0.54,0.03
10,0.85,0.07,0.08,0.2,0.79,0.01
20,0.85,0.09,0.06,0.44,0.47,0.09
30,0.82,0.1,0.08,0.43,0.53,0.04
40,0.8,0.1,0.1,0.42,0.56,0.02
50,0.84,0.1,0.06,0.35,0.55,0.1
60,0.89,0.08,0.03,0.36,0.61,0.03
70,0.8,0.16,0.04,0.32,0.67,0.01
80,0.81,0.11,0.08,0.39,0.59,0.02
90,0.79,0.16,0.05,0.47,0.44,0.09
100,0.8,0.11,0.09,0.33,0.62,0.05
110,0.86,0.08,0.06,0.38,0.57,0.05
120,0.9,0.09,0.01,0.39,0.55,0.06
130,0.82,0.14,0.04,0.42,0.5,0.08
140,0.86,0.08,0.06,0.38,0.56,0.06
150,0.79,0.13,0.08,0.4,0.58,0.02
160,0.8,0.15,0.05,0.38,0.58,0.04
170,0.76,0.18,0.06,0.34,0.62,0.04
180,0.84,0.08,0.08,0.4,0.5,0.1
190,0.74,0.19,0.07,0.42,0.58,0
200,0.83,0.11,0.06,0.47,0.51,0.02
210,0.89,0.08,0.03,0.42,0.55,0.03
220,0.89,0.07,0.04,0.32,0.68,0
230,0.83,0.12,0.05,0.35,0.63,0.02
240,0.85,0.08,0.07,0.37,0.6,0.03
250,0.83,0.14,0.03,0.29,0.7,0.01
260,0.8,0.15,0.05,0.33,0.67,0
270,0.86,0.08,0.06,0.39,0.57,0.04
280,0.79,0.12,0.09,0.42,0.55,0.03
290,0.81,0.16,0.03,0.42,0.53,0.05
300,0.74,0.13,0.13,0.47,0.44,0.09
310,0.81,0.12,0.07,0.33,0.61,0.06
320,0.77,0.1,0.13,0.43,0.44,0.13
330,0.81,0.12,0.07,0.53,0.39,0.08
340,0.79,0.08,0.13,0.47,0.46,0.07
350,0.86,0.06,0.08,0.49,0.45,0.06
360,0.74,0.13,0.13,0.39,0.46,0.15
370,0.71,0.15,0.14,0.44,0.52,0.04
380,0.81,0.08,0.11,0.4,0.56,0.04
390,0.72,0.2,0.08,0.44,0.54,0.02
400,0.8,0.07,0.13,0.39,0.51,0.1
410,0.59,0.22,0.19,0.47,0.49,0.04
420,0.63,0.25,0.12,0.43,0.55,0.02
430,0.55,0.29,0.16,0.37,0.61,0.02
440,0.58,0.26,0.16,0.39,0.61,0
450,0.47,0.34,0.19,0.38,0.59,0.03
460,0.68,0.19,0.13,0.4,0.49,0.11
470,0.79,0.07,0.14,0.47,0.48,0.05
480,0.78,0.12,0.1,0.52,0.41,0.07
490,0.78,0.09,0.13,0.49,0.47,0.04
500,0.83,0.06,0.11,0.31,0.56,0.13
510,0.57,0.23,0.2,0.45,0.5,0.05
520,0.51,0.33,0.16,0.28,0.65,0.07
530,0.62,0.24,0.14,0.38,0.56,0.06
540,0.84,0.08,0.08,0.44,0.47,0.09
550,0.85,0.06,0.09,0.48,0.45,0.07
560,0.87,0.07,0.06,0.45,0.52,0.03
570,0.78,0.11,0.11,0.41,0.49,0.1
580,0.89,0.03,0.08,0.35,0.49,0.16
590,0.79,0.08,0.13,0.4,0.52,0.08
600,0.84,0.05,0.11,0.52,0.4,0.08
610,0.83,0.1,0.07,0.39,0.43,0.18
620,0.76,0.14,0.1,0.35,0.63,0.02
630,0.78,0.16,0.06,0.23,0.72,0.05
640,0.78,0.11,0.11,0.32,0.56,0.12
650,0.53,0.27,0.2,0.37,0.47,0.16
660,0.78,0.15,0.07,0.35,0.54,0.11
670,0.86,0.09,0.05,0.47,0.49,0.04
680,0.89,0.05,0.06,0.32,0.52,0.16
690,0.78,0.1,0.12,0.35,0.57,0.08
700,0.8,0.12,0.08,0.39,0.42,0.19
710,0.83,0.07,0.1,0.4,0.46,0.14
720,0.81,0.13,0.06,0.35,0.52,0.13
730,0.86,0.08,0.06,0.27,0.59,0.14
740,0.81,0.09,0.1,0.42,0.47,0.11
750,0.81,0.1,0.09,0.36,0.51,0.13
760,0.84,0.08,0.08,0.25,0.59,0.16
770,0.88,0.09,0.03,0.24,0.63,0.13
780,0.82,0.08,0.1,0.38,0.5,0.12
790,0.82,0.12,0.06,0.3,0.65,0.05
800,0.81,0.11,0.08,0.46,0.45,0.09
810,0.81,0.1,0.09,0.29,0.6,0.11
820,0.76,0.1,0.14,0.33,0.55,0.12
830,0.57,0.28,0.15,0.25,0.59,0.16
840,0.8,0.09,0.11,0.38,0.56,0.06
850,0.81,0.12,0.07,0.35,0.57,0.08
860,0.83,0.1,0.07,0.35,0.55,0.1
870,0.83,0.06,0.11,0.28,0.65,0.07
880,0.6,0.29,0.11,0.29,0.67,0.04
890,0.69,0.22,0.09,0.32,0.57,0.11
900,0.69,0.19,0.12,0.4,0.56,0.04
910,0.73,0.15,0.12,0.4,0.54,0.06
920,0.78,0.1,0.12,0.3,0.61,0.09
930,0.84,0.1,0.06,0.38,0.53,0.09
940,0.84,0.08,0.08,0.4,0.57,0.03
950,0.7,0.18,0.12,0.37,0.56,0.07
960,0.63,0.19,0.18,0.28,0.64,0.08
970,0.66,0.17,0.17,0.38,0.59,0.03
980,0.78,0.09,0.13,0.34,0.6,0.06
990,0.81,0.1,0.09,0.46,0.46,0.08
1000,0.85,0.09,0.06,0.34,0.58,0.08
