Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.79,0.14,0.07,0.41,0.57,0.02
10,0.59,0.25,0.16,0.32,0.58,0.1
20,0.87,0.08,0.05,0.39,0.58,0.03
30,0.78,0.12,0.1,0.36,0.57,0.07
40,0.88,0.09,0.03,0.35,0.55,0.1
50,0.84,0.1,0.06,0.28,0.56,0.16
60,0.85,0.11,0.04,0.33,0.6,0.07
70,0.82,0.14,0.04,0.36,0.62,0.02
80,0.82,0.07,0.11,0.37,0.62,0.01
90,0.77,0.12,0.11,0.42,0.57,0.01
100,0.84,0.1,0.06,0.36,0.63,0.01
110,0.77,0.13,0.1,0.32,0.67,0.01
120,0.58,0.25,0.17,0.43,0.55,0.02
130,0.92,0.03,0.05,0.36,0.63,0.01
140,0.76,0.11,0.13,0.35,0.64,0.01
150,0.76,0.12,0.12,0.23,0.77,0
160,0.8,0.13,0.07,0.4,0.53,0.07
170,0.86,0.07,0.07,0.39,0.59,0.02
180,0.84,0.06,0.1,0.47,0.5,0.03
190,0.78,0.11,0.11,0.41,0.55,0.04
200,0.85,0.06,0.09,0.38,0.61,0.01
210,0.79,0.09,0.12,0.37,0.63,0
220,0.77,0.13,0.1,0.38,0.61,0.01
230,0.73,0.12,0.15,0.37,0.62,0.01
240,0.84,0.07,0.09,0.42,0.56,0.02
250,0.74,0.04,0.22,0.31,0.61,0.08
260,0.72,0.13,0.15,0.48,0.44,0.08
270,0.76,0.11,0.13,0.47,0.47,0.06
280,0.84,0.06,0.1,0.44,0.54,0.02
290,0.76,0.15,0.09,0.43,0.53,0.04
300,0.87,0.08,0.05,0.4,0.52,0.08
310,0.84,0.08,0.08,0.34,0.6,0.06
320,0.79,0.15,0.06,0.52,0.42,0.06
330,0.83,0.09,0.08,0.38,0.54,0.08
340,0.85,0.06,0.09,0.39,0.55,0.06
350,0.78,0.08,0.14,0.51,0.39,0.1
360,0.74,0.12,0.14,0.37,0.56,0.07
370,0.77,0.05,0.18,0.47,0.49,0.04
380,0.75,0.17,0.08,0.34,0.57,0.09
390,0.79,0.08,0.13,0.5,0.44,0.06
400,0.81,0.1,0.09,0.39,0.54,0.07
410,0.8,0.1,0.1,0.48,0.51,0.01
420,0.84,0.05,0.11,0.32,0.56,0.12
430,0.81,0.11,0.08,0.36,0.6,0.04
440,0.81,0.1,0.09,0.36,0.52,0.12
450,0.79,0.05,0.16,0.37,0.57,0.06
460,0.88,0.05,0.07,0.41,0.51,0.08
470,0.71,0.23,0.06,0.38,0.57,0.05
480,0.7,0.16,0.14,0.35,0.53,0.12
490,0.8,0.1,0.1,0.39,0.46,0.15
500,0.84,0.07,0.09,0.39,0.47,0.14
510,0.87,0.09,0.04,0.28,0.6,0.12
520,0.72,0.18,0.1,0.42,0.48,0.1
530,0.56,0.31,0.13,0.48,0.4,0.12
540,0.79,0.09,0.12,0.41,0.5,0.09
550,0.78,0.13,0.09,0.33,0.57,0.1
560,0.83,0.1,0.07,0.23,0.76,0.01
570,0.82,0.12,0.06,0.43,0.51,0.06
580,0.82,0.1,0.08,0.3,0.6,0.1
590,0.79,0.12,0.09,0.36,0.57,0.07
600,0.8,0.07,0.13,0.33,0.59,0.08
610,0.78,0.05,0.17,0.31,0.64,0.05
620,0.76,0.07,0.17,0.29,0.63,0.08
630,0.75,0.11,0.14,0.34,0.61,0.05
640,0.76,0.13,0.11,0.35,0.6,0.05
650,0.87,0.07,0.06,0.43,0.5,0.07
660,0.81,0.11,0.08,0.33,0.56,0.11
670,0.76,0.15,0.09,0.38,0.52,0.1
680,0.88,0.03,0.09,0.33,0.57,0.1
690,0.87,0.04,0.09,0.35,0.57,0.08
700,0.8,0.16,0.04,0.37,0.52,0.11
710,0.75,0.16,0.09,0.39,0.53,0.08
720,0.75,0.14,0.11,0.39,0.54,0.07
730,0.8,0.11,0.09,0.4,0.59,0.01
740,0.83,0.11,0.06,0.24,0.63,0.13
750,0.82,0.11,0.07,0.4,0.51,0.09
760,0.79,0.11,0.1,0.39,0.55,0.06
770,0.8,0.1,0.1,0.24,0.66,0.1
780,0.86,0.1,0.04,0.37,0.53,0.1
790,0.81,0.13,0.06,0.46,0.49,0.05
800,0.82,0.12,0.06,0.38,0.53,0.09
810,0.83,0.1,0.07,0.42,0.51,0.07
820,0.82,0.1,0.08,0.44,0.5,0.06
830,0.88,0.07,0.05,0.41,0.55,0.04
840,0.81,0.09,0.1,0.42,0.51,0.07
850,0.84,0.12,0.04,0.44,0.47,0.09
860,0.83,0.1,0.07,0.32,0.57,0.11
870,0.87,0.08,0.05,0.35,0.57,0.08
880,0.81,0.09,0.1,0.4,0.53,0.07
890,0.79,0.13,0.08,0.46,0.49,0.05
900,0.81,0.14,0.05,0.37,0.58,0.05
910,0.84,0.08,0.08,0.4,0.51,0.09
920,0.85,0.08,0.07,0.44,0.53,0.03
930,0.82,0.09,0.09,0.41,0.59,0
940,0.86,0.1,0.04,0.4,0.52,0.08
950,0.66,0.15,0.19,0.51,0.49,0
960,0.87,0.1,0.03,0.34,0.59,0.07
970,0.8,0.06,0.14,0.37,0.58,0.05
980,0.76,0.19,0.05,0.31,0.67,0.02
990,0.77,0.1,0.13,0.42,0.51,0.07
1000,0.88,0.07,0.05,0.39,0.59,0.02
