Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.73,0.22,0.05,0.34,0.64,0.02
10,0.85,0.08,0.07,0.52,0.39,0.09
20,0.85,0.09,0.06,0.4,0.54,0.06
30,0.87,0.04,0.09,0.41,0.54,0.05
40,0.89,0.06,0.05,0.37,0.56,0.07
50,0.83,0.1,0.07,0.46,0.42,0.12
60,0.76,0.18,0.06,0.36,0.55,0.09
70,0.85,0.11,0.04,0.37,0.56,0.07
80,0.88,0.09,0.03,0.31,0.6,0.09
90,0.86,0.07,0.07,0.41,0.44,0.15
100,0.79,0.1,0.11,0.5,0.43,0.07
110,0.84,0.06,0.1,0.31,0.65,0.04
120,0.83,0.11,0.06,0.34,0.61,0.05
130,0.77,0.12,0.11,0.31,0.58,0.11
140,0.74,0.1,0.16,0.41,0.46,0.13
150,0.81,0.1,0.09,0.32,0.55,0.13
160,0.87,0.06,0.07,0.29,0.56,0.15
170,0.83,0.1,0.07,0.24,0.7,0.06
180,0.77,0.11,0.12,0.19,0.7,0.11
190,0.73,0.17,0.1,0.17,0.79,0.04
200,0.64,0.25,0.11,0.39,0.58,0.03
210,0.68,0.23,0.09,0.28,0.69,0.03
220,0.75,0.14,0.11,0.28,0.68,0.04
230,0.69,0.26,0.05,0.29,0.65,0.06
240,0.76,0.19,0.05,0.43,0.46,0.11
250,0.83,0.11,0.06,0.28,0.7,0.02
260,0.82,0.18,0,0.43,0.51,0.06
270,0.79,0.17,0.04,0.45,0.47,0.08
280,0.67,0.23,0.1,0.43,0.47,0.1
290,0.62,0.3,0.08,0.45,0.48,0.07
300,0.73,0.18,0.09,0.45,0.48,0.07
310,0.58,0.32,0.1,0.41,0.57,0.02
320,0.78,0.19,0.03,0.4,0.49,0.11
330,0.76,0.23,0.01,0.44,0.48,0.08
340,0.79,0.19,0.02,0.45,0.49,0.06
350,0.84,0.11,0.05,0.41,0.54,0.05
360,0.8,0.11,0.09,0.48,0.45,0.07
370,0.77,0.09,0.14,0.48,0.48,0.04
380,0.75,0.13,0.12,0.35,0.56,0.09
390,0.83,0.11,0.06,0.37,0.59,0.04
400,0.75,0.18,0.07,0.39,0.49,0.12
410,0.75,0.2,0.05,0.47,0.5,0.03
420,0.79,0.13,0.08,0.39,0.57,0.04
430,0.7,0.15,0.15,0.34,0.54,0.12
440,0.56,0.36,0.08,0.51,0.43,0.06
450,0.68,0.24,0.08,0.41,0.5,0.09
460,0.78,0.19,0.03,0.46,0.5,0.04
470,0.71,0.2,0.09,0.38,0.51,0.11
480,0.63,0.29,0.08,0.35,0.54,0.11
490,0.72,0.26,0.02,0.45,0.46,0.09
500,0.87,0.09,0.04,0.43,0.45,0.12
510,0.9,0.09,0.01,0.48,0.38,0.14
520,0.86,0.1,0.04,0.33,0.58,0.09
530,0.83,0.09,0.08,0.28,0.52,0.2
540,0.77,0.13,0.1,0.45,0.37,0.18
550,0.85,0.07,0.08,0.29,0.55,0.16
560,0.79,0.11,0.1,0.37,0.48,0.15
570,0.78,0.11,0.11,0.39,0.52,0.09
580,0.87,0.08,0.05,0.33,0.56,0.11
590,0.8,0.12,0.08,0.44,0.45,0.11
600,0.81,0.09,0.1,0.35,0.61,0.04
610,0.83,0.08,0.09,0.24,0.72,0.04
620,0.76,0.11,0.13,0.49,0.42,0.09
630,0.8,0.16,0.04,0.38,0.56,0.06
640,0.73,0.16,0.11,0.29,0.63,0.08
650,0.8,0.08,0.12,0.43,0.5,0.07
660,0.86,0.09,0.05,0.46,0.5,0.04
670,0.92,0.04,0.04,0.36,0.52,0.12
680,0.85,0.08,0.07,0.36,0.56,0.08
690,0.79,0.13,0.08,0.42,0.46,0.12
700,0.82,0.11,0.07,0.33,0.53,0.14
710,0.9,0.06,0.04,0.44,0.45,0.11
720,0.85,0.12,0.03,0.4,0.46,0.14
730,0.65,0.14,0.21,0.42,0.48,0.1
740,0.79,0.16,0.05,0.41,0.49,0.1
750,0.79,0.11,0.1,0.32,0.58,0.1
760,0.82,0.11,0.07,0.37,0.54,0.09
770,0.86,0.08,0.06,0.37,0.5,0.13
780,0.86,0.04,0.1,0.38,0.54,0.08
790,0.85,0.06,0.09,0.31,0.6,0.09
800,0.87,0.09,0.04,0.44,0.49,0.07
810,0.7,0.2,0.1,0.37,0.52,0.11
820,0.8,0.12,0.08,0.43,0.49,0.08
830,0.83,0.12,0.05,0.46,0.45,0.09
840,0.87,0.08,0.05,0.43,0.51,0.06
850,0.84,0.09,0.07,0.32,0.58,0.1
860,0.8,0.1,0.1,0.35,0.57,0.08
870,0.8,0.11,0.09,0.34,0.64,0.02
880,0.83,0.09,0.08,0.59,0.36,0.05
890,0.83,0.06,0.11,0.4,0.49,0.11
900,0.83,0.06,0.11,0.46,0.52,0.02
910,0.75,0.12,0.13,0.45,0.52,0.03
920,0.87,0.09,0.04,0.33,0.61,0.06
930,0.77,0.09,0.14,0.38,0.54,0.08
940,0.73,0.12,0.15,0.42,0.5,0.08
950,0.81,0.08,0.11,0.38,0.58,0.04
960,0.8,0.07,0.13,0.36,0.56,0.08
970,0.84,0.12,0.04,0.35,0.59,0.06
980,0.83,0.1,0.07,0.41,0.58,0.01
990,0.79,0.06,0.15,0.49,0.44,0.07
1000,0.83,0.03,0.14,0.44,0.49,0.07
