Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.84,0.14,0.02,0.54,0.44,0.02
10,0.84,0.09,0.07,0.33,0.47,0.2
20,0.78,0.09,0.13,0.14,0.84,0.02
30,0.8,0.1,0.1,0.3,0.64,0.06
40,0.84,0.06,0.1,0.43,0.41,0.16
50,0.74,0.1,0.16,0.36,0.48,0.16
60,0.76,0.14,0.1,0.42,0.42,0.16
70,0.8,0.11,0.09,0.38,0.59,0.03
80,0.85,0.09,0.06,0.29,0.7,0.01
90,0.89,0.07,0.04,0.37,0.63,0
100,0.79,0.1,0.11,0.39,0.59,0.02
110,0.49,0.37,0.14,0.31,0.69,0
120,0.56,0.34,0.1,0.41,0.57,0.02
130,0.69,0.22,0.09,0.27,0.73,0
140,0.64,0.24,0.12,0.41,0.57,0.02
150,0.66,0.19,0.15,0.35,0.63,0.02
160,0.78,0.12,0.1,0.15,0.84,0.01
170,0.67,0.22,0.11,0.34,0.64,0.02
180,0.73,0.17,0.1,0.28,0.69,0.03
190,0.77,0.13,0.1,0.35,0.63,0.02
200,0.77,0.12,0.11,0.47,0.48,0.05
210,0.85,0.08,0.07,0.45,0.54,0.01
220,0.83,0.14,0.03,0.32,0.61,0.07
230,0.88,0.07,0.05,0.32,0.63,0.05
240,0.86,0.08,0.06,0.47,0.5,0.03
250,0.85,0.06,0.09,0.46,0.49,0.05
260,0.83,0.13,0.04,0.36,0.62,0.02
270,0.86,0.1,0.04,0.33,0.61,0.06
280,0.75,0.18,0.07,0.47,0.43,0.1
290,0.84,0.12,0.04,0.5,0.48,0.02
300,0.78,0.15,0.07,0.42,0.52,0.06
310,0.71,0.19,0.1,0.41,0.55,0.04
320,0.86,0.1,0.04,0.27,0.63,0.1
330,0.77,0.15,0.08,0.41,0.52,0.07
340,0.79,0.15,0.06,0.44,0.51,0.05
350,0.62,0.23,0.15,0.27,0.72,0.01
360,0.69,0.2,0.11,0.4,0.58,0.02
370,0.67,0.22,0.11,0.35,0.62,0.03
380,0.77,0.11,0.12,0.42,0.54,0.04
390,0.79,0.12,0.09,0.34,0.66,0
400,0.8,0.1,0.1,0.24,0.69,0.07
410,0.79,0.07,0.14,0.27,0.7,0.03
420,0.75,0.17,0.08,0.25,0.73,0.02
430,0.78,0.16,0.06,0.4,0.56,0.04
440,0.77,0.19,0.04,0.3,0.58,0.12
450,0.73,0.16,0.11,0.32,0.59,0.09
460,0.8,0.08,0.12,0.36,0.61,0.03
470,0.81,0.16,0.03,0.42,0.53,0.05
480,0.72,0.21,0.07,0.33,0.64,0.03
490,0.74,0.17,0.09,0.23,0.68,0.09
500,0.74,0.17,0.09,0.31,0.59,0.1
510,0.91,0.06,0.03,0.43,0.49,0.08
520,0.81,0.09,0.1,0.48,0.46,0.06
530,0.87,0.09,0.04,0.47,0.47,0.06
540,0.66,0.18,0.16,0.4,0.57,0.03
550,0.8,0.1,0.1,0.34,0.52,0.14
560,0.79,0.16,0.05,0.32,0.59,0.09
570,0.79,0.14,0.07,0.26,0.59,0.15
580,0.88,0.08,0.04,0.31,0.55,0.14
590,0.92,0.03,0.05,0.46,0.52,0.02
600,0.82,0.13,0.05,0.37,0.52,0.11
610,0.85,0.1,0.05,0.39,0.55,0.06
620,0.88,0.07,0.05,0.41,0.55,0.04
630,0.86,0.06,0.08,0.36,0.56,0.08
640,0.72,0.16,0.12,0.46,0.51,0.03
650,0.8,0.13,0.07,0.26,0.64,0.1
660,0.72,0.18,0.1,0.33,0.62,0.05
670,0.79,0.13,0.08,0.37,0.58,0.05
680,0.88,0.1,0.02,0.4,0.54,0.06
690,0.75,0.15,0.1,0.3,0.6,0.1
700,0.68,0.16,0.16,0.33,0.57,0.1
710,0.79,0.15,0.06,0.4,0.53,0.07
720,0.73,0.1,0.17,0.33,0.59,0.08
730,0.87,0.08,0.05,0.41,0.51,0.08
740,0.79,0.13,0.08,0.42,0.5,0.08
750,0.83,0.09,0.08,0.41,0.53,0.06
760,0.74,0.08,0.18,0.45,0.49,0.06
770,0.82,0.09,0.09,0.46,0.42,0.12
780,0.73,0.14,0.13,0.49,0.51,0
790,0.82,0.08,0.1,0.47,0.49,0.04
800,0.83,0.09,0.08,0.42,0.5,0.08
810,0.83,0.08,0.09,0.44,0.5,0.06
820,0.85,0.1,0.05,0.39,0.48,0.13
830,0.81,0.09,0.1,0.41,0.52,0.07
840,0.8,0.15,0.05,0.45,0.5,0.05
850,0.77,0.08,0.15,0.4,0.58,0.02
860,0.83,0.08,0.09,0.3,0.63,0.07
870,0.71,0.17,0.12,0.42,0.51,0.07
880,0.81,0.07,0.12,0.52,0.43,0.05
890,0.8,0.07,0.13,0.34,0.59,0.07
900,0.85,0.05,0.1,0.45,0.48,0.07
910,0.79,0.1,0.11,0.52,0.43,0.05
920,0.79,0.11,0.1,0.44,0.45,0.11
930,0.76,0.12,0.12,0.4,0.59,0.01
940,0.67,0.18,0.15,0.4,0.58,0.02
950,0.81,0.09,0.1,0.35,0.62,0.03
960,0.83,0.05,0.12,0.3,0.68,0.02
970,0.79,0.1,0.11,0.43,0.47,0.1
980,0.74,0.1,0.16,0.47,0.46,0.07
990,0.75,0.13,0.12,0.52,0.41,0.07
1000,0.78,0.07,0.15,0.47,0.47,0.06
