Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.7,0.23,0.07,0.34,0.58,0.08
10,0.84,0.09,0.07,0.3,0.68,0.02
20,0.86,0.06,0.08,0.27,0.71,0.02
30,0.81,0.11,0.08,0.36,0.54,0.1
40,0.79,0.16,0.05,0.45,0.49,0.06
50,0.86,0.09,0.05,0.32,0.68,0
60,0.82,0.07,0.11,0.45,0.48,0.07
70,0.75,0.14,0.11,0.43,0.43,0.14
80,0.75,0.1,0.15,0.45,0.49,0.06
90,0.68,0.21,0.11,0.33,0.6,0.07
100,0.84,0.12,0.04,0.42,0.43,0.15
110,0.87,0.08,0.05,0.51,0.38,0.11
120,0.79,0.17,0.04,0.43,0.48,0.09
130,0.84,0.11,0.05,0.36,0.63,0.01
140,0.89,0.07,0.04,0.51,0.46,0.03
150,0.76,0.16,0.08,0.42,0.48,0.1
160,0.85,0.13,0.02,0.43,0.52,0.05
170,0.76,0.15,0.09,0.22,0.73,0.05
180,0.91,0.05,0.04,0.35,0.63,0.02
190,0.85,0.1,0.05,0.36,0.62,0.02
200,0.85,0.09,0.06,0.3,0.59,0.11
210,0.83,0.12,0.05,0.42,0.54,0.04
220,0.8,0.12,0.08,0.36,0.52,0.12
230,0.81,0.14,0.05,0.35,0.57,0.08
240,0.7,0.18,0.12,0.35,0.53,0.12
250,0.75,0.15,0.1,0.39,0.54,0.07
260,0.66,0.19,0.15,0.38,0.52,0.1
270,0.83,0.11,0.06,0.4,0.55,0.05
280,0.79,0.11,0.1,0.42,0.56,0.02
290,0.82,0.11,0.07,0.4,0.57,0.03
300,0.81,0.12,0.07,0.43,0.5,0.07
310,0.8,0.06,0.14,0.41,0.48,0.11
320,0.83,0.07,0.1,0.4,0.56,0.04
330,0.87,0.09,0.04,0.28,0.58,0.14
340,0.8,0.11,0.09,0.38,0.59,0.03
350,0.86,0.04,0.1,0.24,0.65,0.11
360,0.71,0.16,0.13,0.46,0.45,0.09
370,0.69,0.23,0.08,0.46,0.48,0.06
380,0.74,0.16,0.1,0.47,0.46,0.07
390,0.8,0.1,0.1,0.44,0.51,0.05
400,0.73,0.2,0.07,0.46,0.47,0.07
410,0.72,0.19,0.09,0.32,0.61,0.07
420,0.78,0.16,0.06,0.43,0.5,0.07
430,0.83,0.1,0.07,0.38,0.56,0.06
440,0.84,0.07,0.09,0.49,0.4,0.11
450,0.82,0.1,0.08,0.41,0.47,0.12
460,0.84,0.08,0.08,0.38,0.53,0.09
470,0.85,0.08,0.07,0.32,0.58,0.1
480,0.75,0.13,0.12,0.42,0.5,0.08
490,0.77,0.1,0.13,0.49,0.44,0.07
500,0.79,0.15,0.06,0.45,0.52,0.03
510,0.72,0.19,0.09,0.44,0.52,0.04
520,0.83,0.12,0.05,0.44,0.51,0.05
530,0.8,0.1,0.1,0.45,0.44,0.11
540,0.86,0.09,0.05,0.44,0.48,0.08
550,0.85,0.06,0.09,0.42,0.5,0.08
560,0.8,0.13,0.07,0.4,0.53,0.07
570,0.78,0.16,0.06,0.32,0.56,0.12
580,0.83,0.06,0.11,0.36,0.56,0.08
590,0.76,0.12,0.12,0.34,0.5,0.16
600,0.81,0.1,0.09,0.34,0.55,0.11
610,0.88,0.08,0.04,0.37,0.5,0.13
620,0.83,0.11,0.06,0.26,0.59,0.15
630,0.72,0.17,0.11,0.32,0.58,0.1
640,0.75,0.16,0.09,0.3,0.62,0.08
650,0.85,0.11,0.04,0.3,0.61,0.09
660,0.77,0.14,0.09,0.39,0.54,0.07
670,0.84,0.09,0.07,0.33,0.51,0.16
680,0.73,0.19,0.08,0.3,0.56,0.14
690,0.66,0.23,0.11,0.32,0.64,0.04
700,0.65,0.26,0.09,0.34,0.57,0.09
710,0.67,0.18,0.15,0.32,0.62,0.06
720,0.67,0.12,0.21,0.29,0.57,0.14
730,0.76,0.09,0.15,0.25,0.63,0.12
740,0.78,0.15,0.07,0.44,0.52,0.04
750,0.78,0.08,0.14,0.35,0.55,0.1
760,0.76,0.12,0.12,0.41,0.51,0.08
770,0.76,0.14,0.1,0.28,0.61,0.11
780,0.61,0.22,0.17,0.33,0.6,0.07
790,0.78,0.12,0.1,0.3,0.63,0.07
800,0.84,0.06,0.1,0.4,0.45,0.15
810,0.88,0.09,0.03,0.35,0.58,0.07
820,0.87,0.05,0.08,0.32,0.57,0.11
830,0.75,0.13,0.12,0.3,0.58,0.12
840,0.77,0.13,0.1,0.41,0.52,0.07
850,0.79,0.09,0.12,0.4,0.54,0.06
860,0.78,0.11,0.11,0.38,0.57,0.05
870,0.49,0.28,0.23,0.31,0.59,0.1
880,0.46,0.39,0.15,0.33,0.61,0.06
890,0.61,0.26,0.13,0.38,0.58,0.04
900,0.39,0.38,0.23,0.37,0.53,0.1
910,0.43,0.37,0.2,0.37,0.58,0.05
920,0.73,0.14,0.13,0.38,0.51,0.11
930,0.69,0.21,0.1,0.29,0.62,0.09
940,0.8,0.1,0.1,0.38,0.55,0.07
950,0.8,0.05,0.15,0.33,0.57,0.1
960,0.8,0.1,0.1,0.38,0.52,0.1
970,0.83,0.09,0.08,0.34,0.61,0.05
980,0.79,0.1,0.11,0.36,0.59,0.05
990,0.88,0.06,0.06,0.3,0.6,0.1
1000,0.82,0.11,0.07,0.33,0.57,0.1
