Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.75,0.2,0.05,0.47,0.51,0.02
10,0.77,0.18,0.05,0.3,0.69,0.01
20,0.94,0.05,0.01,0.41,0.58,0.01
30,0.85,0.14,0.01,0.41,0.58,0.01
40,0.88,0.08,0.04,0.42,0.54,0.04
50,0.85,0.09,0.06,0.41,0.56,0.03
60,0.83,0.08,0.09,0.42,0.55,0.03
70,0.82,0.08,0.1,0.43,0.5,0.07
80,0.81,0.09,0.1,0.38,0.54,0.08
90,0.74,0.18,0.08,0.3,0.7,0
100,0.76,0.13,0.11,0.27,0.69,0.04
110,0.83,0.05,0.12,0.43,0.52,0.05
120,0.89,0.03,0.08,0.39,0.56,0.05
130,0.79,0.15,0.06,0.31,0.61,0.08
140,0.82,0.05,0.13,0.3,0.57,0.13
150,0.8,0.07,0.13,0.38,0.52,0.1
160,0.82,0.05,0.13,0.38,0.5,0.12
170,0.79,0.13,0.08,0.37,0.56,0.07
180,0.85,0.05,0.1,0.37,0.53,0.1
190,0.77,0.04,0.19,0.39,0.56,0.05
200,0.73,0.11,0.16,0.33,0.57,0.1
210,0.82,0.09,0.09,0.37,0.58,0.05
220,0.79,0.13,0.08,0.36,0.5,0.14
230,0.9,0.04,0.06,0.36,0.55,0.09
240,0.86,0.07,0.07,0.4,0.55,0.05
250,0.78,0.1,0.12,0.36,0.58,0.06
260,0.82,0.06,0.12,0.34,0.57,0.09
270,0.8,0.08,0.12,0.32,0.61,0.07
280,0.77,0.11,0.12,0.31,0.58,0.11
290,0.79,0.1,0.11,0.38,0.53,0.09
300,0.79,0.11,0.1,0.33,0.57,0.1
310,0.7,0.12,0.18,0.34,0.58,0.08
320,0.68,0.22,0.1,0.29,0.54,0.17
330,0.8,0.1,0.1,0.31,0.5,0.19
340,0.87,0.05,0.08,0.26,0.6,0.14
350,0.8,0.08,0.12,0.29,0.59,0.12
360,0.86,0.05,0.09,0.42,0.43,0.15
370,0.79,0.05,0.16,0.34,0.55,0.11
380,0.85,0.08,0.07,0.44,0.45,0.11
390,0.83,0.11,0.06,0.38,0.51,0.11
400,0.87,0.06,0.07,0.48,0.42,0.1
410,0.83,0.07,0.1,0.27,0.6,0.13
420,0.66,0.26,0.08,0.34,0.58,0.08
430,0.67,0.18,0.15,0.31,0.62,0.07
440,0.81,0.14,0.05,0.31,0.5,0.19
450,0.81,0.06,0.13,0.44,0.45,0.11
460,0.85,0.1,0.05,0.41,0.54,0.05
470,0.8,0.07,0.13,0.37,0.6,0.03
480,0.84,0.13,0.03,0.36,0.56,0.08
490,0.81,0.07,0.12,0.34,0.59,0.07
500,0.51,0.31,0.18,0.44,0.45,0.11
510,0.46,0.42,0.12,0.33,0.57,0.1
520,0.38,0.4,0.22,0.39,0.49,0.12
530,0.54,0.35,0.11,0.31,0.62,0.07
540,0.78,0.12,0.1,0.37,0.53,0.1
550,0.87,0.08,0.05,0.29,0.6,0.11
560,0.87,0.06,0.07,0.33,0.57,0.1
570,0.89,0.07,0.04,0.42,0.52,0.06
580,0.81,0.09,0.1,0.38,0.56,0.06
590,0.83,0.12,0.05,0.4,0.5,0.1
600,0.73,0.19,0.08,0.46,0.48,0.06
610,0.86,0.08,0.06,0.5,0.45,0.05
620,0.83,0.07,0.1,0.49,0.5,0.01
630,0.81,0.1,0.09,0.45,0.5,0.05
640,0.81,0.12,0.07,0.35,0.59,0.06
650,0.82,0.13,0.05,0.51,0.43,0.06
660,0.84,0.11,0.05,0.44,0.51,0.05
670,0.86,0.05,0.09,0.5,0.45,0.05
680,0.84,0.09,0.07,0.51,0.45,0.04
690,0.81,0.14,0.05,0.42,0.51,0.07
700,0.71,0.17,0.12,0.3,0.7,0
710,0.77,0.13,0.1,0.4,0.55,0.05
720,0.87,0.1,0.03,0.42,0.51,0.07
730,0.86,0.09,0.05,0.41,0.56,0.03
740,0.84,0.13,0.03,0.37,0.58,0.05
750,0.84,0.14,0.02,0.42,0.55,0.03
760,0.81,0.13,0.06,0.38,0.6,0.02
770,0.85,0.08,0.07,0.43,0.51,0.06
780,0.8,0.08,0.12,0.47,0.44,0.09
790,0.87,0.07,0.06,0.44,0.48,0.08
800,0.92,0.07,0.01,0.52,0.45,0.03
810,0.64,0.24,0.12,0.44,0.51,0.05
820,0.64,0.2,0.16,0.42,0.52,0.06
830,0.76,0.15,0.09,0.45,0.5,0.05
840,0.86,0.09,0.05,0.5,0.48,0.02
850,0.82,0.13,0.05,0.51,0.44,0.05
860,0.89,0.05,0.06,0.4,0.57,0.03
870,0.82,0.09,0.09,0.4,0.56,0.04
880,0.79,0.12,0.09,0.36,0.6,0.04
890,0.8,0.09,0.11,0.47,0.49,0.04
900,0.76,0.12,0.12,0.41,0.54,0.05
910,0.8,0.14,0.06,0.36,0.55,0.09
920,0.81,0.1,0.09,0.44,0.49,0.07
930,0.84,0.1,0.06,0.42,0.55,0.03
940,0.73,0.12,0.15,0.44,0.55,0.01
950,0.76,0.17,0.07,0.37,0.55,0.08
960,0.77,0.13,0.1,0.28,0.62,0.1
970,0.8,0.12,0.08,0.46,0.51,0.03
980,0.77,0.12,0.11,0.41,0.51,0.08
990,0.76,0.16,0.08,0.38,0.55,0.07
1000,0.75,0.11,0.14,0.41,0.53,0.06
