Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.75,0.21,0.04,0.41,0.54,0.05
10,0.8,0.13,0.07,0.45,0.54,0.01
20,0.82,0.07,0.11,0.46,0.51,0.03
30,0.82,0.09,0.09,0.39,0.52,0.09
40,0.84,0.09,0.07,0.38,0.62,0
50,0.88,0.08,0.04,0.43,0.51,0.06
60,0.85,0.08,0.07,0.35,0.64,0.01
70,0.84,0.08,0.08,0.39,0.55,0.06
80,0.85,0.06,0.09,0.43,0.46,0.11
90,0.73,0.12,0.15,0.42,0.55,0.03
100,0.82,0.15,0.03,0.39,0.61,0
110,0.84,0.1,0.06,0.37,0.6,0.03
120,0.84,0.12,0.04,0.4,0.57,0.03
130,0.82,0.17,0.01,0.52,0.44,0.04
140,0.87,0.09,0.04,0.37,0.56,0.07
150,0.83,0.12,0.05,0.44,0.47,0.09
160,0.83,0.15,0.02,0.34,0.57,0.09
170,0.85,0.11,0.04,0.36,0.57,0.07
180,0.79,0.15,0.06,0.4,0.51,0.09
190,0.77,0.14,0.09,0.43,0.46,0.11
200,0.8,0.12,0.08,0.45,0.53,0.02
210,0.78,0.1,0.12,0.45,0.44,0.11
220,0.76,0.12,0.12,0.37,0.51,0.12
230,0.8,0.07,0.13,0.42,0.49,0.09
240,0.85,0.09,0.06,0.36,0.59,0.05
250,0.84,0.08,0.08,0.55,0.4,0.05
260,0.81,0.11,0.08,0.3,0.62,0.08
270,0.74,0.13,0.13,0.31,0.54,0.15
280,0.81,0.12,0.07,0.35,0.6,0.05
290,0.9,0.05,0.05,0.27,0.59,0.14
300,0.83,0.06,0.11,0.41,0.5,0.09
310,0.91,0.05,0.04,0.35,0.54,0.11
320,0.85,0.08,0.07,0.36,0.58,0.06
330,0.84,0.11,0.05,0.35,0.61,0.04
340,0.5,0.3,0.2,0.29,0.61,0.1
350,0.6,0.21,0.19,0.3,0.62,0.08
360,0.7,0.19,0.11,0.34,0.57,0.09
370,0.85,0.11,0.04,0.29,0.59,0.12
380,0.78,0.1,0.12,0.33,0.59,0.08
390,0.72,0.12,0.16,0.4,0.49,0.11
400,0.87,0.07,0.06,0.31,0.56,0.13
410,0.83,0.07,0.1,0.39,0.51,0.1
420,0.83,0.12,0.05,0.36,0.53,0.11
430,0.8,0.1,0.1,0.4,0.43,0.17
440,0.84,0.15,0.01,0.37,0.46,0.17
450,0.9,0.08,0.02,0.33,0.57,0.1
460,0.84,0.1,0.06,0.32,0.6,0.08
470,0.8,0.13,0.07,0.28,0.62,0.1
480,0.85,0.12,0.03,0.36,0.53,0.11
490,0.77,0.15,0.08,0.29,0.69,0.02
500,0.67,0.23,0.1,0.37,0.53,0.1
510,0.76,0.11,0.13,0.3,0.59,0.11
520,0.85,0.08,0.07,0.35,0.5,0.15
530,0.75,0.17,0.08,0.43,0.41,0.16
540,0.7,0.17,0.13,0.38,0.45,0.17
550,0.83,0.05,0.12,0.44,0.46,0.1
560,0.86,0.05,0.09,0.45,0.43,0.12
570,0.86,0.05,0.09,0.47,0.4,0.13
580,0.82,0.12,0.06,0.43,0.43,0.14
590,0.88,0.06,0.06,0.53,0.33,0.14
600,0.87,0.08,0.05,0.49,0.42,0.09
610,0.75,0.14,0.11,0.4,0.58,0.02
620,0.81,0.09,0.1,0.16,0.77,0.07
630,0.76,0.11,0.13,0.29,0.59,0.12
640,0.52,0.25,0.23,0.38,0.49,0.13
650,0.53,0.27,0.2,0.44,0.51,0.05
660,0.71,0.23,0.06,0.25,0.72,0.03
670,0.67,0.29,0.04,0.33,0.64,0.03
680,0.79,0.1,0.11,0.36,0.6,0.04
690,0.82,0.06,0.12,0.4,0.59,0.01
700,0.73,0.13,0.14,0.39,0.53,0.08
710,0.77,0.19,0.04,0.51,0.41,0.08
720,0.77,0.14,0.09,0.42,0.54,0.04
730,0.74,0.18,0.08,0.34,0.66,0
740,0.78,0.11,0.11,0.39,0.51,0.1
750,0.78,0.18,0.04,0.41,0.53,0.06
760,0.76,0.15,0.09,0.39,0.51,0.1
770,0.76,0.19,0.05,0.41,0.53,0.06
780,0.68,0.27,0.05,0.33,0.56,0.11
790,0.72,0.22,0.06,0.33,0.57,0.1
800,0.86,0.07,0.07,0.31,0.56,0.13
810,0.71,0.19,0.1,0.48,0.45,0.07
820,0.82,0.13,0.05,0.45,0.51,0.04
830,0.74,0.14,0.12,0.32,0.55,0.13
840,0.8,0.09,0.11,0.41,0.52,0.07
850,0.79,0.11,0.1,0.37,0.52,0.11
860,0.78,0.11,0.11,0.44,0.5,0.06
870,0.54,0.25,0.21,0.39,0.52,0.09
880,0.86,0.09,0.05,0.36,0.56,0.08
890,0.86,0.09,0.05,0.29,0.59,0.12
900,0.81,0.12,0.07,0.3,0.56,0.14
910,0.75,0.18,0.07,0.4,0.52,0.08
920,0.89,0.08,0.03,0.4,0.52,0.08
930,0.78,0.16,0.06,0.36,0.55,0.09
940,0.82,0.1,0.08,0.37,0.6,0.03
950,0.84,0.1,0.06,0.38,0.52,0.1
960,0.88,0.06,0.06,0.42,0.49,0.09
970,0.78,0.11,0.11,0.36,0.58,0.06
980,0.72,0.15,0.13,0.45,0.51,0.04
990,0.82,0.1,0.08,0.42,0.5,0.08
1000,0.83,0.1,0.07,0.41,0.52,0.07
