Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.81,0.16,0.03,0.42,0.53,0.05
10,0.83,0.07,0.1,0.55,0.37,0.08
20,0.75,0.15,0.1,0.29,0.68,0.03
30,0.81,0.08,0.11,0.45,0.5,0.05
40,0.76,0.14,0.1,0.4,0.58,0.02
50,0.66,0.21,0.13,0.3,0.69,0.01
60,0.79,0.12,0.09,0.34,0.65,0.01
70,0.84,0.08,0.08,0.35,0.63,0.02
80,0.77,0.07,0.16,0.39,0.51,0.1
90,0.76,0.09,0.15,0.26,0.66,0.08
100,0.84,0.06,0.1,0.36,0.53,0.11
110,0.82,0.07,0.11,0.27,0.7,0.03
120,0.85,0.06,0.09,0.21,0.76,0.03
130,0.81,0.08,0.11,0.33,0.65,0.02
140,0.8,0.12,0.08,0.38,0.53,0.09
150,0.79,0.09,0.12,0.45,0.48,0.07
160,0.83,0.1,0.07,0.48,0.45,0.07
170,0.84,0.06,0.1,0.21,0.72,0.07
180,0.86,0.08,0.06,0.21,0.75,0.04
190,0.82,0.09,0.09,0.22,0.71,0.07
200,0.83,0.11,0.06,0.37,0.57,0.06
210,0.73,0.07,0.2,0.47,0.46,0.07
220,0.83,0.06,0.11,0.28,0.7,0.02
230,0.76,0.13,0.11,0.25,0.73,0.02
240,0.84,0.09,0.07,0.34,0.56,0.1
250,0.75,0.13,0.12,0.44,0.47,0.09
260,0.8,0.07,0.13,0.24,0.64,0.12
270,0.78,0.1,0.12,0.31,0.6,0.09
280,0.87,0.04,0.09,0.27,0.57,0.16
290,0.8,0.09,0.11,0.3,0.55,0.15
300,0.82,0.08,0.1,0.47,0.41,0.12
310,0.75,0.15,0.1,0.28,0.53,0.19
320,0.54,0.23,0.23,0.46,0.4,0.14
330,0.58,0.2,0.22,0.34,0.51,0.15
340,0.35,0.5,0.15,0.44,0.43,0.13
350,0.49,0.28,0.23,0.44,0.47,0.09
360,0.73,0.13,0.14,0.4,0.49,0.11
370,0.83,0.09,0.08,0.33,0.57,0.1
380,0.81,0.09,0.1,0.32,0.58,0.1
390,0.77,0.12,0.11,0.43,0.54,0.03
400,0.78,0.1,0.12,0.42,0.54,0.04
410,0.69,0.21,0.1,0.47,0.43,0.1
420,0.81,0.1,0.09,0.48,0.42,0.1
430,0.84,0.12,0.04,0.41,0.48,0.11
440,0.8,0.15,0.05,0.46,0.48,0.06
450,0.85,0.09,0.06,0.46,0.41,0.13
460,0.83,0.09,0.08,0.36,0.53,0.11
470,0.81,0.13,0.06,0.43,0.49,0.08
480,0.86,0.1,0.04,0.54,0.44,0.02
490,0.75,0.13,0.12,0.4,0.51,0.09
500,0.8,0.1,0.1,0.41,0.48,0.11
510,0.82,0.1,0.08,0.27,0.56,0.17
520,0.7,0.15,0.15,0.47,0.42,0.11
530,0.77,0.12,0.11,0.42,0.49,0.09
540,0.84,0.06,0.1,0.47,0.45,0.08
550,0.83,0.13,0.04,0.47,0.48,0.05
560,0.84,0.1,0.06,0.46,0.45,0.09
570,0.76,0.11,0.13,0.37,0.6,0.03
580,0.81,0.1,0.09,0.49,0.49,0.02
590,0.82,0.07,0.11,0.43,0.49,0.08
600,0.77,0.07,0.16,0.34,0.6,0.06
610,0.79,0.09,0.12,0.3,0.59,0.11
620,0.78,0.07,0.15,0.44,0.46,0.1
630,0.84,0.1,0.06,0.34,0.58,0.08
640,0.74,0.14,0.12,0.33,0.64,0.03
650,0.68,0.18,0.14,0.41,0.52,0.07
660,0.89,0.09,0.02,0.44,0.53,0.03
670,0.92,0.04,0.04,0.45,0.46,0.09
680,0.84,0.1,0.06,0.38,0.49,0.13
690,0.9,0.04,0.06,0.43,0.49,0.08
700,0.85,0.06,0.09,0.48,0.37,0.15
710,0.82,0.11,0.07,0.35,0.55,0.1
720,0.8,0.11,0.09,0.36,0.51,0.13
730,0.85,0.04,0.11,0.29,0.63,0.08
740,0.79,0.1,0.11,0.31,0.56,0.13
750,0.84,0.07,0.09,0.24,0.66,0.1
760,0.88,0.02,0.1,0.36,0.49,0.15
770,0.87,0.05,0.08,0.52,0.35,0.13
780,0.89,0.07,0.04,0.44,0.47,0.09
790,0.84,0.06,0.1,0.35,0.54,0.11
800,0.78,0.1,0.12,0.37,0.51,0.12
810,0.88,0.07,0.05,0.35,0.55,0.1
820,0.8,0.06,0.14,0.33,0.53,0.14
830,0.89,0.01,0.1,0.36,0.53,0.11
840,0.86,0.07,0.07,0.33,0.59,0.08
850,0.78,0.11,0.11,0.32,0.6,0.08
860,0.8,0.12,0.08,0.44,0.43,0.13
870,0.79,0.1,0.11,0.37,0.51,0.12
880,0.7,0.13,0.17,0.4,0.51,0.09
890,0.77,0.12,0.11,0.41,0.54,0.05
900,0.84,0.12,0.04,0.46,0.5,0.04
910,0.9,0.06,0.04,0.47,0.49,0.04
920,0.8,0.09,0.11,0.34,0.64,0.02
930,0.83,0.09,0.08,0.42,0.52,0.06
940,0.87,0.07,0.06,0.44,0.54,0.02
950,0.77,0.08,0.15,0.42,0.48,0.1
960,0.82,0.12,0.06,0.37,0.52,0.11
970,0.55,0.24,0.21,0.49,0.42,0.09
980,0.79,0.16,0.05,0.42,0.46,0.12
990,0.83,0.09,0.08,0.43,0.54,0.03
1000,0.82,0.09,0.09,0.34,0.57,0.09
