Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.77,0.2,0.03,0.39,0.59,0.02
10,0.83,0.07,0.1,0.33,0.63,0.04
20,0.85,0.07,0.08,0.38,0.59,0.03
30,0.89,0.07,0.04,0.35,0.62,0.03
40,0.83,0.06,0.11,0.35,0.59,0.06
50,0.73,0.11,0.16,0.44,0.56,0
60,0.74,0.16,0.1,0.38,0.61,0.01
70,0.86,0.1,0.04,0.33,0.66,0.01
80,0.77,0.14,0.09,0.26,0.71,0.03
90,0.74,0.11,0.15,0.51,0.45,0.04
100,0.83,0.06,0.11,0.37,0.61,0.02
110,0.8,0.07,0.13,0.3,0.66,0.04
120,0.84,0.09,0.07,0.35,0.65,0
130,0.83,0.08,0.09,0.43,0.49,0.08
140,0.74,0.15,0.11,0.38,0.6,0.02
150,0.87,0.04,0.09,0.42,0.57,0.01
160,0.83,0.06,0.11,0.39,0.5,0.11
170,0.85,0.06,0.09,0.43,0.53,0.04
180,0.88,0.06,0.06,0.45,0.48,0.07
190,0.84,0.1,0.06,0.4,0.55,0.05
200,0.84,0.08,0.08,0.4,0.49,0.11
210,0.77,0.16,0.07,0.37,0.57,0.06
220,0.81,0.14,0.05,0.42,0.49,0.09
230,0.8,0.12,0.08,0.43,0.5,0.07
240,0.78,0.15,0.07,0.3,0.62,0.08
250,0.82,0.09,0.09,0.42,0.53,0.05
260,0.7,0.13,0.17,0.44,0.43,0.13
270,0.82,0.09,0.09,0.32,0.59,0.09
280,0.86,0.08,0.06,0.37,0.53,0.1
290,0.9,0.07,0.03,0.53,0.41,0.06
300,0.84,0.12,0.04,0.5,0.44,0.06
310,0.9,0.06,0.04,0.38,0.58,0.04
320,0.84,0.1,0.06,0.44,0.52,0.04
330,0.82,0.09,0.09,0.48,0.41,0.11
340,0.8,0.07,0.13,0.48,0.49,0.03
350,0.82,0.07,0.11,0.5,0.47,0.03
360,0.77,0.13,0.1,0.4,0.51,0.09
370,0.81,0.11,0.08,0.35,0.65,0
380,0.85,0.08,0.07,0.41,0.52,0.07
390,0.78,0.14,0.08,0.4,0.56,0.04
400,0.86,0.06,0.08,0.39,0.59,0.02
410,0.84,0.09,0.07,0.33,0.61,0.06
420,0.82,0.09,0.09,0.36,0.57,0.07
430,0.83,0.04,0.13,0.33,0.63,0.04
440,0.85,0.07,0.08,0.44,0.54,0.02
450,0.75,0.14,0.11,0.3,0.7,0
460,0.82,0.13,0.05,0.3,0.68,0.02
470,0.8,0.14,0.06,0.45,0.53,0.02
480,0.87,0.04,0.09,0.39,0.56,0.05
490,0.81,0.14,0.05,0.35,0.55,0.1
500,0.79,0.06,0.15,0.45,0.54,0.01
510,0.89,0.08,0.03,0.42,0.47,0.11
520,0.76,0.11,0.13,0.32,0.62,0.06
530,0.8,0.11,0.09,0.5,0.45,0.05
540,0.88,0.08,0.04,0.37,0.54,0.09
550,0.7,0.16,0.14,0.51,0.45,0.04
560,0.77,0.1,0.13,0.47,0.48,0.05
570,0.53,0.32,0.15,0.54,0.4,0.06
580,0.27,0.55,0.18,0.3,0.6,0.1
590,0.36,0.36,0.28,0.47,0.48,0.05
600,0.62,0.28,0.1,0.43,0.51,0.06
610,0.87,0.07,0.06,0.32,0.65,0.03
620,0.78,0.12,0.1,0.41,0.53,0.06
630,0.8,0.11,0.09,0.45,0.43,0.12
640,0.78,0.1,0.12,0.4,0.55,0.05
650,0.86,0.05,0.09,0.4,0.52,0.08
660,0.72,0.12,0.16,0.34,0.58,0.08
670,0.86,0.1,0.04,0.36,0.55,0.09
680,0.8,0.09,0.11,0.3,0.67,0.03
690,0.82,0.1,0.08,0.34,0.55,0.11
700,0.81,0.11,0.08,0.35,0.6,0.05
710,0.77,0.14,0.09,0.32,0.61,0.07
720,0.84,0.08,0.08,0.29,0.64,0.07
730,0.74,0.14,0.12,0.39,0.54,0.07
740,0.69,0.14,0.17,0.26,0.64,0.1
750,0.83,0.09,0.08,0.37,0.59,0.04
760,0.81,0.09,0.1,0.41,0.47,0.12
770,0.72,0.16,0.12,0.34,0.56,0.1
780,0.79,0.11,0.1,0.39,0.46,0.15
790,0.76,0.13,0.11,0.31,0.6,0.09
800,0.76,0.12,0.12,0.4,0.51,0.09
810,0.76,0.15,0.09,0.41,0.48,0.11
820,0.86,0.06,0.08,0.27,0.67,0.06
830,0.83,0.06,0.11,0.29,0.6,0.11
840,0.82,0.08,0.1,0.37,0.57,0.06
850,0.82,0.13,0.05,0.29,0.59,0.12
860,0.79,0.1,0.11,0.39,0.57,0.04
870,0.83,0.11,0.06,0.46,0.47,0.07
880,0.72,0.16,0.12,0.43,0.38,0.19
890,0.83,0.11,0.06,0.49,0.38,0.13
900,0.87,0.03,0.1,0.45,0.38,0.17
910,0.84,0.06,0.1,0.38,0.54,0.08
920,0.83,0.05,0.12,0.28,0.61,0.11
930,0.86,0.05,0.09,0.45,0.47,0.08
940,0.79,0.1,0.11,0.41,0.41,0.18
950,0.86,0.06,0.08,0.39,0.39,0.22
960,0.83,0.08,0.09,0.32,0.64,0.04
970,0.83,0.05,0.12,0.33,0.57,0.1
980,0.84,0.11,0.05,0.37,0.53,0.1
990,0.84,0.06,0.1,0.39,0.57,0.04
1000,0.77,0.14,0.09,0.34,0.59,0.07
