Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.76,0.2,0.04,0.45,0.5,0.05
10,0.73,0.1,0.17,0.45,0.5,0.05
20,0.8,0.13,0.07,0.28,0.5,0.22
30,0.8,0.11,0.09,0.52,0.41,0.07
40,0.69,0.12,0.19,0.47,0.47,0.06
50,0.77,0.12,0.11,0.44,0.46,0.1
60,0.84,0.12,0.04,0.48,0.43,0.09
70,0.82,0.11,0.07,0.63,0.23,0.14
80,0.7,0.1,0.2,0.47,0.43,0.1
90,0.75,0.08,0.17,0.56,0.32,0.12
100,0.68,0.11,0.21,0.57,0.32,0.11
110,0.75,0.1,0.15,0.34,0.48,0.18
120,0.78,0.12,0.1,0.54,0.3,0.16
130,0.79,0.1,0.11,0.42,0.43,0.15
140,0.85,0.09,0.06,0.59,0.26,0.15
150,0.82,0.11,0.07,0.64,0.3,0.06
160,0.74,0.15,0.11,0.57,0.35,0.08
170,0.75,0.12,0.13,0.63,0.32,0.05
180,0.87,0.02,0.11,0.55,0.33,0.12
190,0.8,0.06,0.14,0.61,0.35,0.04
200,0.79,0.08,0.13,0.52,0.38,0.1
210,0.84,0.01,0.15,0.56,0.38,0.06
220,0.71,0.14,0.15,0.63,0.34,0.03
230,0.79,0.04,0.17,0.51,0.46,0.03
240,0.83,0.1,0.07,0.48,0.46,0.06
250,0.81,0.13,0.06,0.49,0.46,0.05
260,0.81,0.08,0.11,0.49,0.43,0.08
270,0.83,0.1,0.07,0.61,0.28,0.11
280,0.79,0.13,0.08,0.55,0.36,0.09
290,0.81,0.07,0.12,0.62,0.3,0.08
300,0.84,0.09,0.07,0.65,0.29,0.06
310,0.86,0.03,0.11,0.34,0.45,0.21
320,0.68,0.22,0.1,0.38,0.46,0.16
330,0.88,0.07,0.05,0.51,0.42,0.07
340,0.8,0.12,0.08,0.4,0.58,0.02
350,0.88,0.05,0.07,0.42,0.47,0.11
360,0.87,0.05,0.08,0.32,0.55,0.13
370,0.77,0.11,0.12,0.34,0.34,0.32
380,0.82,0.08,0.1,0.37,0.51,0.12
390,0.8,0.07,0.13,0.33,0.56,0.11
400,0.68,0.22,0.1,0.41,0.42,0.17
410,0.66,0.25,0.09,0.32,0.5,0.18
420,0.66,0.28,0.06,0.42,0.42,0.16
430,0.7,0.24,0.06,0.41,0.37,0.22
440,0.73,0.19,0.08,0.56,0.3,0.14
450,0.8,0.13,0.07,0.47,0.44,0.09
460,0.67,0.25,0.08,0.5,0.36,0.14
470,0.76,0.17,0.07,0.32,0.5,0.18
480,0.73,0.18,0.09,0.24,0.48,0.28
490,0.76,0.19,0.05,0.4,0.45,0.15
500,0.71,0.19,0.1,0.45,0.4,0.15
510,0.61,0.26,0.13,0.54,0.32,0.14
520,0.71,0.18,0.11,0.44,0.45,0.11
530,0.68,0.19,0.13,0.5,0.31,0.19
540,0.72,0.18,0.1,0.43,0.39,0.18
550,0.76,0.23,0.01,0.47,0.34,0.19
560,0.78,0.18,0.04,0.41,0.37,0.22
570,0.7,0.24,0.06,0.34,0.48,0.18
580,0.82,0.09,0.09,0.29,0.45,0.26
590,0.73,0.12,0.15,0.33,0.48,0.19
600,0.85,0.05,0.1,0.34,0.32,0.34
610,0.84,0.08,0.08,0.31,0.33,0.36
620,0.83,0.04,0.13,0.27,0.43,0.3
630,0.73,0.18,0.09,0.34,0.41,0.25
640,0.79,0.11,0.1,0.25,0.47,0.28
650,0.88,0.08,0.04,0.28,0.39,0.33
660,0.88,0.07,0.05,0.28,0.51,0.21
670,0.75,0.13,0.12,0.32,0.34,0.34
680,0.9,0.03,0.07,0.29,0.42,0.29
690,0.86,0.08,0.06,0.36,0.4,0.24
700,0.82,0.12,0.06,0.42,0.35,0.23
710,0.87,0.08,0.05,0.27,0.35,0.38
720,0.85,0.08,0.07,0.24,0.36,0.4
730,0.87,0.05,0.08,0.29,0.44,0.27
740,0.84,0.1,0.06,0.37,0.37,0.26
750,0.82,0.09,0.09,0.29,0.45,0.26
760,0.83,0.07,0.1,0.24,0.45,0.31
770,0.82,0.12,0.06,0.43,0.42,0.15
780,0.83,0.12,0.05,0.39,0.47,0.14
790,0.87,0.08,0.05,0.47,0.35,0.18
800,0.84,0.13,0.03,0.44,0.43,0.13
810,0.79,0.15,0.06,0.36,0.49,0.15
820,0.82,0.15,0.03,0.39,0.45,0.16
830,0.88,0.11,0.01,0.44,0.35,0.21
840,0.87,0.03,0.1,0.48,0.43,0.09
850,0.82,0.08,0.1,0.48,0.36,0.16
860,0.86,0.09,0.05,0.37,0.37,0.26
870,0.83,0.05,0.12,0.31,0.43,0.26
880,0.86,0.08,0.06,0.37,0.52,0.11
890,0.86,0.08,0.06,0.49,0.33,0.18
900,0.82,0.09,0.09,0.4,0.39,0.21
910,0.8,0.06,0.14,0.46,0.37,0.17
920,0.81,0.1,0.09,0.5,0.38,0.12
930,0.84,0.06,0.1,0.54,0.28,0.18
940,0.85,0.1,0.05,0.47,0.49,0.04
950,0.82,0.09,0.09,0.41,0.38,0.21
960,0.83,0.07,0.1,0.38,0.38,0.24
970,0.84,0.09,0.07,0.44,0.4,0.16
980,0.77,0.11,0.12,0.42,0.53,0.05
990,0.77,0.13,0.1,0.45,0.42,0.13
1000,0.83,0.06,0.11,0.49,0.4,0.11
