Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.71,0.22,0.07,0.47,0.47,0.06
10,0.54,0.16,0.3,0.2,0.71,0.09
20,0.62,0.2,0.18,0.32,0.64,0.04
30,0.65,0.22,0.13,0.19,0.73,0.08
40,0.62,0.22,0.16,0.22,0.74,0.04
50,0.6,0.24,0.16,0.19,0.66,0.15
60,0.64,0.18,0.18,0.25,0.65,0.1
70,0.75,0.12,0.13,0.33,0.6,0.07
80,0.67,0.24,0.09,0.28,0.61,0.11
90,0.78,0.15,0.07,0.3,0.57,0.13
100,0.69,0.21,0.1,0.22,0.67,0.11
110,0.81,0.11,0.08,0.24,0.73,0.03
120,0.81,0.13,0.06,0.32,0.58,0.1
130,0.74,0.18,0.08,0.24,0.68,0.08
140,0.69,0.24,0.07,0.28,0.6,0.12
150,0.81,0.16,0.03,0.33,0.53,0.14
160,0.84,0.12,0.04,0.41,0.55,0.04
170,0.78,0.16,0.06,0.35,0.58,0.07
180,0.77,0.19,0.04,0.4,0.55,0.05
190,0.79,0.14,0.07,0.38,0.57,0.05
200,0.78,0.19,0.03,0.35,0.49,0.16
210,0.78,0.2,0.02,0.45,0.49,0.06
220,0.83,0.15,0.02,0.41,0.49,0.1
230,0.78,0.17,0.05,0.45,0.45,0.1
240,0.75,0.17,0.08,0.4,0.48,0.12
250,0.8,0.12,0.08,0.28,0.64,0.08
260,0.85,0.11,0.04,0.37,0.56,0.07
270,0.82,0.15,0.03,0.37,0.51,0.12
280,0.8,0.15,0.05,0.34,0.56,0.1
290,0.8,0.14,0.06,0.32,0.56,0.12
300,0.68,0.14,0.18,0.37,0.56,0.07
310,0.81,0.11,0.08,0.22,0.66,0.12
320,0.79,0.1,0.11,0.29,0.58,0.13
330,0.87,0.07,0.06,0.22,0.68,0.1
340,0.86,0.11,0.03,0.31,0.63,0.06
350,0.74,0.16,0.1,0.28,0.61,0.11
360,0.76,0.17,0.07,0.3,0.61,0.09
370,0.89,0.05,0.06,0.29,0.63,0.08
380,0.89,0.08,0.03,0.26,0.63,0.11
390,0.85,0.07,0.08,0.26,0.65,0.09
400,0.8,0.08,0.12,0.31,0.59,0.1
410,0.85,0.09,0.06,0.34,0.56,0.1
420,0.78,0.08,0.14,0.18,0.71,0.11
430,0.81,0.1,0.09,0.23,0.7,0.07
440,0.85,0.09,0.06,0.3,0.62,0.08
450,0.83,0.09,0.08,0.31,0.58,0.11
460,0.84,0.01,0.15,0.31,0.6,0.09
470,0.84,0.07,0.09,0.21,0.75,0.04
480,0.84,0.1,0.06,0.4,0.56,0.04
490,0.84,0.05,0.11,0.45,0.45,0.1
500,0.9,0.04,0.06,0.35,0.54,0.11
510,0.9,0.04,0.06,0.29,0.64,0.07
520,0.91,0.04,0.05,0.15,0.75,0.1
530,0.8,0.09,0.11,0.3,0.61,0.09
540,0.85,0.1,0.05,0.31,0.63,0.06
550,0.9,0.05,0.05,0.33,0.54,0.13
560,0.87,0.05,0.08,0.18,0.72,0.1
570,0.79,0.1,0.11,0.27,0.52,0.21
580,0.84,0.07,0.09,0.26,0.56,0.18
590,0.85,0.08,0.07,0.27,0.62,0.11
600,0.83,0.06,0.11,0.37,0.55,0.08
610,0.73,0.14,0.13,0.3,0.63,0.07
620,0.85,0.05,0.1,0.31,0.6,0.09
630,0.83,0.06,0.11,0.16,0.63,0.21
640,0.77,0.1,0.13,0.31,0.6,0.09
650,0.83,0.08,0.09,0.3,0.62,0.08
660,0.9,0.03,0.07,0.25,0.68,0.07
670,0.78,0.1,0.12,0.34,0.61,0.05
680,0.85,0.1,0.05,0.26,0.64,0.1
690,0.72,0.17,0.11,0.23,0.71,0.06
700,0.78,0.1,0.12,0.28,0.6,0.12
710,0.83,0.07,0.1,0.32,0.54,0.14
720,0.77,0.12,0.11,0.26,0.64,0.1
730,0.8,0.11,0.09,0.26,0.62,0.12
740,0.82,0.07,0.11,0.34,0.55,0.11
750,0.67,0.19,0.14,0.35,0.56,0.09
760,0.77,0.12,0.11,0.33,0.54,0.13
770,0.66,0.17,0.17,0.26,0.57,0.17
780,0.62,0.15,0.23,0.35,0.53,0.12
790,0.78,0.1,0.12,0.33,0.55,0.12
800,0.79,0.14,0.07,0.3,0.59,0.11
810,0.81,0.14,0.05,0.33,0.57,0.1
820,0.74,0.18,0.08,0.36,0.52,0.12
830,0.78,0.06,0.16,0.29,0.54,0.17
840,0.72,0.14,0.14,0.31,0.57,0.12
850,0.7,0.07,0.23,0.21,0.65,0.14
860,0.78,0.07,0.15,0.35,0.57,0.08
870,0.76,0.09,0.15,0.36,0.53,0.11
880,0.75,0.11,0.14,0.29,0.52,0.19
890,0.73,0.1,0.17,0.31,0.61,0.08
900,0.79,0.08,0.13,0.31,0.57,0.12
910,0.82,0.11,0.07,0.31,0.56,0.13
920,0.79,0.09,0.12,0.33,0.56,0.11
930,0.83,0.12,0.05,0.37,0.52,0.11
940,0.8,0.17,0.03,0.39,0.46,0.15
950,0.76,0.19,0.05,0.37,0.52,0.11
960,0.83,0.13,0.04,0.3,0.56,0.14
970,0.78,0.15,0.07,0.31,0.54,0.15
980,0.75,0.18,0.07,0.33,0.54,0.13
990,0.76,0.13,0.11,0.28,0.56,0.16
1000,0.79,0.12,0.09,0.35,0.52,0.13
