Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.74,0.22,0.04,0.39,0.56,0.05
10,0.35,0.4,0.25,0.3,0.56,0.14
20,0.47,0.39,0.14,0.33,0.5,0.17
30,0.72,0.17,0.11,0.29,0.53,0.18
40,0.81,0.15,0.04,0.28,0.55,0.17
50,0.82,0.1,0.08,0.22,0.59,0.19
60,0.78,0.13,0.09,0.34,0.41,0.25
70,0.75,0.16,0.09,0.34,0.55,0.11
80,0.8,0.1,0.1,0.39,0.35,0.26
90,0.78,0.1,0.12,0.5,0.36,0.14
100,0.75,0.13,0.12,0.2,0.56,0.24
110,0.78,0.14,0.08,0.34,0.45,0.21
120,0.83,0.05,0.12,0.38,0.36,0.26
130,0.77,0.13,0.1,0.49,0.42,0.09
140,0.76,0.14,0.1,0.45,0.43,0.12
150,0.8,0.1,0.1,0.56,0.39,0.05
160,0.8,0.1,0.1,0.54,0.42,0.04
170,0.79,0.11,0.1,0.53,0.34,0.13
180,0.89,0.05,0.06,0.55,0.38,0.07
190,0.88,0.06,0.06,0.43,0.47,0.1
200,0.74,0.12,0.14,0.43,0.39,0.18
210,0.83,0.07,0.1,0.48,0.44,0.08
220,0.81,0.06,0.13,0.51,0.34,0.15
230,0.85,0.1,0.05,0.47,0.48,0.05
240,0.72,0.14,0.14,0.55,0.37,0.08
250,0.82,0.09,0.09,0.42,0.49,0.09
260,0.75,0.14,0.11,0.54,0.35,0.11
270,0.83,0.1,0.07,0.58,0.38,0.04
280,0.8,0.12,0.08,0.47,0.51,0.02
290,0.78,0.09,0.13,0.52,0.4,0.08
300,0.83,0.07,0.1,0.5,0.42,0.08
310,0.85,0.08,0.07,0.46,0.45,0.09
320,0.77,0.12,0.11,0.5,0.33,0.17
330,0.73,0.14,0.13,0.52,0.37,0.11
340,0.87,0.09,0.04,0.51,0.36,0.13
350,0.83,0.08,0.09,0.52,0.43,0.05
360,0.75,0.18,0.07,0.54,0.34,0.12
370,0.79,0.1,0.11,0.45,0.4,0.15
380,0.87,0.08,0.05,0.53,0.39,0.08
390,0.79,0.12,0.09,0.51,0.42,0.07
400,0.78,0.11,0.11,0.36,0.54,0.1
410,0.8,0.13,0.07,0.5,0.43,0.07
420,0.85,0.1,0.05,0.38,0.57,0.05
430,0.8,0.13,0.07,0.48,0.37,0.15
440,0.79,0.08,0.13,0.48,0.35,0.17
450,0.84,0.1,0.06,0.56,0.36,0.08
460,0.83,0.11,0.06,0.59,0.32,0.09
470,0.78,0.1,0.12,0.47,0.45,0.08
480,0.84,0.1,0.06,0.49,0.38,0.13
490,0.85,0.06,0.09,0.55,0.32,0.13
500,0.8,0.14,0.06,0.52,0.34,0.14
510,0.78,0.16,0.06,0.58,0.29,0.13
520,0.84,0.08,0.08,0.57,0.33,0.1
530,0.84,0.08,0.08,0.55,0.34,0.11
540,0.75,0.14,0.11,0.46,0.43,0.11
550,0.85,0.1,0.05,0.46,0.48,0.06
560,0.85,0.09,0.06,0.57,0.36,0.07
570,0.87,0.1,0.03,0.59,0.34,0.07
580,0.78,0.11,0.11,0.52,0.44,0.04
590,0.74,0.13,0.13,0.54,0.41,0.05
600,0.83,0.08,0.09,0.55,0.38,0.07
610,0.82,0.14,0.04,0.49,0.4,0.11
620,0.82,0.09,0.09,0.51,0.42,0.07
630,0.85,0.09,0.06,0.45,0.5,0.05
640,0.73,0.1,0.17,0.48,0.38,0.14
650,0.83,0.07,0.1,0.51,0.46,0.03
660,0.76,0.16,0.08,0.49,0.47,0.04
670,0.81,0.08,0.11,0.54,0.39,0.07
680,0.81,0.12,0.07,0.42,0.48,0.1
690,0.78,0.16,0.06,0.55,0.38,0.07
700,0.87,0.05,0.08,0.54,0.4,0.06
710,0.83,0.08,0.09,0.54,0.36,0.1
720,0.85,0.08,0.07,0.49,0.44,0.07
730,0.85,0.05,0.1,0.46,0.4,0.14
740,0.82,0.07,0.11,0.42,0.5,0.08
750,0.78,0.1,0.12,0.48,0.44,0.08
760,0.85,0.13,0.02,0.43,0.43,0.14
770,0.89,0.06,0.05,0.43,0.44,0.13
780,0.74,0.16,0.1,0.51,0.43,0.06
790,0.85,0.08,0.07,0.52,0.36,0.12
800,0.79,0.09,0.12,0.52,0.35,0.13
810,0.79,0.13,0.08,0.47,0.42,0.11
820,0.84,0.1,0.06,0.55,0.32,0.13
830,0.82,0.12,0.06,0.49,0.31,0.2
840,0.84,0.08,0.08,0.5,0.34,0.16
850,0.78,0.09,0.13,0.37,0.48,0.15
860,0.8,0.12,0.08,0.44,0.41,0.15
870,0.8,0.12,0.08,0.44,0.4,0.16
880,0.79,0.11,0.1,0.51,0.34,0.15
890,0.81,0.11,0.08,0.51,0.36,0.13
900,0.79,0.13,0.08,0.48,0.37,0.15
910,0.77,0.11,0.12,0.4,0.48,0.12
920,0.78,0.12,0.1,0.49,0.46,0.05
930,0.89,0.05,0.06,0.41,0.45,0.14
940,0.82,0.16,0.02,0.47,0.4,0.13
950,0.83,0.08,0.09,0.4,0.4,0.2
960,0.82,0.08,0.1,0.43,0.42,0.15
970,0.8,0.12,0.08,0.39,0.44,0.17
980,0.75,0.12,0.13,0.49,0.4,0.11
990,0.79,0.12,0.09,0.43,0.44,0.13
1000,0.81,0.11,0.08,0.57,0.35,0.08
