Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.76,0.18,0.06,0.39,0.58,0.03
10,0.83,0.17,0,0.33,0.46,0.21
20,0.72,0.19,0.09,0.25,0.7,0.05
30,0.68,0.23,0.09,0.32,0.58,0.1
40,0.76,0.17,0.07,0.3,0.67,0.03
50,0.7,0.2,0.1,0.29,0.66,0.05
60,0.84,0.11,0.05,0.21,0.71,0.08
70,0.85,0.12,0.03,0.38,0.49,0.13
80,0.85,0.12,0.03,0.31,0.59,0.1
90,0.81,0.09,0.1,0.25,0.6,0.15
100,0.82,0.08,0.1,0.35,0.56,0.09
110,0.71,0.17,0.12,0.42,0.53,0.05
120,0.56,0.28,0.16,0.38,0.53,0.09
130,0.86,0.07,0.07,0.39,0.51,0.1
140,0.82,0.14,0.04,0.41,0.53,0.06
150,0.81,0.07,0.12,0.45,0.5,0.05
160,0.8,0.13,0.07,0.44,0.46,0.1
170,0.84,0.12,0.04,0.43,0.5,0.07
180,0.86,0.08,0.06,0.45,0.51,0.04
190,0.86,0.09,0.05,0.45,0.51,0.04
200,0.81,0.13,0.06,0.3,0.63,0.07
210,0.54,0.3,0.16,0.36,0.58,0.06
220,0.74,0.19,0.07,0.36,0.61,0.03
230,0.82,0.13,0.05,0.38,0.58,0.04
240,0.74,0.15,0.11,0.36,0.58,0.06
250,0.87,0.1,0.03,0.43,0.56,0.01
260,0.82,0.13,0.05,0.35,0.58,0.07
270,0.77,0.18,0.05,0.35,0.63,0.02
280,0.81,0.14,0.05,0.37,0.61,0.02
290,0.83,0.1,0.07,0.46,0.49,0.05
300,0.82,0.14,0.04,0.42,0.5,0.08
310,0.79,0.17,0.04,0.49,0.47,0.04
320,0.76,0.15,0.09,0.42,0.51,0.07
330,0.81,0.12,0.07,0.54,0.43,0.03
340,0.81,0.17,0.02,0.46,0.35,0.19
350,0.85,0.08,0.07,0.42,0.43,0.15
360,0.72,0.2,0.08,0.43,0.51,0.06
370,0.71,0.22,0.07,0.47,0.44,0.09
380,0.79,0.17,0.04,0.48,0.48,0.04
390,0.76,0.14,0.1,0.49,0.43,0.08
400,0.75,0.17,0.08,0.5,0.42,0.08
410,0.81,0.13,0.06,0.42,0.47,0.11
420,0.77,0.15,0.08,0.46,0.47,0.07
430,0.83,0.11,0.06,0.44,0.4,0.16
440,0.83,0.08,0.09,0.44,0.5,0.06
450,0.78,0.13,0.09,0.4,0.52,0.08
460,0.75,0.16,0.09,0.45,0.42,0.13
470,0.73,0.17,0.1,0.42,0.54,0.04
480,0.78,0.15,0.07,0.47,0.48,0.05
490,0.82,0.11,0.07,0.48,0.41,0.11
500,0.88,0.05,0.07,0.47,0.45,0.08
510,0.8,0.12,0.08,0.39,0.58,0.03
520,0.83,0.11,0.06,0.49,0.49,0.02
530,0.88,0.07,0.05,0.52,0.43,0.05
540,0.85,0.12,0.03,0.4,0.5,0.1
550,0.51,0.33,0.16,0.28,0.68,0.04
560,0.79,0.11,0.1,0.49,0.49,0.02
570,0.82,0.1,0.08,0.49,0.41,0.1
580,0.83,0.14,0.03,0.31,0.66,0.03
590,0.85,0.09,0.06,0.45,0.43,0.12
600,0.87,0.07,0.06,0.43,0.48,0.09
610,0.52,0.31,0.17,0.4,0.47,0.13
620,0.9,0.07,0.03,0.37,0.44,0.19
630,0.84,0.12,0.04,0.43,0.48,0.09
640,0.76,0.13,0.11,0.38,0.42,0.2
650,0.79,0.12,0.09,0.34,0.5,0.16
660,0.78,0.15,0.07,0.47,0.4,0.13
670,0.8,0.11,0.09,0.39,0.4,0.21
680,0.84,0.13,0.03,0.28,0.52,0.2
690,0.84,0.07,0.09,0.43,0.53,0.04
700,0.78,0.17,0.05,0.4,0.59,0.01
710,0.87,0.1,0.03,0.43,0.5,0.07
720,0.67,0.24,0.09,0.57,0.38,0.05
730,0.77,0.15,0.08,0.34,0.45,0.21
740,0.82,0.12,0.06,0.4,0.47,0.13
750,0.87,0.02,0.11,0.35,0.6,0.05
760,0.79,0.1,0.11,0.39,0.59,0.02
770,0.89,0.08,0.03,0.42,0.52,0.06
780,0.81,0.11,0.08,0.41,0.54,0.05
790,0.87,0.08,0.05,0.35,0.45,0.2
800,0.93,0.04,0.03,0.52,0.36,0.12
810,0.78,0.11,0.11,0.44,0.47,0.09
820,0.87,0.07,0.06,0.42,0.48,0.1
830,0.82,0.1,0.08,0.5,0.44,0.06
840,0.81,0.1,0.09,0.52,0.39,0.09
850,0.8,0.12,0.08,0.35,0.53,0.12
860,0.81,0.12,0.07,0.39,0.58,0.03
870,0.79,0.13,0.08,0.4,0.49,0.11
880,0.85,0.11,0.04,0.49,0.47,0.04
890,0.86,0.09,0.05,0.37,0.46,0.17
900,0.89,0.05,0.06,0.47,0.42,0.11
910,0.83,0.11,0.06,0.42,0.46,0.12
920,0.82,0.13,0.05,0.45,0.47,0.08
930,0.8,0.14,0.06,0.46,0.47,0.07
940,0.89,0.07,0.04,0.47,0.43,0.1
950,0.86,0.09,0.05,0.57,0.34,0.09
960,0.82,0.14,0.04,0.36,0.55,0.09
970,0.86,0.09,0.05,0.33,0.56,0.11
980,0.88,0.09,0.03,0.34,0.48,0.18
990,0.8,0.13,0.07,0.45,0.48,0.07
1000,0.82,0.14,0.04,0.42,0.48,0.1
