Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.81,0.15,0.04,0.47,0.51,0.02
10,0.78,0.09,0.13,0.31,0.67,0.02
20,0.78,0.1,0.12,0.34,0.63,0.03
30,0.73,0.08,0.19,0.38,0.58,0.04
40,0.71,0.13,0.16,0.37,0.59,0.04
50,0.83,0.12,0.05,0.43,0.46,0.11
60,0.81,0.04,0.15,0.52,0.36,0.12
70,0.73,0.13,0.14,0.47,0.35,0.18
80,0.84,0.01,0.15,0.36,0.4,0.24
90,0.82,0.08,0.1,0.61,0.39,0
100,0.85,0.06,0.09,0.34,0.56,0.1
110,0.79,0.1,0.11,0.33,0.61,0.06
120,0.79,0.19,0.02,0.42,0.39,0.19
130,0.77,0.15,0.08,0.4,0.38,0.22
140,0.85,0.08,0.07,0.34,0.51,0.15
150,0.81,0.13,0.06,0.33,0.53,0.14
160,0.8,0.15,0.05,0.48,0.43,0.09
170,0.7,0.21,0.09,0.41,0.5,0.09
180,0.83,0.14,0.03,0.4,0.53,0.07
190,0.78,0.18,0.04,0.43,0.45,0.12
200,0.72,0.14,0.14,0.53,0.4,0.07
210,0.72,0.19,0.09,0.39,0.5,0.11
220,0.63,0.16,0.21,0.5,0.37,0.13
230,0.73,0.18,0.09,0.56,0.35,0.09
240,0.77,0.12,0.11,0.53,0.32,0.15
250,0.7,0.21,0.09,0.49,0.34,0.17
260,0.7,0.16,0.14,0.46,0.46,0.08
270,0.74,0.14,0.12,0.53,0.32,0.15
280,0.77,0.13,0.1,0.49,0.43,0.08
290,0.74,0.2,0.06,0.46,0.44,0.1
300,0.78,0.16,0.06,0.44,0.42,0.14
310,0.76,0.16,0.08,0.5,0.42,0.08
320,0.84,0.14,0.02,0.53,0.38,0.09
330,0.87,0.08,0.05,0.53,0.35,0.12
340,0.71,0.15,0.14,0.57,0.31,0.12
350,0.78,0.14,0.08,0.62,0.29,0.09
360,0.79,0.14,0.07,0.5,0.38,0.12
370,0.78,0.12,0.1,0.53,0.33,0.14
380,0.77,0.11,0.12,0.53,0.36,0.11
390,0.82,0.11,0.07,0.53,0.38,0.09
400,0.69,0.19,0.12,0.44,0.47,0.09
410,0.72,0.19,0.09,0.52,0.37,0.11
420,0.72,0.18,0.1,0.55,0.27,0.18
430,0.85,0.12,0.03,0.55,0.43,0.02
440,0.78,0.14,0.08,0.41,0.44,0.15
450,0.78,0.08,0.14,0.45,0.36,0.19
460,0.82,0.09,0.09,0.51,0.39,0.1
470,0.82,0.1,0.08,0.39,0.43,0.18
480,0.72,0.16,0.12,0.58,0.36,0.06
490,0.67,0.11,0.22,0.51,0.46,0.03
500,0.63,0.16,0.21,0.38,0.52,0.1
510,0.67,0.22,0.11,0.53,0.43,0.04
520,0.69,0.2,0.11,0.5,0.48,0.02
530,0.71,0.21,0.08,0.5,0.39,0.11
540,0.71,0.16,0.13,0.5,0.47,0.03
550,0.71,0.17,0.12,0.58,0.32,0.1
560,0.73,0.14,0.13,0.6,0.26,0.14
570,0.69,0.18,0.13,0.52,0.4,0.08
580,0.67,0.18,0.15,0.45,0.47,0.08
590,0.76,0.12,0.12,0.58,0.29,0.13
600,0.81,0.09,0.1,0.48,0.37,0.15
610,0.73,0.12,0.15,0.47,0.41,0.12
620,0.76,0.1,0.14,0.53,0.38,0.09
630,0.72,0.15,0.13,0.55,0.35,0.1
640,0.71,0.09,0.2,0.51,0.37,0.12
650,0.72,0.11,0.17,0.52,0.33,0.15
660,0.72,0.19,0.09,0.52,0.37,0.11
670,0.68,0.17,0.15,0.54,0.33,0.13
680,0.66,0.15,0.19,0.46,0.47,0.07
690,0.67,0.16,0.17,0.47,0.4,0.13
700,0.65,0.21,0.14,0.47,0.35,0.18
710,0.59,0.22,0.19,0.42,0.47,0.11
720,0.68,0.15,0.17,0.42,0.42,0.16
730,0.69,0.16,0.15,0.45,0.47,0.08
740,0.61,0.16,0.23,0.48,0.4,0.12
750,0.74,0.11,0.15,0.42,0.42,0.16
760,0.69,0.11,0.2,0.39,0.4,0.21
770,0.65,0.2,0.15,0.45,0.35,0.2
780,0.87,0.11,0.02,0.45,0.34,0.21
790,0.84,0.11,0.05,0.44,0.43,0.13
800,0.8,0.11,0.09,0.35,0.47,0.18
810,0.81,0.14,0.05,0.55,0.36,0.09
820,0.78,0.12,0.1,0.49,0.28,0.23
830,0.84,0.11,0.05,0.4,0.41,0.19
840,0.84,0.12,0.04,0.38,0.47,0.15
850,0.83,0.15,0.02,0.44,0.44,0.12
860,0.88,0.08,0.04,0.51,0.35,0.14
870,0.86,0.11,0.03,0.47,0.38,0.15
880,0.87,0.08,0.05,0.51,0.33,0.16
890,0.79,0.06,0.15,0.44,0.38,0.18
900,0.79,0.06,0.15,0.46,0.29,0.25
910,0.82,0.05,0.13,0.4,0.45,0.15
920,0.74,0.13,0.13,0.45,0.41,0.14
930,0.75,0.12,0.13,0.54,0.33,0.13
940,0.76,0.16,0.08,0.48,0.31,0.21
950,0.85,0.09,0.06,0.48,0.43,0.09
960,0.76,0.08,0.16,0.41,0.41,0.18
970,0.76,0.07,0.17,0.54,0.35,0.11
980,0.83,0.05,0.12,0.45,0.43,0.12
990,0.85,0.06,0.09,0.62,0.27,0.11
1000,0.86,0.08,0.06,0.44,0.4,0.16
