Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.71,0.25,0.04,0.42,0.56,0.02
10,0.55,0.35,0.1,0.17,0.69,0.14
20,0.59,0.25,0.16,0.29,0.69,0.02
30,0.74,0.16,0.1,0.5,0.37,0.13
40,0.67,0.17,0.16,0.44,0.54,0.02
50,0.74,0.14,0.12,0.53,0.43,0.04
60,0.8,0.09,0.11,0.36,0.64,0
70,0.66,0.2,0.14,0.48,0.45,0.07
80,0.81,0.12,0.07,0.18,0.65,0.17
90,0.77,0.12,0.11,0.54,0.4,0.06
100,0.76,0.12,0.12,0.48,0.47,0.05
110,0.77,0.14,0.09,0.46,0.41,0.13
120,0.77,0.16,0.07,0.54,0.42,0.04
130,0.78,0.11,0.11,0.42,0.51,0.07
140,0.86,0.11,0.03,0.35,0.57,0.08
150,0.82,0.12,0.06,0.42,0.48,0.1
160,0.83,0.11,0.06,0.42,0.47,0.11
170,0.9,0.07,0.03,0.52,0.47,0.01
180,0.79,0.17,0.04,0.47,0.44,0.09
190,0.87,0.09,0.04,0.43,0.38,0.19
200,0.76,0.17,0.07,0.41,0.46,0.13
210,0.79,0.17,0.04,0.41,0.48,0.11
220,0.81,0.16,0.03,0.37,0.59,0.04
230,0.82,0.14,0.04,0.48,0.41,0.11
240,0.79,0.17,0.04,0.51,0.32,0.17
250,0.79,0.16,0.05,0.24,0.64,0.12
260,0.83,0.12,0.05,0.24,0.57,0.19
270,0.81,0.14,0.05,0.35,0.49,0.16
280,0.84,0.11,0.05,0.21,0.52,0.27
290,0.79,0.15,0.06,0.4,0.44,0.16
300,0.82,0.16,0.02,0.31,0.55,0.14
310,0.83,0.14,0.03,0.31,0.45,0.24
320,0.8,0.16,0.04,0.38,0.39,0.23
330,0.8,0.14,0.06,0.38,0.52,0.1
340,0.87,0.09,0.04,0.45,0.51,0.04
350,0.82,0.15,0.03,0.32,0.53,0.15
360,0.82,0.14,0.04,0.19,0.69,0.12
370,0.78,0.12,0.1,0.31,0.52,0.17
380,0.85,0.11,0.04,0.27,0.65,0.08
390,0.8,0.18,0.02,0.31,0.6,0.09
400,0.85,0.1,0.05,0.32,0.61,0.07
410,0.85,0.14,0.01,0.33,0.62,0.05
420,0.83,0.12,0.05,0.31,0.47,0.22
430,0.75,0.14,0.11,0.25,0.44,0.31
440,0.94,0.03,0.03,0.29,0.49,0.22
450,0.83,0.14,0.03,0.31,0.59,0.1
460,0.81,0.15,0.04,0.36,0.59,0.05
470,0.83,0.13,0.04,0.36,0.57,0.07
480,0.79,0.18,0.03,0.36,0.59,0.05
490,0.84,0.15,0.01,0.47,0.47,0.06
500,0.78,0.18,0.04,0.27,0.62,0.11
510,0.89,0.1,0.01,0.31,0.58,0.11
520,0.82,0.13,0.05,0.29,0.58,0.13
530,0.82,0.14,0.04,0.2,0.75,0.05
540,0.82,0.15,0.03,0.28,0.67,0.05
550,0.81,0.16,0.03,0.15,0.76,0.09
560,0.84,0.14,0.02,0.3,0.65,0.05
570,0.82,0.18,0,0.31,0.48,0.21
580,0.84,0.15,0.01,0.36,0.45,0.19
590,0.82,0.14,0.04,0.3,0.61,0.09
600,0.82,0.14,0.04,0.36,0.59,0.05
610,0.82,0.15,0.03,0.37,0.47,0.16
620,0.83,0.16,0.01,0.4,0.51,0.09
630,0.87,0.1,0.03,0.33,0.54,0.13
640,0.83,0.12,0.05,0.43,0.45,0.12
650,0.82,0.16,0.02,0.45,0.4,0.15
660,0.8,0.13,0.07,0.48,0.39,0.13
670,0.8,0.18,0.02,0.41,0.44,0.15
680,0.75,0.23,0.02,0.42,0.39,0.19
690,0.83,0.09,0.08,0.46,0.39,0.15
700,0.8,0.16,0.04,0.32,0.51,0.17
710,0.86,0.12,0.02,0.41,0.49,0.1
720,0.86,0.12,0.02,0.4,0.51,0.09
730,0.78,0.2,0.02,0.44,0.48,0.08
740,0.84,0.12,0.04,0.39,0.53,0.08
750,0.82,0.16,0.02,0.43,0.51,0.06
760,0.83,0.15,0.02,0.47,0.43,0.1
770,0.87,0.11,0.02,0.34,0.62,0.04
780,0.75,0.23,0.02,0.41,0.39,0.2
790,0.8,0.14,0.06,0.34,0.4,0.26
800,0.82,0.15,0.03,0.37,0.36,0.27
810,0.83,0.15,0.02,0.39,0.43,0.18
820,0.79,0.16,0.05,0.36,0.49,0.15
830,0.88,0.12,0,0.48,0.34,0.18
840,0.86,0.12,0.02,0.41,0.46,0.13
850,0.81,0.17,0.02,0.41,0.44,0.15
860,0.84,0.14,0.02,0.34,0.45,0.21
870,0.83,0.16,0.01,0.48,0.35,0.17
880,0.81,0.18,0.01,0.38,0.41,0.21
890,0.83,0.15,0.02,0.51,0.35,0.14
900,0.78,0.16,0.06,0.38,0.48,0.14
910,0.82,0.14,0.04,0.49,0.41,0.1
920,0.86,0.13,0.01,0.43,0.43,0.14
930,0.87,0.12,0.01,0.39,0.48,0.13
940,0.88,0.09,0.03,0.35,0.5,0.15
950,0.91,0.07,0.02,0.47,0.42,0.11
960,0.87,0.08,0.05,0.39,0.41,0.2
970,0.84,0.11,0.05,0.48,0.38,0.14
980,0.85,0.13,0.02,0.52,0.33,0.15
990,0.88,0.12,0,0.49,0.42,0.09
1000,0.9,0.07,0.03,0.26,0.65,0.09
