Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.77,0.18,0.05,0.47,0.5,0.03
10,0.9,0.07,0.03,0.31,0.55,0.14
20,0.83,0.06,0.11,0.33,0.54,0.13
30,0.86,0.08,0.06,0.31,0.65,0.04
40,0.83,0.11,0.06,0.56,0.43,0.01
50,0.82,0.11,0.07,0.55,0.38,0.07
60,0.74,0.17,0.09,0.4,0.52,0.08
70,0.87,0.08,0.05,0.48,0.43,0.09
80,0.79,0.12,0.09,0.37,0.48,0.15
90,0.73,0.15,0.12,0.6,0.33,0.07
100,0.83,0.05,0.12,0.5,0.44,0.06
110,0.82,0.12,0.06,0.47,0.47,0.06
120,0.79,0.1,0.11,0.54,0.37,0.09
130,0.85,0.06,0.09,0.44,0.55,0.01
140,0.75,0.15,0.1,0.47,0.42,0.11
150,0.82,0.08,0.1,0.5,0.43,0.07
160,0.8,0.13,0.07,0.56,0.41,0.03
170,0.78,0.13,0.09,0.58,0.36,0.06
180,0.85,0.09,0.06,0.51,0.43,0.06
190,0.84,0.07,0.09,0.42,0.53,0.05
200,0.78,0.15,0.07,0.29,0.58,0.13
210,0.88,0.08,0.04,0.63,0.31,0.06
220,0.89,0.07,0.04,0.55,0.4,0.05
230,0.84,0.11,0.05,0.54,0.38,0.08
240,0.85,0.09,0.06,0.53,0.39,0.08
250,0.79,0.14,0.07,0.56,0.41,0.03
260,0.88,0.08,0.04,0.56,0.4,0.04
270,0.86,0.1,0.04,0.47,0.48,0.05
280,0.77,0.14,0.09,0.51,0.46,0.03
290,0.73,0.19,0.08,0.51,0.39,0.1
300,0.86,0.06,0.08,0.43,0.4,0.17
310,0.84,0.13,0.03,0.45,0.42,0.13
320,0.8,0.12,0.08,0.48,0.37,0.15
330,0.86,0.08,0.06,0.33,0.57,0.1
340,0.89,0.07,0.04,0.38,0.56,0.06
350,0.8,0.15,0.05,0.4,0.44,0.16
360,0.82,0.1,0.08,0.31,0.61,0.08
370,0.83,0.11,0.06,0.49,0.49,0.02
380,0.75,0.11,0.14,0.6,0.35,0.05
390,0.9,0.04,0.06,0.44,0.55,0.01
400,0.76,0.11,0.13,0.35,0.54,0.11
410,0.77,0.14,0.09,0.55,0.39,0.06
420,0.86,0.07,0.07,0.5,0.37,0.13
430,0.74,0.13,0.13,0.45,0.4,0.15
440,0.83,0.09,0.08,0.65,0.33,0.02
450,0.75,0.14,0.11,0.55,0.36,0.09
460,0.8,0.13,0.07,0.58,0.34,0.08
470,0.74,0.14,0.12,0.62,0.31,0.07
480,0.54,0.28,0.18,0.56,0.38,0.06
490,0.89,0.09,0.02,0.59,0.32,0.09
500,0.88,0.1,0.02,0.61,0.38,0.01
510,0.91,0.06,0.03,0.53,0.44,0.03
520,0.85,0.11,0.04,0.57,0.42,0.01
530,0.78,0.1,0.12,0.49,0.5,0.01
540,0.82,0.07,0.11,0.54,0.41,0.05
550,0.83,0.08,0.09,0.51,0.34,0.15
560,0.83,0.11,0.06,0.52,0.4,0.08
570,0.88,0.05,0.07,0.5,0.38,0.12
580,0.72,0.15,0.13,0.49,0.42,0.09
590,0.77,0.1,0.13,0.36,0.47,0.17
600,0.82,0.1,0.08,0.4,0.46,0.14
610,0.84,0.1,0.06,0.53,0.38,0.09
620,0.81,0.08,0.11,0.58,0.35,0.07
630,0.87,0.1,0.03,0.47,0.46,0.07
640,0.8,0.18,0.02,0.57,0.35,0.08
650,0.86,0.06,0.08,0.56,0.4,0.04
660,0.84,0.11,0.05,0.46,0.47,0.07
670,0.72,0.14,0.14,0.5,0.42,0.08
680,0.59,0.2,0.21,0.34,0.61,0.05
690,0.61,0.26,0.13,0.49,0.38,0.13
700,0.82,0.1,0.08,0.65,0.31,0.04
710,0.77,0.13,0.1,0.51,0.38,0.11
720,0.78,0.13,0.09,0.62,0.34,0.04
730,0.75,0.14,0.11,0.55,0.44,0.01
740,0.87,0.05,0.08,0.5,0.46,0.04
750,0.52,0.31,0.17,0.56,0.4,0.04
760,0.69,0.18,0.13,0.38,0.47,0.15
770,0.71,0.13,0.16,0.47,0.47,0.06
780,0.67,0.18,0.15,0.49,0.37,0.14
790,0.73,0.2,0.07,0.51,0.43,0.06
800,0.68,0.15,0.17,0.56,0.34,0.1
810,0.79,0.13,0.08,0.43,0.44,0.13
820,0.62,0.26,0.12,0.53,0.42,0.05
830,0.74,0.19,0.07,0.56,0.37,0.07
840,0.78,0.09,0.13,0.36,0.5,0.14
850,0.82,0.11,0.07,0.55,0.36,0.09
860,0.82,0.08,0.1,0.55,0.37,0.08
870,0.7,0.2,0.1,0.52,0.44,0.04
880,0.54,0.29,0.17,0.59,0.34,0.07
890,0.69,0.18,0.13,0.58,0.4,0.02
900,0.79,0.13,0.08,0.5,0.46,0.04
910,0.84,0.07,0.09,0.65,0.33,0.02
920,0.82,0.13,0.05,0.55,0.39,0.06
930,0.8,0.1,0.1,0.39,0.48,0.13
940,0.79,0.11,0.1,0.55,0.4,0.05
950,0.8,0.05,0.15,0.54,0.39,0.07
960,0.79,0.12,0.09,0.49,0.43,0.08
970,0.61,0.26,0.13,0.5,0.47,0.03
980,0.74,0.19,0.07,0.34,0.55,0.11
990,0.83,0.12,0.05,0.41,0.53,0.06
1000,0.73,0.18,0.09,0.71,0.27,0.02
