Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.73,0.22,0.05,0.4,0.54,0.06
10,0.77,0.11,0.12,0.3,0.67,0.03
20,0.85,0.11,0.04,0.41,0.44,0.15
30,0.84,0.07,0.09,0.55,0.35,0.1
40,0.82,0.12,0.06,0.44,0.53,0.03
50,0.86,0.07,0.07,0.5,0.47,0.03
60,0.82,0.12,0.06,0.55,0.44,0.01
70,0.79,0.14,0.07,0.62,0.35,0.03
80,0.75,0.13,0.12,0.53,0.4,0.07
90,0.67,0.21,0.12,0.59,0.39,0.02
100,0.75,0.2,0.05,0.46,0.45,0.09
110,0.74,0.19,0.07,0.38,0.57,0.05
120,0.8,0.11,0.09,0.56,0.38,0.06
130,0.79,0.16,0.05,0.45,0.45,0.1
140,0.88,0.05,0.07,0.41,0.48,0.11
150,0.79,0.14,0.07,0.6,0.33,0.07
160,0.75,0.14,0.11,0.65,0.29,0.06
170,0.75,0.15,0.1,0.47,0.43,0.1
180,0.57,0.32,0.11,0.31,0.51,0.18
190,0.81,0.15,0.04,0.46,0.49,0.05
200,0.78,0.19,0.03,0.5,0.43,0.07
210,0.82,0.11,0.07,0.38,0.58,0.04
220,0.8,0.13,0.07,0.47,0.4,0.13
230,0.74,0.2,0.06,0.51,0.43,0.06
240,0.72,0.22,0.06,0.53,0.4,0.07
250,0.63,0.22,0.15,0.53,0.41,0.06
260,0.78,0.16,0.06,0.5,0.37,0.13
270,0.94,0.05,0.01,0.57,0.35,0.08
280,0.86,0.12,0.02,0.54,0.38,0.08
290,0.76,0.12,0.12,0.53,0.38,0.09
300,0.84,0.14,0.02,0.44,0.5,0.06
310,0.82,0.14,0.04,0.38,0.58,0.04
320,0.93,0.05,0.02,0.52,0.42,0.06
330,0.88,0.05,0.07,0.53,0.44,0.03
340,0.82,0.08,0.1,0.56,0.38,0.06
350,0.75,0.09,0.16,0.44,0.51,0.05
360,0.89,0.07,0.04,0.49,0.44,0.07
370,0.74,0.12,0.14,0.69,0.24,0.07
380,0.87,0.08,0.05,0.61,0.34,0.05
390,0.85,0.09,0.06,0.55,0.4,0.05
400,0.78,0.11,0.11,0.43,0.54,0.03
410,0.81,0.08,0.11,0.37,0.49,0.14
420,0.79,0.12,0.09,0.35,0.53,0.12
430,0.87,0.07,0.06,0.43,0.45,0.12
440,0.85,0.09,0.06,0.55,0.39,0.06
450,0.75,0.14,0.11,0.53,0.41,0.06
460,0.83,0.09,0.08,0.56,0.37,0.07
470,0.87,0.08,0.05,0.53,0.42,0.05
480,0.85,0.08,0.07,0.46,0.43,0.11
490,0.86,0.06,0.08,0.63,0.33,0.04
500,0.85,0.07,0.08,0.59,0.4,0.01
510,0.79,0.15,0.06,0.6,0.3,0.1
520,0.83,0.09,0.08,0.47,0.42,0.11
530,0.89,0.08,0.03,0.57,0.37,0.06
540,0.46,0.37,0.17,0.47,0.37,0.16
550,0.45,0.5,0.05,0.52,0.46,0.02
560,0.68,0.25,0.07,0.64,0.31,0.05
570,0.76,0.13,0.11,0.45,0.49,0.06
580,0.82,0.06,0.12,0.64,0.32,0.04
590,0.7,0.19,0.11,0.57,0.4,0.03
600,0.81,0.11,0.08,0.56,0.36,0.08
610,0.84,0.07,0.09,0.52,0.39,0.09
620,0.84,0.09,0.07,0.58,0.34,0.08
630,0.77,0.12,0.11,0.55,0.36,0.09
640,0.8,0.08,0.12,0.5,0.35,0.15
650,0.86,0.09,0.05,0.55,0.42,0.03
660,0.83,0.12,0.05,0.58,0.34,0.08
670,0.72,0.12,0.16,0.54,0.42,0.04
680,0.76,0.1,0.14,0.53,0.42,0.05
690,0.87,0.06,0.07,0.57,0.36,0.07
700,0.82,0.07,0.11,0.54,0.4,0.06
710,0.84,0.08,0.08,0.43,0.47,0.1
720,0.78,0.11,0.11,0.55,0.37,0.08
730,0.83,0.08,0.09,0.59,0.35,0.06
740,0.85,0.06,0.09,0.61,0.35,0.04
750,0.83,0.08,0.09,0.54,0.4,0.06
760,0.77,0.13,0.1,0.61,0.31,0.08
770,0.8,0.13,0.07,0.55,0.38,0.07
780,0.88,0.06,0.06,0.7,0.29,0.01
790,0.79,0.08,0.13,0.49,0.46,0.05
800,0.73,0.16,0.11,0.52,0.43,0.05
810,0.51,0.3,0.19,0.47,0.41,0.12
820,0.62,0.28,0.1,0.51,0.42,0.07
830,0.84,0.09,0.07,0.37,0.53,0.1
840,0.87,0.08,0.05,0.38,0.5,0.12
850,0.79,0.11,0.1,0.37,0.47,0.16
860,0.76,0.18,0.06,0.49,0.43,0.08
870,0.78,0.14,0.08,0.47,0.46,0.07
880,0.75,0.2,0.05,0.39,0.54,0.07
890,0.87,0.09,0.04,0.49,0.42,0.09
900,0.86,0.06,0.08,0.41,0.53,0.06
910,0.81,0.05,0.14,0.46,0.49,0.05
920,0.82,0.1,0.08,0.37,0.52,0.11
930,0.74,0.09,0.17,0.53,0.42,0.05
940,0.83,0.09,0.08,0.62,0.27,0.11
950,0.84,0.13,0.03,0.52,0.44,0.04
960,0.91,0.05,0.04,0.54,0.43,0.03
970,0.82,0.12,0.06,0.41,0.52,0.07
980,0.82,0.11,0.07,0.37,0.53,0.1
990,0.82,0.05,0.13,0.57,0.39,0.04
1000,0.83,0.09,0.08,0.45,0.47,0.08
