Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.72,0.25,0.03,0.45,0.49,0.06
10,0.36,0.52,0.12,0.45,0.42,0.13
20,0.88,0.1,0.02,0.56,0.42,0.02
30,0.81,0.17,0.02,0.52,0.47,0.01
40,0.78,0.11,0.11,0.53,0.38,0.09
50,0.81,0.09,0.1,0.28,0.63,0.09
60,0.73,0.13,0.14,0.39,0.55,0.06
70,0.79,0.13,0.08,0.42,0.47,0.11
80,0.8,0.1,0.1,0.46,0.45,0.09
90,0.76,0.17,0.07,0.53,0.36,0.11
100,0.92,0.06,0.02,0.49,0.5,0.01
110,0.78,0.11,0.11,0.48,0.5,0.02
120,0.76,0.1,0.14,0.37,0.46,0.17
130,0.79,0.08,0.13,0.42,0.51,0.07
140,0.74,0.17,0.09,0.48,0.45,0.07
150,0.86,0.06,0.08,0.49,0.44,0.07
160,0.86,0.09,0.05,0.65,0.3,0.05
170,0.79,0.12,0.09,0.44,0.5,0.06
180,0.64,0.2,0.16,0.61,0.29,0.1
190,0.85,0.08,0.07,0.58,0.37,0.05
200,0.83,0.08,0.09,0.5,0.39,0.11
210,0.72,0.13,0.15,0.56,0.44,0
220,0.76,0.18,0.06,0.65,0.3,0.05
230,0.83,0.09,0.08,0.5,0.37,0.13
240,0.71,0.19,0.1,0.51,0.39,0.1
250,0.81,0.09,0.1,0.5,0.44,0.06
260,0.84,0.09,0.07,0.39,0.48,0.13
270,0.73,0.18,0.09,0.51,0.46,0.03
280,0.82,0.12,0.06,0.52,0.39,0.09
290,0.87,0.07,0.06,0.52,0.42,0.06
300,0.77,0.17,0.06,0.36,0.54,0.1
310,0.87,0.06,0.07,0.62,0.34,0.04
320,0.76,0.15,0.09,0.27,0.69,0.04
330,0.79,0.17,0.04,0.38,0.41,0.21
340,0.82,0.08,0.1,0.55,0.35,0.1
350,0.72,0.17,0.11,0.47,0.44,0.09
360,0.75,0.18,0.07,0.49,0.42,0.09
370,0.73,0.23,0.04,0.61,0.37,0.02
380,0.75,0.2,0.05,0.46,0.46,0.08
390,0.91,0.06,0.03,0.45,0.47,0.08
400,0.82,0.11,0.07,0.29,0.69,0.02
410,0.85,0.12,0.03,0.48,0.47,0.05
420,0.82,0.12,0.06,0.48,0.45,0.07
430,0.81,0.14,0.05,0.55,0.41,0.04
440,0.84,0.09,0.07,0.52,0.46,0.02
450,0.87,0.03,0.1,0.4,0.57,0.03
460,0.83,0.06,0.11,0.34,0.59,0.07
470,0.85,0.09,0.06,0.39,0.54,0.07
480,0.74,0.09,0.17,0.3,0.63,0.07
490,0.88,0.09,0.03,0.25,0.64,0.11
500,0.82,0.1,0.08,0.38,0.44,0.18
510,0.87,0.01,0.12,0.37,0.52,0.11
520,0.85,0.07,0.08,0.39,0.48,0.13
530,0.83,0.05,0.12,0.4,0.46,0.14
540,0.8,0.15,0.05,0.45,0.43,0.12
550,0.75,0.12,0.13,0.34,0.58,0.08
560,0.74,0.11,0.15,0.39,0.42,0.19
570,0.82,0.14,0.04,0.42,0.47,0.11
580,0.81,0.1,0.09,0.48,0.41,0.11
590,0.84,0.08,0.08,0.33,0.54,0.13
600,0.77,0.13,0.1,0.33,0.45,0.22
610,0.87,0.06,0.07,0.33,0.56,0.11
620,0.83,0.08,0.09,0.5,0.43,0.07
630,0.84,0.06,0.1,0.51,0.41,0.08
640,0.84,0.07,0.09,0.42,0.46,0.12
650,0.82,0.07,0.11,0.45,0.45,0.1
660,0.85,0.06,0.09,0.45,0.44,0.11
670,0.74,0.08,0.18,0.45,0.32,0.23
680,0.78,0.1,0.12,0.47,0.42,0.11
690,0.84,0.08,0.08,0.42,0.46,0.12
700,0.83,0.11,0.06,0.61,0.32,0.07
710,0.8,0.09,0.11,0.58,0.33,0.09
720,0.77,0.08,0.15,0.5,0.4,0.1
730,0.78,0.14,0.08,0.54,0.41,0.05
740,0.84,0.06,0.1,0.51,0.42,0.07
750,0.88,0.05,0.07,0.41,0.5,0.09
760,0.85,0.07,0.08,0.45,0.42,0.13
770,0.82,0.08,0.1,0.51,0.33,0.16
780,0.85,0.05,0.1,0.4,0.46,0.14
790,0.8,0.04,0.16,0.41,0.47,0.12
800,0.86,0.1,0.04,0.52,0.38,0.1
810,0.82,0.08,0.1,0.59,0.33,0.08
820,0.75,0.14,0.11,0.55,0.42,0.03
830,0.83,0.06,0.11,0.56,0.37,0.07
840,0.77,0.08,0.15,0.59,0.32,0.09
850,0.7,0.12,0.18,0.69,0.28,0.03
860,0.85,0.05,0.1,0.55,0.36,0.09
870,0.75,0.11,0.14,0.54,0.4,0.06
880,0.83,0.09,0.08,0.56,0.38,0.06
890,0.86,0.09,0.05,0.54,0.36,0.1
900,0.71,0.16,0.13,0.56,0.35,0.09
910,0.77,0.1,0.13,0.49,0.42,0.09
920,0.82,0.05,0.13,0.57,0.35,0.08
930,0.83,0.12,0.05,0.51,0.38,0.11
940,0.83,0.06,0.11,0.52,0.4,0.08
950,0.89,0.06,0.05,0.38,0.55,0.07
960,0.81,0.1,0.09,0.32,0.56,0.12
970,0.82,0.09,0.09,0.5,0.39,0.11
980,0.81,0.08,0.11,0.39,0.5,0.11
990,0.76,0.15,0.09,0.54,0.42,0.04
1000,0.84,0.09,0.07,0.46,0.46,0.08
