Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.74,0.2,0.06,0.41,0.53,0.06
10,0.8,0.15,0.05,0.57,0.4,0.03
20,0.89,0.08,0.03,0.5,0.37,0.13
30,0.83,0.11,0.06,0.48,0.34,0.18
40,0.91,0.06,0.03,0.63,0.3,0.07
50,0.88,0.08,0.04,0.62,0.33,0.05
60,0.82,0.09,0.09,0.56,0.41,0.03
70,0.75,0.11,0.14,0.36,0.59,0.05
80,0.87,0.06,0.07,0.54,0.43,0.03
90,0.79,0.1,0.11,0.47,0.5,0.03
100,0.85,0.11,0.04,0.6,0.36,0.04
110,0.83,0.11,0.06,0.54,0.35,0.11
120,0.8,0.11,0.09,0.6,0.32,0.08
130,0.79,0.18,0.03,0.53,0.42,0.05
140,0.77,0.15,0.08,0.55,0.37,0.08
150,0.82,0.11,0.07,0.54,0.37,0.09
160,0.61,0.25,0.14,0.5,0.42,0.08
170,0.52,0.29,0.19,0.62,0.3,0.08
180,0.46,0.39,0.15,0.53,0.37,0.1
190,0.49,0.26,0.25,0.61,0.34,0.05
200,0.79,0.05,0.16,0.44,0.44,0.12
210,0.85,0.09,0.06,0.51,0.42,0.07
220,0.84,0.1,0.06,0.55,0.42,0.03
230,0.83,0.11,0.06,0.52,0.44,0.04
240,0.84,0.12,0.04,0.47,0.37,0.16
250,0.82,0.13,0.05,0.52,0.41,0.07
260,0.9,0.06,0.04,0.6,0.37,0.03
270,0.8,0.1,0.1,0.66,0.29,0.05
280,0.9,0.07,0.03,0.47,0.47,0.06
290,0.87,0.07,0.06,0.56,0.37,0.07
300,0.84,0.11,0.05,0.56,0.41,0.03
310,0.75,0.12,0.13,0.51,0.44,0.05
320,0.83,0.08,0.09,0.57,0.36,0.07
330,0.83,0.09,0.08,0.53,0.36,0.11
340,0.88,0.09,0.03,0.55,0.36,0.09
350,0.84,0.07,0.09,0.52,0.36,0.12
360,0.86,0.09,0.05,0.59,0.35,0.06
370,0.52,0.32,0.16,0.51,0.45,0.04
380,0.81,0.14,0.05,0.5,0.43,0.07
390,0.88,0.06,0.06,0.55,0.41,0.04
400,0.81,0.08,0.11,0.56,0.37,0.07
410,0.87,0.09,0.04,0.53,0.4,0.07
420,0.9,0.05,0.05,0.57,0.39,0.04
430,0.81,0.08,0.11,0.46,0.49,0.05
440,0.85,0.11,0.04,0.69,0.27,0.04
450,0.57,0.21,0.22,0.59,0.38,0.03
460,0.8,0.14,0.06,0.68,0.27,0.05
470,0.81,0.08,0.11,0.42,0.51,0.07
480,0.87,0.09,0.04,0.68,0.3,0.02
490,0.85,0.1,0.05,0.52,0.44,0.04
500,0.83,0.08,0.09,0.55,0.4,0.05
510,0.89,0.07,0.04,0.59,0.33,0.08
520,0.87,0.1,0.03,0.63,0.33,0.04
530,0.81,0.14,0.05,0.54,0.41,0.05
540,0.78,0.12,0.1,0.55,0.44,0.01
550,0.83,0.09,0.08,0.5,0.44,0.06
560,0.86,0.08,0.06,0.61,0.33,0.06
570,0.76,0.13,0.11,0.58,0.39,0.03
580,0.79,0.12,0.09,0.49,0.43,0.08
590,0.79,0.13,0.08,0.5,0.45,0.05
600,0.78,0.15,0.07,0.64,0.3,0.06
610,0.77,0.14,0.09,0.51,0.45,0.04
620,0.79,0.11,0.1,0.46,0.49,0.05
630,0.78,0.1,0.12,0.59,0.32,0.09
640,0.81,0.08,0.11,0.55,0.4,0.05
650,0.75,0.11,0.14,0.59,0.34,0.07
660,0.77,0.14,0.09,0.58,0.34,0.08
670,0.8,0.09,0.11,0.48,0.42,0.1
680,0.83,0.07,0.1,0.55,0.39,0.06
690,0.71,0.18,0.11,0.51,0.44,0.05
700,0.84,0.1,0.06,0.55,0.42,0.03
710,0.78,0.12,0.1,0.57,0.41,0.02
720,0.72,0.14,0.14,0.51,0.46,0.03
730,0.77,0.08,0.15,0.52,0.37,0.11
740,0.78,0.11,0.11,0.52,0.4,0.08
750,0.77,0.06,0.17,0.55,0.42,0.03
760,0.84,0.06,0.1,0.58,0.35,0.07
770,0.84,0.06,0.1,0.59,0.35,0.06
780,0.87,0.06,0.07,0.54,0.37,0.09
790,0.83,0.08,0.09,0.55,0.41,0.04
800,0.85,0.05,0.1,0.51,0.41,0.08
810,0.76,0.13,0.11,0.56,0.4,0.04
820,0.88,0.06,0.06,0.61,0.34,0.05
830,0.77,0.13,0.1,0.59,0.33,0.08
840,0.82,0.09,0.09,0.58,0.39,0.03
850,0.84,0.09,0.07,0.6,0.34,0.06
860,0.84,0.04,0.12,0.54,0.39,0.07
870,0.76,0.1,0.14,0.56,0.36,0.08
880,0.83,0.1,0.07,0.48,0.44,0.08
890,0.84,0.07,0.09,0.56,0.35,0.09
900,0.89,0.06,0.05,0.48,0.47,0.05
910,0.82,0.07,0.11,0.44,0.49,0.07
920,0.82,0.09,0.09,0.54,0.4,0.06
930,0.82,0.1,0.08,0.57,0.36,0.07
940,0.8,0.05,0.15,0.51,0.47,0.02
950,0.82,0.07,0.11,0.55,0.43,0.02
960,0.83,0.09,0.08,0.56,0.38,0.06
970,0.73,0.12,0.15,0.56,0.38,0.06
980,0.78,0.12,0.1,0.58,0.35,0.07
990,0.82,0.11,0.07,0.37,0.53,0.1
1000,0.84,0.07,0.09,0.52,0.38,0.1
