Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.83,0.13,0.04,0.39,0.54,0.07
10,0.81,0.06,0.13,0.36,0.54,0.1
20,0.73,0.1,0.17,0.59,0.38,0.03
30,0.82,0.09,0.09,0.57,0.43,0
40,0.77,0.1,0.13,0.24,0.73,0.03
50,0.75,0.15,0.1,0.43,0.48,0.09
60,0.53,0.27,0.2,0.64,0.27,0.09
70,0.84,0.1,0.06,0.42,0.42,0.16
80,0.79,0.13,0.08,0.47,0.48,0.05
90,0.81,0.1,0.09,0.49,0.48,0.03
100,0.8,0.12,0.08,0.28,0.61,0.11
110,0.81,0.12,0.07,0.59,0.3,0.11
120,0.8,0.14,0.06,0.37,0.5,0.13
130,0.79,0.15,0.06,0.64,0.34,0.02
140,0.84,0.03,0.13,0.52,0.4,0.08
150,0.75,0.11,0.14,0.56,0.41,0.03
160,0.71,0.17,0.12,0.32,0.59,0.09
170,0.73,0.2,0.07,0.38,0.49,0.13
180,0.81,0.11,0.08,0.62,0.34,0.04
190,0.81,0.09,0.1,0.62,0.32,0.06
200,0.85,0.06,0.09,0.53,0.39,0.08
210,0.48,0.34,0.18,0.37,0.51,0.12
220,0.64,0.25,0.11,0.46,0.43,0.11
230,0.77,0.12,0.11,0.46,0.48,0.06
240,0.71,0.17,0.12,0.57,0.39,0.04
250,0.65,0.18,0.17,0.56,0.38,0.06
260,0.62,0.31,0.07,0.52,0.4,0.08
270,0.74,0.16,0.1,0.37,0.56,0.07
280,0.67,0.22,0.11,0.51,0.47,0.02
290,0.71,0.2,0.09,0.44,0.45,0.11
300,0.62,0.2,0.18,0.49,0.41,0.1
310,0.64,0.22,0.14,0.54,0.37,0.09
320,0.66,0.19,0.15,0.4,0.56,0.04
330,0.63,0.23,0.14,0.48,0.46,0.06
340,0.64,0.21,0.15,0.6,0.37,0.03
350,0.64,0.23,0.13,0.43,0.51,0.06
360,0.7,0.14,0.16,0.38,0.49,0.13
370,0.81,0.15,0.04,0.48,0.42,0.1
380,0.78,0.15,0.07,0.4,0.48,0.12
390,0.8,0.11,0.09,0.54,0.41,0.05
400,0.82,0.12,0.06,0.57,0.36,0.07
410,0.71,0.17,0.12,0.47,0.44,0.09
420,0.83,0.14,0.03,0.42,0.54,0.04
430,0.82,0.12,0.06,0.33,0.61,0.06
440,0.71,0.16,0.13,0.59,0.37,0.04
450,0.91,0.06,0.03,0.55,0.43,0.02
460,0.79,0.11,0.1,0.6,0.35,0.05
470,0.82,0.06,0.12,0.47,0.43,0.1
480,0.73,0.16,0.11,0.54,0.34,0.12
490,0.82,0.09,0.09,0.41,0.52,0.07
500,0.83,0.1,0.07,0.57,0.33,0.1
510,0.84,0.08,0.08,0.62,0.29,0.09
520,0.8,0.09,0.11,0.64,0.32,0.04
530,0.76,0.08,0.16,0.49,0.46,0.05
540,0.68,0.15,0.17,0.46,0.43,0.11
550,0.62,0.18,0.2,0.54,0.42,0.04
560,0.78,0.14,0.08,0.47,0.46,0.07
570,0.79,0.09,0.12,0.62,0.31,0.07
580,0.7,0.17,0.13,0.51,0.39,0.1
590,0.81,0.13,0.06,0.7,0.28,0.02
600,0.82,0.12,0.06,0.61,0.33,0.06
610,0.79,0.15,0.06,0.51,0.42,0.07
620,0.76,0.16,0.08,0.55,0.38,0.07
630,0.69,0.19,0.12,0.55,0.35,0.1
640,0.75,0.12,0.13,0.58,0.37,0.05
650,0.77,0.16,0.07,0.48,0.42,0.1
660,0.89,0.07,0.04,0.58,0.37,0.05
670,0.86,0.08,0.06,0.47,0.42,0.11
680,0.9,0.05,0.05,0.52,0.38,0.1
690,0.84,0.09,0.07,0.48,0.45,0.07
700,0.85,0.1,0.05,0.6,0.31,0.09
710,0.83,0.09,0.08,0.54,0.4,0.06
720,0.84,0.11,0.05,0.51,0.44,0.05
730,0.83,0.11,0.06,0.68,0.28,0.04
740,0.86,0.07,0.07,0.47,0.46,0.07
750,0.59,0.27,0.14,0.52,0.42,0.06
760,0.89,0.07,0.04,0.55,0.33,0.12
770,0.81,0.12,0.07,0.57,0.35,0.08
780,0.9,0.08,0.02,0.51,0.4,0.09
790,0.87,0.05,0.08,0.54,0.42,0.04
800,0.91,0.04,0.05,0.59,0.35,0.06
810,0.86,0.07,0.07,0.44,0.48,0.08
820,0.75,0.14,0.11,0.35,0.54,0.11
830,0.78,0.14,0.08,0.43,0.47,0.1
840,0.8,0.1,0.1,0.48,0.43,0.09
850,0.8,0.1,0.1,0.44,0.47,0.09
860,0.83,0.13,0.04,0.42,0.45,0.13
870,0.81,0.12,0.07,0.54,0.33,0.13
880,0.81,0.09,0.1,0.34,0.54,0.12
890,0.78,0.16,0.06,0.58,0.36,0.06
900,0.87,0.09,0.04,0.47,0.38,0.15
910,0.83,0.12,0.05,0.42,0.54,0.04
920,0.72,0.09,0.19,0.57,0.33,0.1
930,0.77,0.08,0.15,0.54,0.41,0.05
940,0.76,0.1,0.14,0.53,0.37,0.1
950,0.75,0.15,0.1,0.57,0.39,0.04
960,0.79,0.11,0.1,0.5,0.46,0.04
970,0.81,0.13,0.06,0.54,0.41,0.05
980,0.81,0.09,0.1,0.49,0.44,0.07
990,0.8,0.12,0.08,0.58,0.34,0.08
1000,0.83,0.07,0.1,0.56,0.37,0.07
