Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.77,0.19,0.04,0.42,0.54,0.04
10,0.83,0.12,0.05,0.47,0.48,0.05
20,0.82,0.09,0.09,0.2,0.78,0.02
30,0.85,0.09,0.06,0.33,0.51,0.16
40,0.75,0.17,0.08,0.57,0.39,0.04
50,0.73,0.14,0.13,0.47,0.48,0.05
60,0.74,0.11,0.15,0.51,0.42,0.07
70,0.82,0.09,0.09,0.63,0.34,0.03
80,0.77,0.14,0.09,0.55,0.41,0.04
90,0.83,0.11,0.06,0.4,0.48,0.12
100,0.82,0.12,0.06,0.57,0.39,0.04
110,0.83,0.06,0.11,0.53,0.41,0.06
120,0.92,0.03,0.05,0.47,0.46,0.07
130,0.56,0.26,0.18,0.45,0.43,0.12
140,0.45,0.3,0.25,0.35,0.61,0.04
150,0.76,0.1,0.14,0.28,0.68,0.04
160,0.83,0.09,0.08,0.3,0.6,0.1
170,0.84,0.1,0.06,0.3,0.63,0.07
180,0.81,0.13,0.06,0.26,0.72,0.02
190,0.81,0.1,0.09,0.5,0.44,0.06
200,0.74,0.17,0.09,0.41,0.47,0.12
210,0.75,0.15,0.1,0.54,0.35,0.11
220,0.81,0.08,0.11,0.39,0.47,0.14
230,0.75,0.17,0.08,0.38,0.4,0.22
240,0.8,0.15,0.05,0.39,0.41,0.2
250,0.79,0.11,0.1,0.37,0.47,0.16
260,0.81,0.08,0.11,0.49,0.39,0.12
270,0.67,0.21,0.12,0.49,0.46,0.05
280,0.71,0.21,0.08,0.62,0.3,0.08
290,0.81,0.12,0.07,0.5,0.45,0.05
300,0.77,0.15,0.08,0.46,0.46,0.08
310,0.83,0.1,0.07,0.37,0.47,0.16
320,0.81,0.13,0.06,0.44,0.45,0.11
330,0.86,0.12,0.02,0.51,0.4,0.09
340,0.84,0.12,0.04,0.58,0.38,0.04
350,0.62,0.23,0.15,0.61,0.32,0.07
360,0.8,0.13,0.07,0.45,0.48,0.07
370,0.82,0.12,0.06,0.33,0.55,0.12
380,0.8,0.17,0.03,0.45,0.53,0.02
390,0.68,0.24,0.08,0.38,0.56,0.06
400,0.62,0.26,0.12,0.53,0.41,0.06
410,0.72,0.19,0.09,0.65,0.32,0.03
420,0.68,0.22,0.1,0.41,0.49,0.1
430,0.66,0.25,0.09,0.42,0.55,0.03
440,0.64,0.29,0.07,0.72,0.27,0.01
450,0.73,0.18,0.09,0.45,0.51,0.04
460,0.72,0.18,0.1,0.36,0.58,0.06
470,0.85,0.07,0.08,0.46,0.48,0.06
480,0.78,0.12,0.1,0.39,0.45,0.16
490,0.63,0.21,0.16,0.57,0.39,0.04
500,0.84,0.08,0.08,0.46,0.41,0.13
510,0.68,0.25,0.07,0.42,0.47,0.11
520,0.65,0.23,0.12,0.33,0.6,0.07
530,0.67,0.19,0.14,0.41,0.47,0.12
540,0.66,0.15,0.19,0.46,0.49,0.05
550,0.84,0.08,0.08,0.38,0.5,0.12
560,0.87,0.08,0.05,0.42,0.46,0.12
570,0.82,0.1,0.08,0.5,0.43,0.07
580,0.86,0.05,0.09,0.46,0.41,0.13
590,0.78,0.13,0.09,0.42,0.45,0.13
600,0.78,0.15,0.07,0.38,0.47,0.15
610,0.78,0.11,0.11,0.31,0.59,0.1
620,0.82,0.1,0.08,0.46,0.46,0.08
630,0.71,0.17,0.12,0.48,0.41,0.11
640,0.74,0.11,0.15,0.44,0.37,0.19
650,0.35,0.43,0.22,0.35,0.61,0.04
660,0.72,0.13,0.15,0.49,0.48,0.03
670,0.73,0.16,0.11,0.59,0.37,0.04
680,0.81,0.09,0.1,0.54,0.42,0.04
690,0.81,0.11,0.08,0.53,0.4,0.07
700,0.77,0.14,0.09,0.58,0.37,0.05
710,0.85,0.1,0.05,0.48,0.48,0.04
720,0.78,0.12,0.1,0.43,0.44,0.13
730,0.79,0.09,0.12,0.35,0.57,0.08
740,0.82,0.1,0.08,0.61,0.29,0.1
750,0.71,0.18,0.11,0.62,0.3,0.08
760,0.73,0.19,0.08,0.63,0.35,0.02
770,0.68,0.24,0.08,0.58,0.38,0.04
780,0.82,0.1,0.08,0.59,0.35,0.06
790,0.69,0.17,0.14,0.56,0.37,0.07
800,0.86,0.04,0.1,0.46,0.47,0.07
810,0.78,0.11,0.11,0.54,0.35,0.11
820,0.89,0.08,0.03,0.43,0.49,0.08
830,0.84,0.08,0.08,0.67,0.29,0.04
840,0.78,0.09,0.13,0.5,0.46,0.04
850,0.81,0.09,0.1,0.54,0.43,0.03
860,0.84,0.08,0.08,0.55,0.4,0.05
870,0.84,0.07,0.09,0.41,0.49,0.1
880,0.75,0.16,0.09,0.58,0.37,0.05
890,0.8,0.09,0.11,0.6,0.36,0.04
900,0.78,0.13,0.09,0.59,0.36,0.05
910,0.84,0.1,0.06,0.55,0.4,0.05
920,0.86,0.06,0.08,0.55,0.33,0.12
930,0.73,0.16,0.11,0.53,0.41,0.06
940,0.83,0.08,0.09,0.56,0.38,0.06
950,0.84,0.06,0.1,0.65,0.28,0.07
960,0.8,0.1,0.1,0.47,0.43,0.1
970,0.76,0.09,0.15,0.5,0.45,0.05
980,0.77,0.12,0.11,0.53,0.42,0.05
990,0.71,0.18,0.11,0.55,0.4,0.05
1000,0.87,0.07,0.06,0.56,0.37,0.07
