Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.79,0.19,0.02,0.39,0.57,0.04
10,0.36,0.46,0.18,0.38,0.46,0.16
20,0.77,0.16,0.07,0.59,0.38,0.03
30,0.78,0.14,0.08,0.38,0.46,0.16
40,0.88,0.09,0.03,0.46,0.48,0.06
50,0.81,0.08,0.11,0.48,0.51,0.01
60,0.76,0.15,0.09,0.27,0.55,0.18
70,0.77,0.15,0.08,0.37,0.48,0.15
80,0.84,0.09,0.07,0.35,0.55,0.1
90,0.74,0.12,0.14,0.54,0.4,0.06
100,0.76,0.15,0.09,0.62,0.35,0.03
110,0.83,0.07,0.1,0.53,0.42,0.05
120,0.82,0.1,0.08,0.54,0.4,0.06
130,0.8,0.13,0.07,0.45,0.45,0.1
140,0.69,0.21,0.1,0.48,0.46,0.06
150,0.8,0.12,0.08,0.49,0.36,0.15
160,0.67,0.16,0.17,0.5,0.42,0.08
170,0.7,0.17,0.13,0.41,0.45,0.14
180,0.81,0.13,0.06,0.52,0.39,0.09
190,0.8,0.12,0.08,0.46,0.36,0.18
200,0.83,0.06,0.11,0.52,0.38,0.1
210,0.75,0.11,0.14,0.47,0.37,0.16
220,0.84,0.05,0.11,0.5,0.39,0.11
230,0.78,0.08,0.14,0.53,0.38,0.09
240,0.86,0.09,0.05,0.5,0.38,0.12
250,0.75,0.11,0.14,0.47,0.45,0.08
260,0.77,0.14,0.09,0.46,0.43,0.11
270,0.85,0.08,0.07,0.54,0.33,0.13
280,0.69,0.2,0.11,0.46,0.47,0.07
290,0.76,0.1,0.14,0.52,0.4,0.08
300,0.75,0.13,0.12,0.45,0.42,0.13
310,0.79,0.11,0.1,0.46,0.45,0.09
320,0.71,0.15,0.14,0.43,0.49,0.08
330,0.8,0.09,0.11,0.57,0.36,0.07
340,0.75,0.13,0.12,0.55,0.37,0.08
350,0.79,0.09,0.12,0.47,0.43,0.1
360,0.74,0.17,0.09,0.57,0.38,0.05
370,0.84,0.1,0.06,0.36,0.54,0.1
380,0.75,0.14,0.11,0.53,0.4,0.07
390,0.77,0.14,0.09,0.52,0.4,0.08
400,0.73,0.16,0.11,0.57,0.37,0.06
410,0.84,0.12,0.04,0.52,0.42,0.06
420,0.79,0.12,0.09,0.56,0.37,0.07
430,0.78,0.12,0.1,0.62,0.29,0.09
440,0.73,0.19,0.08,0.61,0.36,0.03
450,0.78,0.12,0.1,0.58,0.36,0.06
460,0.8,0.15,0.05,0.52,0.42,0.06
470,0.58,0.27,0.15,0.56,0.38,0.06
480,0.68,0.23,0.09,0.51,0.41,0.08
490,0.66,0.17,0.17,0.57,0.37,0.06
500,0.84,0.1,0.06,0.42,0.53,0.05
510,0.82,0.09,0.09,0.67,0.31,0.02
520,0.86,0.06,0.08,0.72,0.25,0.03
530,0.86,0.06,0.08,0.66,0.27,0.07
540,0.8,0.07,0.13,0.56,0.42,0.02
550,0.7,0.23,0.07,0.62,0.33,0.05
560,0.42,0.35,0.23,0.59,0.36,0.05
570,0.77,0.1,0.13,0.56,0.38,0.06
580,0.84,0.07,0.09,0.63,0.3,0.07
590,0.87,0.09,0.04,0.52,0.44,0.04
600,0.84,0.05,0.11,0.53,0.42,0.05
610,0.85,0.06,0.09,0.48,0.44,0.08
620,0.86,0.07,0.07,0.52,0.43,0.05
630,0.85,0.09,0.06,0.54,0.45,0.01
640,0.78,0.1,0.12,0.51,0.42,0.07
650,0.85,0.06,0.09,0.5,0.42,0.08
660,0.72,0.1,0.18,0.5,0.4,0.1
670,0.85,0.09,0.06,0.53,0.42,0.05
680,0.76,0.14,0.1,0.57,0.4,0.03
690,0.73,0.16,0.11,0.54,0.44,0.02
700,0.75,0.09,0.16,0.66,0.26,0.08
710,0.85,0.09,0.06,0.45,0.48,0.07
720,0.84,0.05,0.11,0.69,0.26,0.05
730,0.83,0.06,0.11,0.51,0.48,0.01
740,0.72,0.13,0.15,0.61,0.36,0.03
750,0.84,0.1,0.06,0.58,0.35,0.07
760,0.81,0.09,0.1,0.48,0.46,0.06
770,0.79,0.09,0.12,0.68,0.32,0
780,0.87,0.06,0.07,0.61,0.34,0.05
790,0.82,0.08,0.1,0.49,0.45,0.06
800,0.81,0.11,0.08,0.5,0.44,0.06
810,0.82,0.09,0.09,0.63,0.31,0.06
820,0.89,0.08,0.03,0.58,0.36,0.06
830,0.87,0.05,0.08,0.56,0.37,0.07
840,0.86,0.04,0.1,0.68,0.28,0.04
850,0.89,0.07,0.04,0.55,0.4,0.05
860,0.78,0.15,0.07,0.5,0.44,0.06
870,0.77,0.11,0.12,0.56,0.39,0.05
880,0.76,0.13,0.11,0.61,0.35,0.04
890,0.78,0.07,0.15,0.58,0.36,0.06
900,0.77,0.13,0.1,0.59,0.36,0.05
910,0.78,0.08,0.14,0.51,0.42,0.07
920,0.78,0.14,0.08,0.48,0.47,0.05
930,0.81,0.11,0.08,0.54,0.41,0.05
940,0.83,0.12,0.05,0.57,0.36,0.07
950,0.73,0.15,0.12,0.6,0.37,0.03
960,0.68,0.24,0.08,0.6,0.35,0.05
970,0.8,0.06,0.14,0.57,0.37,0.06
980,0.86,0.06,0.08,0.56,0.4,0.04
990,0.88,0.06,0.06,0.61,0.35,0.04
1000,0.79,0.1,0.11,0.57,0.37,0.06
