Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.75,0.21,0.04,0.5,0.49,0.01
10,0.78,0.07,0.15,0.6,0.28,0.12
20,0.84,0.06,0.1,0.49,0.48,0.03
30,0.83,0.07,0.1,0.5,0.43,0.07
40,0.81,0.06,0.13,0.56,0.41,0.03
50,0.83,0.08,0.09,0.51,0.44,0.05
60,0.76,0.11,0.13,0.59,0.38,0.03
70,0.74,0.12,0.14,0.32,0.58,0.1
80,0.82,0.1,0.08,0.44,0.42,0.14
90,0.81,0.1,0.09,0.42,0.47,0.11
100,0.86,0.05,0.09,0.67,0.25,0.08
110,0.76,0.15,0.09,0.56,0.39,0.05
120,0.82,0.11,0.07,0.48,0.45,0.07
130,0.77,0.09,0.14,0.34,0.53,0.13
140,0.85,0.06,0.09,0.34,0.58,0.08
150,0.84,0.03,0.13,0.33,0.54,0.13
160,0.78,0.11,0.11,0.41,0.5,0.09
170,0.79,0.09,0.12,0.39,0.52,0.09
180,0.78,0.1,0.12,0.35,0.57,0.08
190,0.78,0.08,0.14,0.54,0.45,0.01
200,0.77,0.14,0.09,0.45,0.47,0.08
210,0.76,0.18,0.06,0.62,0.32,0.06
220,0.82,0.09,0.09,0.5,0.45,0.05
230,0.81,0.15,0.04,0.4,0.41,0.19
240,0.8,0.16,0.04,0.5,0.45,0.05
250,0.91,0.07,0.02,0.62,0.33,0.05
260,0.87,0.11,0.02,0.52,0.44,0.04
270,0.86,0.07,0.07,0.57,0.38,0.05
280,0.84,0.12,0.04,0.63,0.31,0.06
290,0.87,0.07,0.06,0.65,0.29,0.06
300,0.66,0.21,0.13,0.3,0.48,0.22
310,0.79,0.1,0.11,0.35,0.57,0.08
320,0.83,0.12,0.05,0.53,0.41,0.06
330,0.89,0.08,0.03,0.44,0.45,0.11
340,0.86,0.06,0.08,0.52,0.41,0.07
350,0.76,0.17,0.07,0.54,0.43,0.03
360,0.73,0.2,0.07,0.34,0.47,0.19
370,0.71,0.22,0.07,0.58,0.32,0.1
380,0.82,0.07,0.11,0.51,0.45,0.04
390,0.8,0.11,0.09,0.39,0.45,0.16
400,0.74,0.13,0.13,0.44,0.5,0.06
410,0.84,0.07,0.09,0.51,0.39,0.1
420,0.5,0.38,0.12,0.53,0.38,0.09
430,0.74,0.16,0.1,0.44,0.48,0.08
440,0.66,0.18,0.16,0.36,0.56,0.08
450,0.85,0.09,0.06,0.42,0.47,0.11
460,0.82,0.08,0.1,0.52,0.35,0.13
470,0.7,0.15,0.15,0.54,0.37,0.09
480,0.56,0.25,0.19,0.48,0.46,0.06
490,0.65,0.25,0.1,0.5,0.39,0.11
500,0.69,0.2,0.11,0.5,0.4,0.1
510,0.81,0.1,0.09,0.53,0.43,0.04
520,0.67,0.14,0.19,0.65,0.31,0.04
530,0.52,0.35,0.13,0.48,0.43,0.09
540,0.72,0.18,0.1,0.55,0.39,0.06
550,0.62,0.18,0.2,0.56,0.36,0.08
560,0.69,0.22,0.09,0.54,0.41,0.05
570,0.76,0.09,0.15,0.48,0.45,0.07
580,0.6,0.27,0.13,0.5,0.41,0.09
590,0.63,0.22,0.15,0.66,0.29,0.05
600,0.68,0.17,0.15,0.56,0.4,0.04
610,0.67,0.19,0.14,0.54,0.37,0.09
620,0.75,0.13,0.12,0.63,0.34,0.03
630,0.78,0.1,0.12,0.53,0.45,0.02
640,0.61,0.21,0.18,0.6,0.37,0.03
650,0.71,0.16,0.13,0.52,0.43,0.05
660,0.67,0.11,0.22,0.55,0.4,0.05
670,0.77,0.14,0.09,0.55,0.39,0.06
680,0.58,0.22,0.2,0.51,0.39,0.1
690,0.77,0.09,0.14,0.43,0.46,0.11
700,0.59,0.22,0.19,0.54,0.42,0.04
710,0.81,0.13,0.06,0.51,0.45,0.04
720,0.8,0.15,0.05,0.64,0.32,0.04
730,0.78,0.15,0.07,0.66,0.28,0.06
740,0.72,0.19,0.09,0.59,0.38,0.03
750,0.76,0.08,0.16,0.54,0.4,0.06
760,0.65,0.13,0.22,0.57,0.37,0.06
770,0.67,0.24,0.09,0.54,0.37,0.09
780,0.64,0.23,0.13,0.52,0.4,0.08
790,0.45,0.42,0.13,0.6,0.33,0.07
800,0.69,0.18,0.13,0.5,0.43,0.07
810,0.7,0.19,0.11,0.6,0.36,0.04
820,0.6,0.26,0.14,0.64,0.29,0.07
830,0.52,0.25,0.23,0.67,0.29,0.04
840,0.88,0.1,0.02,0.58,0.4,0.02
850,0.79,0.15,0.06,0.61,0.35,0.04
860,0.78,0.1,0.12,0.54,0.39,0.07
870,0.61,0.21,0.18,0.59,0.38,0.03
880,0.73,0.09,0.18,0.52,0.41,0.07
890,0.8,0.14,0.06,0.54,0.38,0.08
900,0.77,0.14,0.09,0.48,0.45,0.07
910,0.8,0.15,0.05,0.59,0.36,0.05
920,0.82,0.14,0.04,0.56,0.39,0.05
930,0.75,0.13,0.12,0.54,0.38,0.08
940,0.73,0.17,0.1,0.55,0.43,0.02
950,0.69,0.14,0.17,0.35,0.58,0.07
960,0.76,0.11,0.13,0.59,0.39,0.02
970,0.66,0.26,0.08,0.31,0.57,0.12
980,0.67,0.18,0.15,0.4,0.49,0.11
990,0.71,0.14,0.15,0.46,0.42,0.12
1000,0.67,0.14,0.19,0.62,0.33,0.05
