Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.81,0.12,0.07,0.45,0.51,0.04
10,0.84,0.06,0.1,0.4,0.6,0
20,0.86,0.05,0.09,0.66,0.32,0.02
30,0.77,0.13,0.1,0.42,0.55,0.03
40,0.79,0.11,0.1,0.54,0.43,0.03
50,0.88,0.05,0.07,0.56,0.35,0.09
60,0.77,0.09,0.14,0.49,0.46,0.05
70,0.83,0.09,0.08,0.4,0.48,0.12
80,0.83,0.06,0.11,0.52,0.4,0.08
90,0.9,0.03,0.07,0.55,0.4,0.05
100,0.82,0.08,0.1,0.67,0.3,0.03
110,0.84,0.11,0.05,0.49,0.49,0.02
120,0.88,0.05,0.07,0.59,0.39,0.02
130,0.8,0.07,0.13,0.53,0.4,0.07
140,0.76,0.16,0.08,0.46,0.47,0.07
150,0.87,0.07,0.06,0.51,0.43,0.06
160,0.78,0.11,0.11,0.64,0.32,0.04
170,0.83,0.12,0.05,0.4,0.49,0.11
180,0.86,0.07,0.07,0.38,0.53,0.09
190,0.75,0.1,0.15,0.54,0.43,0.03
200,0.89,0.06,0.05,0.52,0.38,0.1
210,0.74,0.14,0.12,0.58,0.35,0.07
220,0.74,0.19,0.07,0.47,0.43,0.1
230,0.83,0.07,0.1,0.37,0.49,0.14
240,0.76,0.16,0.08,0.54,0.4,0.06
250,0.79,0.13,0.08,0.5,0.4,0.1
260,0.82,0.11,0.07,0.55,0.43,0.02
270,0.74,0.14,0.12,0.5,0.46,0.04
280,0.89,0.08,0.03,0.59,0.34,0.07
290,0.75,0.2,0.05,0.57,0.36,0.07
300,0.86,0.11,0.03,0.62,0.32,0.06
310,0.85,0.07,0.08,0.62,0.32,0.06
320,0.89,0.09,0.02,0.52,0.37,0.11
330,0.8,0.19,0.01,0.64,0.23,0.13
340,0.67,0.3,0.03,0.61,0.33,0.06
350,0.76,0.18,0.06,0.48,0.38,0.14
360,0.8,0.11,0.09,0.52,0.4,0.08
370,0.84,0.11,0.05,0.57,0.38,0.05
380,0.75,0.18,0.07,0.56,0.37,0.07
390,0.81,0.15,0.04,0.51,0.43,0.06
400,0.7,0.22,0.08,0.51,0.39,0.1
410,0.79,0.17,0.04,0.49,0.45,0.06
420,0.68,0.25,0.07,0.48,0.45,0.07
430,0.7,0.2,0.1,0.54,0.36,0.1
440,0.73,0.17,0.1,0.55,0.41,0.04
450,0.76,0.12,0.12,0.59,0.37,0.04
460,0.63,0.23,0.14,0.54,0.38,0.08
470,0.67,0.15,0.18,0.55,0.42,0.03
480,0.61,0.25,0.14,0.61,0.3,0.09
490,0.74,0.15,0.11,0.45,0.5,0.05
500,0.75,0.16,0.09,0.49,0.43,0.08
510,0.76,0.17,0.07,0.51,0.43,0.06
520,0.64,0.21,0.15,0.54,0.41,0.05
530,0.76,0.16,0.08,0.6,0.32,0.08
540,0.78,0.16,0.06,0.59,0.35,0.06
550,0.65,0.27,0.08,0.52,0.41,0.07
560,0.73,0.19,0.08,0.44,0.47,0.09
570,0.79,0.12,0.09,0.52,0.36,0.12
580,0.65,0.22,0.13,0.55,0.36,0.09
590,0.57,0.27,0.16,0.51,0.4,0.09
600,0.71,0.19,0.1,0.54,0.4,0.06
610,0.79,0.12,0.09,0.57,0.36,0.07
620,0.75,0.16,0.09,0.58,0.34,0.08
630,0.78,0.13,0.09,0.54,0.42,0.04
640,0.77,0.15,0.08,0.57,0.38,0.05
650,0.7,0.18,0.12,0.44,0.43,0.13
660,0.51,0.34,0.15,0.59,0.34,0.07
670,0.67,0.21,0.12,0.57,0.4,0.03
680,0.67,0.2,0.13,0.47,0.49,0.04
690,0.82,0.11,0.07,0.47,0.42,0.11
700,0.77,0.14,0.09,0.63,0.35,0.02
710,0.78,0.12,0.1,0.54,0.38,0.08
720,0.71,0.19,0.1,0.71,0.25,0.04
730,0.65,0.31,0.04,0.48,0.44,0.08
740,0.53,0.33,0.14,0.62,0.32,0.06
750,0.76,0.09,0.15,0.46,0.47,0.07
760,0.8,0.09,0.11,0.47,0.45,0.08
770,0.86,0.06,0.08,0.54,0.39,0.07
780,0.8,0.11,0.09,0.45,0.52,0.03
790,0.82,0.12,0.06,0.62,0.3,0.08
800,0.75,0.16,0.09,0.6,0.34,0.06
810,0.78,0.1,0.12,0.56,0.41,0.03
820,0.76,0.1,0.14,0.48,0.37,0.15
830,0.77,0.14,0.09,0.54,0.4,0.06
840,0.78,0.16,0.06,0.56,0.39,0.05
850,0.69,0.19,0.12,0.63,0.32,0.05
860,0.51,0.29,0.2,0.49,0.49,0.02
870,0.8,0.16,0.04,0.54,0.41,0.05
880,0.86,0.11,0.03,0.54,0.38,0.08
890,0.82,0.13,0.05,0.61,0.34,0.05
900,0.89,0.06,0.05,0.64,0.29,0.07
910,0.9,0.04,0.06,0.53,0.41,0.06
920,0.86,0.09,0.05,0.57,0.38,0.05
930,0.84,0.08,0.08,0.59,0.36,0.05
940,0.87,0.1,0.03,0.5,0.44,0.06
950,0.86,0.08,0.06,0.52,0.37,0.11
960,0.83,0.06,0.11,0.61,0.3,0.09
970,0.74,0.11,0.15,0.45,0.48,0.07
980,0.78,0.08,0.14,0.62,0.36,0.02
990,0.77,0.08,0.15,0.5,0.43,0.07
1000,0.87,0.08,0.05,0.57,0.39,0.04
