Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.76,0.19,0.05,0.51,0.45,0.04
10,0.87,0.07,0.06,0.5,0.42,0.08
20,0.78,0.09,0.13,0.42,0.43,0.15
30,0.82,0.12,0.06,0.36,0.51,0.13
40,0.87,0.06,0.07,0.39,0.52,0.09
50,0.79,0.13,0.08,0.63,0.28,0.09
60,0.84,0.09,0.07,0.5,0.41,0.09
70,0.73,0.17,0.1,0.46,0.49,0.05
80,0.81,0.11,0.08,0.37,0.57,0.06
90,0.78,0.13,0.09,0.33,0.53,0.14
100,0.79,0.15,0.06,0.33,0.5,0.17
110,0.85,0.05,0.1,0.35,0.51,0.14
120,0.8,0.09,0.11,0.28,0.55,0.17
130,0.84,0.09,0.07,0.41,0.51,0.08
140,0.84,0.09,0.07,0.45,0.47,0.08
150,0.73,0.19,0.08,0.35,0.44,0.21
160,0.79,0.11,0.1,0.33,0.52,0.15
170,0.85,0.12,0.03,0.4,0.45,0.15
180,0.86,0.1,0.04,0.4,0.49,0.11
190,0.82,0.1,0.08,0.36,0.51,0.13
200,0.81,0.1,0.09,0.37,0.48,0.15
210,0.81,0.14,0.05,0.44,0.48,0.08
220,0.76,0.14,0.1,0.38,0.5,0.12
230,0.72,0.18,0.1,0.42,0.49,0.09
240,0.56,0.26,0.18,0.44,0.5,0.06
250,0.84,0.09,0.07,0.34,0.58,0.08
260,0.61,0.25,0.14,0.29,0.61,0.1
270,0.72,0.15,0.13,0.43,0.41,0.16
280,0.81,0.14,0.05,0.34,0.52,0.14
290,0.78,0.15,0.07,0.44,0.43,0.13
300,0.88,0.09,0.03,0.42,0.47,0.11
310,0.88,0.08,0.04,0.34,0.55,0.11
320,0.8,0.13,0.07,0.3,0.49,0.21
330,0.8,0.12,0.08,0.52,0.38,0.1
340,0.72,0.15,0.13,0.49,0.4,0.11
350,0.84,0.08,0.08,0.4,0.51,0.09
360,0.77,0.12,0.11,0.46,0.46,0.08
370,0.82,0.08,0.1,0.52,0.34,0.14
380,0.76,0.17,0.07,0.43,0.44,0.13
390,0.65,0.28,0.07,0.35,0.53,0.12
400,0.81,0.16,0.03,0.4,0.32,0.28
410,0.68,0.23,0.09,0.38,0.5,0.12
420,0.81,0.14,0.05,0.56,0.38,0.06
430,0.85,0.06,0.09,0.53,0.44,0.03
440,0.78,0.14,0.08,0.48,0.47,0.05
450,0.82,0.09,0.09,0.4,0.44,0.16
460,0.81,0.15,0.04,0.49,0.41,0.1
470,0.78,0.08,0.14,0.48,0.42,0.1
480,0.69,0.2,0.11,0.52,0.43,0.05
490,0.69,0.22,0.09,0.39,0.53,0.08
500,0.82,0.14,0.04,0.38,0.54,0.08
510,0.8,0.16,0.04,0.38,0.5,0.12
520,0.78,0.14,0.08,0.38,0.48,0.14
530,0.84,0.11,0.05,0.46,0.43,0.11
540,0.88,0.09,0.03,0.36,0.55,0.09
550,0.81,0.1,0.09,0.53,0.43,0.04
560,0.81,0.09,0.1,0.49,0.4,0.11
570,0.77,0.15,0.08,0.45,0.49,0.06
580,0.78,0.16,0.06,0.48,0.4,0.12
590,0.88,0.07,0.05,0.44,0.43,0.13
600,0.89,0.08,0.03,0.56,0.42,0.02
610,0.83,0.1,0.07,0.54,0.4,0.06
620,0.8,0.12,0.08,0.53,0.4,0.07
630,0.83,0.13,0.04,0.62,0.33,0.05
640,0.9,0.08,0.02,0.43,0.5,0.07
650,0.85,0.12,0.03,0.39,0.52,0.09
660,0.9,0.07,0.03,0.35,0.55,0.1
670,0.92,0.08,0,0.57,0.37,0.06
680,0.87,0.04,0.09,0.57,0.37,0.06
690,0.81,0.09,0.1,0.51,0.39,0.1
700,0.85,0.08,0.07,0.6,0.36,0.04
710,0.83,0.08,0.09,0.48,0.45,0.07
720,0.84,0.08,0.08,0.47,0.44,0.09
730,0.68,0.12,0.2,0.5,0.44,0.06
740,0.59,0.33,0.08,0.55,0.41,0.04
750,0.65,0.23,0.12,0.5,0.41,0.09
760,0.77,0.16,0.07,0.55,0.41,0.04
770,0.86,0.08,0.06,0.52,0.43,0.05
780,0.79,0.17,0.04,0.54,0.41,0.05
790,0.79,0.15,0.06,0.54,0.42,0.04
800,0.81,0.08,0.11,0.65,0.3,0.05
810,0.82,0.07,0.11,0.54,0.4,0.06
820,0.83,0.11,0.06,0.54,0.36,0.1
830,0.74,0.21,0.05,0.66,0.29,0.05
840,0.82,0.13,0.05,0.56,0.39,0.05
850,0.85,0.11,0.04,0.57,0.38,0.05
860,0.82,0.09,0.09,0.53,0.41,0.06
870,0.83,0.14,0.03,0.54,0.36,0.1
880,0.83,0.1,0.07,0.53,0.41,0.06
890,0.77,0.14,0.09,0.57,0.38,0.05
900,0.88,0.07,0.05,0.64,0.32,0.04
910,0.86,0.11,0.03,0.52,0.4,0.08
920,0.86,0.12,0.02,0.55,0.38,0.07
930,0.76,0.12,0.12,0.55,0.39,0.06
940,0.61,0.21,0.18,0.62,0.31,0.07
950,0.67,0.2,0.13,0.6,0.35,0.05
960,0.83,0.07,0.1,0.6,0.38,0.02
970,0.85,0.07,0.08,0.45,0.52,0.03
980,0.83,0.06,0.11,0.59,0.36,0.05
990,0.81,0.12,0.07,0.5,0.39,0.11
1000,0.79,0.07,0.14,0.54,0.42,0.04
