Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.8,0.19,0.01,0.39,0.52,0.09
10,0.79,0.11,0.1,0.55,0.44,0.01
20,0.84,0.11,0.05,0.61,0.37,0.02
30,0.84,0.09,0.07,0.39,0.55,0.06
40,0.79,0.08,0.13,0.52,0.45,0.03
50,0.87,0.07,0.06,0.52,0.45,0.03
60,0.74,0.16,0.1,0.46,0.45,0.09
70,0.83,0.1,0.07,0.41,0.42,0.17
80,0.84,0.08,0.08,0.38,0.51,0.11
90,0.85,0.05,0.1,0.36,0.55,0.09
100,0.87,0.08,0.05,0.55,0.36,0.09
110,0.92,0.08,0,0.58,0.36,0.06
120,0.83,0.15,0.02,0.38,0.52,0.1
130,0.86,0.08,0.06,0.36,0.49,0.15
140,0.75,0.16,0.09,0.34,0.53,0.13
150,0.66,0.18,0.16,0.58,0.35,0.07
160,0.8,0.07,0.13,0.41,0.5,0.09
170,0.88,0.06,0.06,0.33,0.53,0.14
180,0.79,0.1,0.11,0.34,0.56,0.1
190,0.84,0.07,0.09,0.42,0.49,0.09
200,0.79,0.15,0.06,0.34,0.56,0.1
210,0.79,0.1,0.11,0.43,0.47,0.1
220,0.82,0.1,0.08,0.49,0.4,0.11
230,0.84,0.03,0.13,0.43,0.49,0.08
240,0.82,0.09,0.09,0.34,0.57,0.09
250,0.76,0.13,0.11,0.55,0.39,0.06
260,0.82,0.11,0.07,0.51,0.36,0.13
270,0.79,0.06,0.15,0.45,0.46,0.09
280,0.85,0.08,0.07,0.33,0.57,0.1
290,0.87,0.06,0.07,0.41,0.49,0.1
300,0.81,0.1,0.09,0.61,0.35,0.04
310,0.88,0.04,0.08,0.37,0.55,0.08
320,0.7,0.16,0.14,0.38,0.53,0.09
330,0.63,0.21,0.16,0.45,0.49,0.06
340,0.8,0.13,0.07,0.41,0.51,0.08
350,0.47,0.39,0.14,0.43,0.44,0.13
360,0.74,0.17,0.09,0.36,0.52,0.12
370,0.92,0.06,0.02,0.4,0.53,0.07
380,0.84,0.1,0.06,0.48,0.46,0.06
390,0.8,0.14,0.06,0.5,0.44,0.06
400,0.84,0.09,0.07,0.51,0.39,0.1
410,0.76,0.14,0.1,0.44,0.46,0.1
420,0.81,0.12,0.07,0.52,0.37,0.11
430,0.83,0.08,0.09,0.57,0.38,0.05
440,0.83,0.11,0.06,0.51,0.4,0.09
450,0.86,0.08,0.06,0.64,0.32,0.04
460,0.76,0.18,0.06,0.52,0.39,0.09
470,0.77,0.14,0.09,0.53,0.42,0.05
480,0.86,0.07,0.07,0.58,0.39,0.03
490,0.82,0.12,0.06,0.48,0.39,0.13
500,0.82,0.08,0.1,0.48,0.45,0.07
510,0.83,0.1,0.07,0.49,0.44,0.07
520,0.8,0.1,0.1,0.53,0.42,0.05
530,0.78,0.1,0.12,0.49,0.43,0.08
540,0.8,0.13,0.07,0.41,0.52,0.07
550,0.82,0.08,0.1,0.55,0.4,0.05
560,0.77,0.1,0.13,0.4,0.47,0.13
570,0.85,0.07,0.08,0.48,0.44,0.08
580,0.79,0.11,0.1,0.42,0.49,0.09
590,0.88,0.06,0.06,0.39,0.54,0.07
600,0.78,0.11,0.11,0.43,0.48,0.09
610,0.74,0.18,0.08,0.41,0.43,0.16
620,0.67,0.15,0.18,0.41,0.51,0.08
630,0.76,0.13,0.11,0.42,0.47,0.11
640,0.86,0.07,0.07,0.42,0.49,0.09
650,0.83,0.1,0.07,0.55,0.4,0.05
660,0.87,0.08,0.05,0.42,0.47,0.11
670,0.8,0.13,0.07,0.59,0.36,0.05
680,0.87,0.09,0.04,0.51,0.38,0.11
690,0.83,0.07,0.1,0.45,0.49,0.06
700,0.79,0.08,0.13,0.6,0.36,0.04
710,0.9,0.04,0.06,0.47,0.49,0.04
720,0.74,0.16,0.1,0.45,0.48,0.07
730,0.8,0.08,0.12,0.61,0.33,0.06
740,0.76,0.15,0.09,0.66,0.31,0.03
750,0.86,0.04,0.1,0.5,0.43,0.07
760,0.8,0.1,0.1,0.51,0.42,0.07
770,0.84,0.12,0.04,0.54,0.41,0.05
780,0.84,0.08,0.08,0.39,0.55,0.06
790,0.81,0.08,0.11,0.66,0.27,0.07
800,0.82,0.17,0.01,0.64,0.31,0.05
810,0.8,0.1,0.1,0.53,0.36,0.11
820,0.84,0.07,0.09,0.6,0.31,0.09
830,0.83,0.09,0.08,0.5,0.46,0.04
840,0.85,0.07,0.08,0.62,0.32,0.06
850,0.78,0.11,0.11,0.57,0.38,0.05
860,0.81,0.12,0.07,0.54,0.37,0.09
870,0.79,0.08,0.13,0.57,0.34,0.09
880,0.71,0.13,0.16,0.49,0.45,0.06
890,0.76,0.13,0.11,0.66,0.33,0.01
900,0.79,0.07,0.14,0.61,0.35,0.04
910,0.8,0.1,0.1,0.52,0.4,0.08
920,0.8,0.12,0.08,0.58,0.3,0.12
930,0.83,0.09,0.08,0.57,0.36,0.07
940,0.85,0.06,0.09,0.54,0.39,0.07
950,0.78,0.1,0.12,0.46,0.43,0.11
960,0.71,0.14,0.15,0.54,0.41,0.05
970,0.83,0.11,0.06,0.56,0.34,0.1
980,0.84,0.1,0.06,0.48,0.43,0.09
990,0.86,0.09,0.05,0.58,0.36,0.06
1000,0.77,0.12,0.11,0.52,0.4,0.08
