Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.76,0.21,0.03,0.43,0.53,0.04
10,0.73,0.09,0.18,0.24,0.69,0.07
20,0.71,0.1,0.19,0.35,0.55,0.1
30,0.63,0.17,0.2,0.33,0.57,0.1
40,0.77,0.13,0.1,0.21,0.77,0.02
50,0.79,0.12,0.09,0.26,0.67,0.07
60,0.88,0.08,0.04,0.6,0.38,0.02
70,0.78,0.12,0.1,0.47,0.41,0.12
80,0.77,0.17,0.06,0.51,0.39,0.1
90,0.75,0.19,0.06,0.5,0.45,0.05
100,0.81,0.09,0.1,0.45,0.46,0.09
110,0.79,0.19,0.02,0.45,0.49,0.06
120,0.87,0.04,0.09,0.47,0.48,0.05
130,0.82,0.12,0.06,0.5,0.43,0.07
140,0.78,0.18,0.04,0.53,0.37,0.1
150,0.79,0.17,0.04,0.57,0.37,0.06
160,0.76,0.18,0.06,0.56,0.39,0.05
170,0.76,0.15,0.09,0.47,0.45,0.08
180,0.78,0.15,0.07,0.51,0.4,0.09
190,0.8,0.15,0.05,0.61,0.34,0.05
200,0.81,0.12,0.07,0.61,0.34,0.05
210,0.85,0.08,0.07,0.49,0.43,0.08
220,0.85,0.13,0.02,0.53,0.37,0.1
230,0.85,0.1,0.05,0.61,0.3,0.09
240,0.82,0.15,0.03,0.49,0.44,0.07
250,0.83,0.14,0.03,0.57,0.39,0.04
260,0.79,0.13,0.08,0.52,0.33,0.15
270,0.76,0.22,0.02,0.6,0.25,0.15
280,0.83,0.09,0.08,0.56,0.4,0.04
290,0.8,0.14,0.06,0.54,0.36,0.1
300,0.88,0.1,0.02,0.64,0.26,0.1
310,0.78,0.2,0.02,0.53,0.35,0.12
320,0.82,0.14,0.04,0.55,0.3,0.15
330,0.8,0.17,0.03,0.54,0.37,0.09
340,0.72,0.22,0.06,0.59,0.37,0.04
350,0.77,0.16,0.07,0.54,0.39,0.07
360,0.83,0.13,0.04,0.55,0.38,0.07
370,0.8,0.13,0.07,0.54,0.41,0.05
380,0.81,0.16,0.03,0.43,0.54,0.03
390,0.84,0.07,0.09,0.51,0.43,0.06
400,0.83,0.13,0.04,0.47,0.41,0.12
410,0.83,0.12,0.05,0.54,0.39,0.07
420,0.8,0.14,0.06,0.58,0.38,0.04
430,0.87,0.06,0.07,0.61,0.29,0.1
440,0.9,0.05,0.05,0.59,0.32,0.09
450,0.87,0.09,0.04,0.55,0.34,0.11
460,0.85,0.15,0,0.61,0.29,0.1
470,0.87,0.12,0.01,0.54,0.36,0.1
480,0.82,0.1,0.08,0.44,0.38,0.18
490,0.93,0.06,0.01,0.51,0.36,0.13
500,0.89,0.09,0.02,0.53,0.33,0.14
510,0.82,0.14,0.04,0.66,0.26,0.08
520,0.8,0.15,0.05,0.62,0.28,0.1
530,0.87,0.11,0.02,0.59,0.32,0.09
540,0.78,0.13,0.09,0.65,0.22,0.13
550,0.83,0.1,0.07,0.54,0.29,0.17
560,0.84,0.11,0.05,0.57,0.34,0.09
570,0.85,0.12,0.03,0.62,0.25,0.13
580,0.89,0.1,0.01,0.59,0.3,0.11
590,0.92,0.02,0.06,0.55,0.35,0.1
600,0.86,0.05,0.09,0.55,0.37,0.08
610,0.8,0.16,0.04,0.55,0.36,0.09
620,0.88,0.06,0.06,0.53,0.39,0.08
630,0.82,0.11,0.07,0.47,0.37,0.16
640,0.84,0.06,0.1,0.5,0.34,0.16
650,0.79,0.11,0.1,0.55,0.36,0.09
660,0.84,0.07,0.09,0.55,0.37,0.08
670,0.8,0.16,0.04,0.65,0.29,0.06
680,0.79,0.13,0.08,0.58,0.3,0.12
690,0.86,0.07,0.07,0.54,0.39,0.07
700,0.83,0.12,0.05,0.52,0.41,0.07
710,0.8,0.12,0.08,0.54,0.34,0.12
720,0.93,0.06,0.01,0.57,0.32,0.11
730,0.85,0.13,0.02,0.64,0.28,0.08
740,0.86,0.1,0.04,0.57,0.35,0.08
750,0.86,0.1,0.04,0.6,0.33,0.07
760,0.87,0.12,0.01,0.58,0.3,0.12
770,0.92,0.04,0.04,0.65,0.29,0.06
780,0.83,0.08,0.09,0.54,0.36,0.1
790,0.86,0.1,0.04,0.58,0.27,0.15
800,0.85,0.13,0.02,0.55,0.32,0.13
810,0.89,0.07,0.04,0.51,0.34,0.15
820,0.85,0.05,0.1,0.5,0.43,0.07
830,0.8,0.18,0.02,0.57,0.35,0.08
840,0.78,0.1,0.12,0.66,0.28,0.06
850,0.89,0.07,0.04,0.51,0.37,0.12
860,0.87,0.08,0.05,0.52,0.36,0.12
870,0.88,0.1,0.02,0.6,0.28,0.12
880,0.89,0.08,0.03,0.59,0.27,0.14
890,0.92,0.06,0.02,0.51,0.32,0.17
900,0.88,0.09,0.03,0.55,0.37,0.08
910,0.81,0.15,0.04,0.61,0.27,0.12
920,0.84,0.09,0.07,0.49,0.38,0.13
930,0.78,0.15,0.07,0.59,0.26,0.15
940,0.91,0.07,0.02,0.6,0.3,0.1
950,0.9,0.09,0.01,0.65,0.22,0.13
960,0.82,0.16,0.02,0.54,0.32,0.14
970,0.82,0.12,0.06,0.56,0.33,0.11
980,0.79,0.16,0.05,0.58,0.3,0.12
990,0.82,0.13,0.05,0.53,0.38,0.09
1000,0.76,0.17,0.07,0.55,0.33,0.12
