Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.74,0.24,0.02,0.35,0.58,0.07
10,0.75,0.12,0.13,0.5,0.38,0.12
20,0.62,0.19,0.19,0.39,0.45,0.16
30,0.78,0.11,0.11,0.43,0.53,0.04
40,0.84,0.07,0.09,0.46,0.46,0.08
50,0.71,0.11,0.18,0.64,0.32,0.04
60,0.77,0.06,0.17,0.52,0.41,0.07
70,0.86,0.09,0.05,0.62,0.35,0.03
80,0.83,0.08,0.09,0.61,0.32,0.07
90,0.81,0.1,0.09,0.42,0.49,0.09
100,0.93,0.03,0.04,0.46,0.45,0.09
110,0.79,0.1,0.11,0.51,0.42,0.07
120,0.87,0.1,0.03,0.67,0.27,0.06
130,0.78,0.11,0.11,0.51,0.4,0.09
140,0.81,0.1,0.09,0.61,0.3,0.09
150,0.84,0.09,0.07,0.48,0.48,0.04
160,0.85,0.09,0.06,0.57,0.36,0.07
170,0.82,0.09,0.09,0.55,0.37,0.08
180,0.84,0.11,0.05,0.47,0.45,0.08
190,0.87,0.1,0.03,0.47,0.42,0.11
200,0.79,0.13,0.08,0.54,0.36,0.1
210,0.9,0.08,0.02,0.5,0.45,0.05
220,0.82,0.11,0.07,0.44,0.46,0.1
230,0.9,0.07,0.03,0.64,0.32,0.04
240,0.81,0.13,0.06,0.51,0.36,0.13
250,0.85,0.14,0.01,0.56,0.37,0.07
260,0.86,0.09,0.05,0.47,0.49,0.04
270,0.78,0.14,0.08,0.57,0.38,0.05
280,0.89,0.05,0.06,0.5,0.4,0.1
290,0.9,0.03,0.07,0.53,0.35,0.12
300,0.84,0.1,0.06,0.65,0.31,0.04
310,0.85,0.12,0.03,0.64,0.3,0.06
320,0.87,0.05,0.08,0.57,0.35,0.08
330,0.84,0.13,0.03,0.65,0.31,0.04
340,0.87,0.09,0.04,0.58,0.33,0.09
350,0.88,0.04,0.08,0.48,0.47,0.05
360,0.91,0.05,0.04,0.63,0.29,0.08
370,0.93,0.05,0.02,0.62,0.35,0.03
380,0.84,0.11,0.05,0.52,0.45,0.03
390,0.86,0.11,0.03,0.45,0.52,0.03
400,0.88,0.07,0.05,0.59,0.36,0.05
410,0.8,0.12,0.08,0.44,0.46,0.1
420,0.86,0.09,0.05,0.49,0.46,0.05
430,0.82,0.12,0.06,0.47,0.45,0.08
440,0.82,0.13,0.05,0.43,0.5,0.07
450,0.92,0.04,0.04,0.46,0.45,0.09
460,0.87,0.09,0.04,0.46,0.44,0.1
470,0.9,0.07,0.03,0.49,0.41,0.1
480,0.86,0.1,0.04,0.39,0.57,0.04
490,0.83,0.11,0.06,0.47,0.46,0.07
500,0.89,0.06,0.05,0.46,0.5,0.04
510,0.86,0.08,0.06,0.61,0.33,0.06
520,0.91,0.05,0.04,0.64,0.29,0.07
530,0.89,0.07,0.04,0.64,0.25,0.11
540,0.9,0.08,0.02,0.6,0.34,0.06
550,0.86,0.08,0.06,0.47,0.46,0.07
560,0.84,0.08,0.08,0.47,0.46,0.07
570,0.9,0.05,0.05,0.46,0.47,0.07
580,0.92,0.04,0.04,0.56,0.37,0.07
590,0.81,0.14,0.05,0.59,0.35,0.06
600,0.86,0.13,0.01,0.54,0.35,0.11
610,0.8,0.15,0.05,0.63,0.26,0.11
620,0.86,0.05,0.09,0.64,0.29,0.07
630,0.89,0.05,0.06,0.6,0.35,0.05
640,0.91,0.05,0.04,0.62,0.33,0.05
650,0.77,0.13,0.1,0.62,0.35,0.03
660,0.85,0.09,0.06,0.55,0.39,0.06
670,0.87,0.09,0.04,0.6,0.28,0.12
680,0.81,0.17,0.02,0.68,0.23,0.09
690,0.74,0.18,0.08,0.61,0.33,0.06
700,0.88,0.07,0.05,0.55,0.41,0.04
710,0.84,0.12,0.04,0.52,0.39,0.09
720,0.78,0.14,0.08,0.66,0.29,0.05
730,0.82,0.15,0.03,0.6,0.3,0.1
740,0.86,0.12,0.02,0.58,0.31,0.11
750,0.84,0.13,0.03,0.55,0.34,0.11
760,0.77,0.17,0.06,0.62,0.33,0.05
770,0.69,0.27,0.04,0.57,0.33,0.1
780,0.78,0.18,0.04,0.67,0.24,0.09
790,0.83,0.09,0.08,0.59,0.26,0.15
800,0.73,0.15,0.12,0.66,0.27,0.07
810,0.64,0.18,0.18,0.65,0.29,0.06
820,0.76,0.19,0.05,0.66,0.29,0.05
830,0.8,0.09,0.11,0.59,0.34,0.07
840,0.76,0.15,0.09,0.52,0.43,0.05
850,0.88,0.08,0.04,0.57,0.33,0.1
860,0.86,0.06,0.08,0.55,0.34,0.11
870,0.79,0.15,0.06,0.64,0.29,0.07
880,0.86,0.09,0.05,0.47,0.45,0.08
890,0.85,0.11,0.04,0.62,0.29,0.09
900,0.86,0.11,0.03,0.57,0.37,0.06
910,0.84,0.09,0.07,0.57,0.35,0.08
920,0.82,0.07,0.11,0.59,0.32,0.09
930,0.81,0.1,0.09,0.54,0.35,0.11
940,0.84,0.09,0.07,0.5,0.45,0.05
950,0.87,0.07,0.06,0.6,0.33,0.07
960,0.85,0.09,0.06,0.63,0.34,0.03
970,0.87,0.05,0.08,0.62,0.34,0.04
980,0.89,0.09,0.02,0.59,0.32,0.09
990,0.75,0.18,0.07,0.52,0.4,0.08
1000,0.9,0.05,0.05,0.6,0.29,0.11
