Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.76,0.22,0.02,0.39,0.58,0.03
10,0.83,0.08,0.09,0.57,0.42,0.01
20,0.87,0.07,0.06,0.4,0.51,0.09
30,0.88,0.05,0.07,0.56,0.4,0.04
40,0.83,0.15,0.02,0.48,0.49,0.03
50,0.79,0.18,0.03,0.53,0.4,0.07
60,0.8,0.14,0.06,0.52,0.34,0.14
70,0.72,0.21,0.07,0.57,0.33,0.1
80,0.82,0.13,0.05,0.54,0.35,0.11
90,0.76,0.2,0.04,0.61,0.37,0.02
100,0.8,0.15,0.05,0.49,0.4,0.11
110,0.78,0.14,0.08,0.52,0.42,0.06
120,0.84,0.12,0.04,0.62,0.32,0.06
130,0.83,0.14,0.03,0.45,0.39,0.16
140,0.89,0.1,0.01,0.56,0.34,0.1
150,0.77,0.18,0.05,0.45,0.4,0.15
160,0.83,0.09,0.08,0.42,0.45,0.13
170,0.84,0.12,0.04,0.33,0.42,0.25
180,0.9,0.09,0.01,0.25,0.65,0.1
190,0.85,0.13,0.02,0.51,0.43,0.06
200,0.82,0.15,0.03,0.45,0.49,0.06
210,0.69,0.23,0.08,0.47,0.45,0.08
220,0.78,0.14,0.08,0.49,0.47,0.04
230,0.82,0.13,0.05,0.4,0.55,0.05
240,0.82,0.14,0.04,0.44,0.49,0.07
250,0.8,0.1,0.1,0.6,0.34,0.06
260,0.83,0.15,0.02,0.52,0.42,0.06
270,0.85,0.12,0.03,0.66,0.31,0.03
280,0.84,0.08,0.08,0.57,0.42,0.01
290,0.77,0.17,0.06,0.54,0.4,0.06
300,0.93,0.06,0.01,0.46,0.49,0.05
310,0.87,0.08,0.05,0.47,0.51,0.02
320,0.86,0.09,0.05,0.44,0.46,0.1
330,0.91,0.08,0.01,0.46,0.47,0.07
340,0.82,0.1,0.08,0.43,0.51,0.06
350,0.84,0.09,0.07,0.53,0.43,0.04
360,0.77,0.16,0.07,0.45,0.51,0.04
370,0.83,0.13,0.04,0.46,0.42,0.12
380,0.76,0.15,0.09,0.47,0.47,0.06
390,0.86,0.12,0.02,0.46,0.43,0.11
400,0.83,0.12,0.05,0.45,0.51,0.04
410,0.86,0.06,0.08,0.53,0.43,0.04
420,0.86,0.06,0.08,0.57,0.39,0.04
430,0.8,0.09,0.11,0.58,0.4,0.02
440,0.82,0.11,0.07,0.47,0.46,0.07
450,0.81,0.12,0.07,0.41,0.52,0.07
460,0.84,0.13,0.03,0.57,0.37,0.06
470,0.81,0.12,0.07,0.44,0.5,0.06
480,0.79,0.16,0.05,0.48,0.46,0.06
490,0.75,0.17,0.08,0.53,0.4,0.07
500,0.74,0.11,0.15,0.52,0.46,0.02
510,0.71,0.16,0.13,0.6,0.34,0.06
520,0.77,0.17,0.06,0.53,0.37,0.1
530,0.78,0.12,0.1,0.55,0.41,0.04
540,0.77,0.12,0.11,0.56,0.41,0.03
550,0.82,0.08,0.1,0.58,0.37,0.05
560,0.81,0.13,0.06,0.52,0.41,0.07
570,0.82,0.1,0.08,0.56,0.38,0.06
580,0.86,0.08,0.06,0.5,0.46,0.04
590,0.84,0.11,0.05,0.55,0.4,0.05
600,0.7,0.18,0.12,0.44,0.51,0.05
610,0.86,0.06,0.08,0.53,0.41,0.06
620,0.88,0.09,0.03,0.6,0.38,0.02
630,0.79,0.11,0.1,0.44,0.52,0.04
640,0.82,0.1,0.08,0.62,0.32,0.06
650,0.78,0.16,0.06,0.56,0.4,0.04
660,0.89,0.07,0.04,0.54,0.42,0.04
670,0.74,0.15,0.11,0.5,0.47,0.03
680,0.83,0.12,0.05,0.62,0.3,0.08
690,0.82,0.11,0.07,0.53,0.44,0.03
700,0.79,0.09,0.12,0.53,0.44,0.03
710,0.81,0.12,0.07,0.47,0.51,0.02
720,0.83,0.06,0.11,0.54,0.4,0.06
730,0.8,0.12,0.08,0.53,0.42,0.05
740,0.82,0.1,0.08,0.4,0.53,0.07
750,0.78,0.11,0.11,0.5,0.45,0.05
760,0.81,0.08,0.11,0.5,0.46,0.04
770,0.77,0.12,0.11,0.59,0.37,0.04
780,0.79,0.08,0.13,0.58,0.4,0.02
790,0.77,0.16,0.07,0.56,0.39,0.05
800,0.82,0.13,0.05,0.56,0.42,0.02
810,0.83,0.11,0.06,0.61,0.35,0.04
820,0.7,0.18,0.12,0.61,0.32,0.07
830,0.72,0.17,0.11,0.65,0.32,0.03
840,0.74,0.14,0.12,0.57,0.38,0.05
850,0.84,0.12,0.04,0.57,0.36,0.07
860,0.78,0.11,0.11,0.52,0.42,0.06
870,0.83,0.11,0.06,0.52,0.44,0.04
880,0.91,0.05,0.04,0.57,0.35,0.08
890,0.83,0.12,0.05,0.56,0.42,0.02
900,0.73,0.22,0.05,0.51,0.41,0.08
910,0.83,0.07,0.1,0.55,0.38,0.07
920,0.82,0.13,0.05,0.5,0.44,0.06
930,0.8,0.14,0.06,0.56,0.39,0.05
940,0.74,0.13,0.13,0.67,0.28,0.05
950,0.88,0.09,0.03,0.48,0.5,0.02
960,0.84,0.1,0.06,0.56,0.41,0.03
970,0.84,0.09,0.07,0.53,0.42,0.05
980,0.8,0.1,0.1,0.6,0.38,0.02
990,0.77,0.13,0.1,0.6,0.38,0.02
1000,0.78,0.12,0.1,0.51,0.42,0.07
