Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.82,0.13,0.05,0.45,0.52,0.03
10,0.69,0.2,0.11,0.38,0.58,0.04
20,0.7,0.18,0.12,0.43,0.51,0.06
30,0.86,0.11,0.03,0.2,0.7,0.1
40,0.8,0.17,0.03,0.31,0.69,0
50,0.8,0.1,0.1,0.38,0.58,0.04
60,0.73,0.2,0.07,0.52,0.42,0.06
70,0.8,0.13,0.07,0.39,0.52,0.09
80,0.7,0.18,0.12,0.38,0.51,0.11
90,0.76,0.15,0.09,0.44,0.46,0.1
100,0.89,0.08,0.03,0.42,0.47,0.11
110,0.89,0.07,0.04,0.6,0.31,0.09
120,0.88,0.09,0.03,0.65,0.27,0.08
130,0.84,0.1,0.06,0.53,0.38,0.09
140,0.92,0.04,0.04,0.56,0.38,0.06
150,0.83,0.13,0.04,0.61,0.32,0.07
160,0.88,0.1,0.02,0.54,0.37,0.09
170,0.86,0.09,0.05,0.59,0.34,0.07
180,0.85,0.13,0.02,0.47,0.42,0.11
190,0.86,0.08,0.06,0.53,0.33,0.14
200,0.92,0.07,0.01,0.55,0.35,0.1
210,0.79,0.15,0.06,0.67,0.3,0.03
220,0.91,0.05,0.04,0.55,0.37,0.08
230,0.89,0.09,0.02,0.49,0.43,0.08
240,0.89,0.08,0.03,0.52,0.39,0.09
250,0.86,0.08,0.06,0.59,0.39,0.02
260,0.93,0.04,0.03,0.65,0.29,0.06
270,0.93,0.04,0.03,0.6,0.33,0.07
280,0.85,0.12,0.03,0.66,0.27,0.07
290,0.85,0.1,0.05,0.6,0.31,0.09
300,0.92,0.05,0.03,0.62,0.23,0.15
310,0.83,0.1,0.07,0.61,0.32,0.07
320,0.9,0.07,0.03,0.56,0.31,0.13
330,0.88,0.1,0.02,0.55,0.36,0.09
340,0.88,0.09,0.03,0.62,0.31,0.07
350,0.86,0.05,0.09,0.54,0.37,0.09
360,0.88,0.09,0.03,0.51,0.35,0.14
370,0.88,0.09,0.03,0.64,0.28,0.08
380,0.81,0.11,0.08,0.51,0.4,0.09
390,0.87,0.1,0.03,0.51,0.33,0.16
400,0.88,0.07,0.05,0.57,0.33,0.1
410,0.86,0.1,0.04,0.64,0.24,0.12
420,0.93,0.01,0.06,0.59,0.34,0.07
430,0.87,0.09,0.04,0.52,0.38,0.1
440,0.83,0.12,0.05,0.56,0.35,0.09
450,0.86,0.07,0.07,0.47,0.48,0.05
460,0.84,0.06,0.1,0.62,0.28,0.1
470,0.87,0.06,0.07,0.61,0.32,0.07
480,0.89,0.07,0.04,0.62,0.31,0.07
490,0.9,0.03,0.07,0.61,0.32,0.07
500,0.88,0.06,0.06,0.64,0.28,0.08
510,0.89,0.08,0.03,0.57,0.32,0.11
520,0.89,0.08,0.03,0.57,0.34,0.09
530,0.94,0.06,0,0.63,0.28,0.09
540,0.87,0.08,0.05,0.45,0.46,0.09
550,0.93,0.04,0.03,0.52,0.37,0.11
560,0.83,0.11,0.06,0.6,0.31,0.09
570,0.91,0.05,0.04,0.65,0.29,0.06
580,0.97,0.01,0.02,0.62,0.29,0.09
590,0.86,0.09,0.05,0.55,0.3,0.15
600,0.86,0.08,0.06,0.57,0.33,0.1
610,0.86,0.11,0.03,0.58,0.32,0.1
620,0.86,0.11,0.03,0.6,0.37,0.03
630,0.83,0.09,0.08,0.59,0.32,0.09
640,0.82,0.15,0.03,0.58,0.3,0.12
650,0.85,0.12,0.03,0.6,0.3,0.1
660,0.8,0.16,0.04,0.52,0.39,0.09
670,0.84,0.1,0.06,0.52,0.37,0.11
680,0.86,0.09,0.05,0.66,0.22,0.12
690,0.85,0.08,0.07,0.59,0.34,0.07
700,0.87,0.11,0.02,0.56,0.3,0.14
710,0.87,0.09,0.04,0.64,0.23,0.13
720,0.89,0.06,0.05,0.61,0.32,0.07
730,0.85,0.08,0.07,0.57,0.3,0.13
740,0.87,0.1,0.03,0.61,0.25,0.14
750,0.81,0.14,0.05,0.64,0.34,0.02
760,0.8,0.16,0.04,0.62,0.28,0.1
770,0.83,0.11,0.06,0.55,0.33,0.12
780,0.87,0.12,0.01,0.55,0.33,0.12
790,0.89,0.1,0.01,0.55,0.36,0.09
800,0.88,0.07,0.05,0.62,0.28,0.1
810,0.86,0.12,0.02,0.62,0.33,0.05
820,0.83,0.15,0.02,0.63,0.26,0.11
830,0.85,0.12,0.03,0.5,0.37,0.13
840,0.84,0.13,0.03,0.53,0.39,0.08
850,0.86,0.1,0.04,0.66,0.29,0.05
860,0.88,0.12,0,0.62,0.31,0.07
870,0.83,0.1,0.07,0.63,0.28,0.09
880,0.84,0.12,0.04,0.53,0.38,0.09
890,0.89,0.08,0.03,0.64,0.29,0.07
900,0.82,0.13,0.05,0.59,0.36,0.05
910,0.83,0.13,0.04,0.52,0.37,0.11
920,0.76,0.22,0.02,0.62,0.3,0.08
930,0.82,0.09,0.09,0.64,0.3,0.06
940,0.83,0.11,0.06,0.58,0.35,0.07
950,0.87,0.09,0.04,0.7,0.27,0.03
960,0.83,0.09,0.08,0.58,0.3,0.12
970,0.86,0.11,0.03,0.59,0.37,0.04
980,0.8,0.17,0.03,0.62,0.29,0.09
990,0.97,0.01,0.02,0.64,0.29,0.07
1000,0.89,0.08,0.03,0.57,0.38,0.05
