Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.78,0.17,0.05,0.47,0.46,0.07
10,0.74,0.21,0.05,0.2,0.64,0.16
20,0.88,0.1,0.02,0.35,0.63,0.02
30,0.86,0.11,0.03,0.4,0.55,0.05
40,0.9,0.08,0.02,0.46,0.51,0.03
50,0.86,0.09,0.05,0.31,0.66,0.03
60,0.9,0.07,0.03,0.32,0.68,0
70,0.9,0.07,0.03,0.45,0.51,0.04
80,0.88,0.08,0.04,0.42,0.53,0.05
90,0.86,0.08,0.06,0.52,0.44,0.04
100,0.81,0.12,0.07,0.62,0.36,0.02
110,0.88,0.05,0.07,0.56,0.42,0.02
120,0.83,0.13,0.04,0.65,0.34,0.01
130,0.85,0.12,0.03,0.58,0.38,0.04
140,0.85,0.14,0.01,0.57,0.4,0.03
150,0.88,0.11,0.01,0.63,0.32,0.05
160,0.89,0.1,0.01,0.55,0.4,0.05
170,0.83,0.11,0.06,0.56,0.38,0.06
180,0.91,0.03,0.06,0.59,0.37,0.04
190,0.79,0.17,0.04,0.57,0.39,0.04
200,0.85,0.1,0.05,0.61,0.36,0.03
210,0.88,0.09,0.03,0.56,0.4,0.04
220,0.8,0.14,0.06,0.57,0.31,0.12
230,0.86,0.07,0.07,0.61,0.35,0.04
240,0.81,0.14,0.05,0.66,0.34,0
250,0.84,0.13,0.03,0.65,0.29,0.06
260,0.92,0.04,0.04,0.45,0.46,0.09
270,0.86,0.05,0.09,0.53,0.43,0.04
280,0.84,0.1,0.06,0.49,0.45,0.06
290,0.9,0.09,0.01,0.58,0.4,0.02
300,0.88,0.08,0.04,0.54,0.44,0.02
310,0.94,0.05,0.01,0.6,0.37,0.03
320,0.91,0.08,0.01,0.59,0.35,0.06
330,0.87,0.11,0.02,0.51,0.45,0.04
340,0.91,0.05,0.04,0.6,0.39,0.01
350,0.87,0.11,0.02,0.58,0.41,0.01
360,0.84,0.14,0.02,0.51,0.47,0.02
370,0.87,0.12,0.01,0.55,0.43,0.02
380,0.92,0.05,0.03,0.58,0.38,0.04
390,0.89,0.08,0.03,0.57,0.39,0.04
400,0.84,0.16,0,0.47,0.49,0.04
410,0.88,0.1,0.02,0.56,0.41,0.03
420,0.84,0.14,0.02,0.55,0.41,0.04
430,0.89,0.09,0.02,0.66,0.32,0.02
440,0.86,0.11,0.03,0.55,0.43,0.02
450,0.88,0.12,0,0.52,0.4,0.08
460,0.89,0.08,0.03,0.53,0.42,0.05
470,0.93,0.04,0.03,0.52,0.43,0.05
480,0.91,0.07,0.02,0.53,0.41,0.06
490,0.92,0.04,0.04,0.66,0.32,0.02
500,0.87,0.08,0.05,0.61,0.37,0.02
510,0.86,0.08,0.06,0.6,0.32,0.08
520,0.86,0.11,0.03,0.67,0.33,0
530,0.91,0.08,0.01,0.63,0.31,0.06
540,0.92,0.05,0.03,0.64,0.32,0.04
550,0.97,0.02,0.01,0.56,0.43,0.01
560,0.92,0.07,0.01,0.54,0.41,0.05
570,0.89,0.06,0.05,0.62,0.33,0.05
580,0.89,0.09,0.02,0.55,0.38,0.07
590,0.93,0.02,0.05,0.53,0.42,0.05
600,0.9,0.07,0.03,0.58,0.34,0.08
610,0.91,0.05,0.04,0.64,0.33,0.03
620,0.9,0.06,0.04,0.66,0.25,0.09
630,0.86,0.06,0.08,0.51,0.44,0.05
640,0.84,0.09,0.07,0.57,0.35,0.08
650,0.87,0.06,0.07,0.49,0.48,0.03
660,0.89,0.06,0.05,0.54,0.39,0.07
670,0.91,0.05,0.04,0.53,0.41,0.06
680,0.86,0.08,0.06,0.63,0.32,0.05
690,0.84,0.11,0.05,0.55,0.36,0.09
700,0.94,0.04,0.02,0.56,0.35,0.09
710,0.92,0.04,0.04,0.57,0.35,0.08
720,0.91,0.07,0.02,0.54,0.4,0.06
730,0.9,0.07,0.03,0.56,0.38,0.06
740,0.86,0.09,0.05,0.55,0.36,0.09
750,0.89,0.09,0.02,0.45,0.49,0.06
760,0.95,0.04,0.01,0.49,0.43,0.08
770,0.92,0.05,0.03,0.63,0.34,0.03
780,0.91,0.07,0.02,0.44,0.43,0.13
790,0.88,0.06,0.06,0.54,0.34,0.12
800,0.9,0.07,0.03,0.6,0.3,0.1
810,0.92,0.07,0.01,0.56,0.36,0.08
820,0.82,0.15,0.03,0.54,0.37,0.09
830,0.83,0.1,0.07,0.57,0.31,0.12
840,0.9,0.05,0.05,0.64,0.27,0.09
850,0.89,0.04,0.07,0.59,0.34,0.07
860,0.89,0.07,0.04,0.56,0.34,0.1
870,0.9,0.03,0.07,0.49,0.39,0.12
880,0.88,0.07,0.05,0.62,0.32,0.06
890,0.9,0.01,0.09,0.62,0.34,0.04
900,0.88,0.07,0.05,0.7,0.25,0.05
910,0.91,0.02,0.07,0.6,0.31,0.09
920,0.84,0.09,0.07,0.62,0.33,0.05
930,0.86,0.07,0.07,0.53,0.38,0.09
940,0.88,0.12,0,0.56,0.37,0.07
950,0.96,0.02,0.02,0.54,0.38,0.08
960,0.87,0.07,0.06,0.61,0.33,0.06
970,0.88,0.06,0.06,0.61,0.33,0.06
980,0.9,0.06,0.04,0.61,0.3,0.09
990,0.88,0.08,0.04,0.57,0.31,0.12
1000,0.9,0.06,0.04,0.55,0.35,0.1
