Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.78,0.19,0.03,0.42,0.53,0.05
10,0.82,0.15,0.03,0.36,0.56,0.08
20,0.86,0.09,0.05,0.51,0.39,0.1
30,0.9,0.07,0.03,0.46,0.38,0.16
40,0.82,0.09,0.09,0.24,0.72,0.04
50,0.91,0.05,0.04,0.41,0.57,0.02
60,0.82,0.1,0.08,0.49,0.44,0.07
70,0.81,0.13,0.06,0.62,0.33,0.05
80,0.87,0.08,0.05,0.58,0.34,0.08
90,0.78,0.15,0.07,0.56,0.39,0.05
100,0.88,0.07,0.05,0.57,0.34,0.09
110,0.84,0.08,0.08,0.57,0.39,0.04
120,0.87,0.09,0.04,0.51,0.43,0.06
130,0.86,0.12,0.02,0.53,0.41,0.06
140,0.89,0.07,0.04,0.67,0.29,0.04
150,0.92,0.05,0.03,0.5,0.42,0.08
160,0.83,0.12,0.05,0.56,0.39,0.05
170,0.83,0.13,0.04,0.48,0.49,0.03
180,0.89,0.07,0.04,0.59,0.36,0.05
190,0.89,0.07,0.04,0.47,0.48,0.05
200,0.91,0.07,0.02,0.59,0.37,0.04
210,0.89,0.08,0.03,0.55,0.38,0.07
220,0.93,0.05,0.02,0.57,0.39,0.04
230,0.86,0.1,0.04,0.48,0.42,0.1
240,0.88,0.08,0.04,0.46,0.5,0.04
250,0.88,0.1,0.02,0.59,0.35,0.06
260,0.89,0.07,0.04,0.59,0.38,0.03
270,0.87,0.06,0.07,0.49,0.47,0.04
280,0.85,0.12,0.03,0.57,0.38,0.05
290,0.87,0.05,0.08,0.65,0.31,0.04
300,0.91,0.07,0.02,0.5,0.46,0.04
310,0.9,0.06,0.04,0.62,0.34,0.04
320,0.86,0.1,0.04,0.59,0.36,0.05
330,0.86,0.1,0.04,0.64,0.32,0.04
340,0.86,0.1,0.04,0.62,0.37,0.01
350,0.9,0.07,0.03,0.5,0.48,0.02
360,0.9,0.06,0.04,0.59,0.38,0.03
370,0.86,0.08,0.06,0.58,0.37,0.05
380,0.87,0.09,0.04,0.55,0.42,0.03
390,0.87,0.06,0.07,0.53,0.43,0.04
400,0.87,0.09,0.04,0.47,0.47,0.06
410,0.94,0.02,0.04,0.61,0.37,0.02
420,0.9,0.07,0.03,0.55,0.39,0.06
430,0.89,0.08,0.03,0.58,0.35,0.07
440,0.92,0.06,0.02,0.48,0.37,0.15
450,0.84,0.07,0.09,0.54,0.33,0.13
460,0.88,0.11,0.01,0.5,0.39,0.11
470,0.89,0.07,0.04,0.6,0.34,0.06
480,0.89,0.09,0.02,0.59,0.34,0.07
490,0.85,0.12,0.03,0.62,0.32,0.06
500,0.87,0.08,0.05,0.54,0.43,0.03
510,0.86,0.1,0.04,0.52,0.41,0.07
520,0.88,0.07,0.05,0.54,0.41,0.05
530,0.89,0.03,0.08,0.59,0.35,0.06
540,0.88,0.09,0.03,0.6,0.38,0.02
550,0.86,0.1,0.04,0.61,0.34,0.05
560,0.85,0.1,0.05,0.56,0.34,0.1
570,0.85,0.11,0.04,0.54,0.36,0.1
580,0.85,0.09,0.06,0.6,0.35,0.05
590,0.89,0.06,0.05,0.55,0.32,0.13
600,0.88,0.09,0.03,0.65,0.25,0.1
610,0.88,0.1,0.02,0.58,0.39,0.03
620,0.84,0.12,0.04,0.69,0.22,0.09
630,0.88,0.06,0.06,0.56,0.38,0.06
640,0.89,0.06,0.05,0.63,0.24,0.13
650,0.88,0.08,0.04,0.58,0.32,0.1
660,0.91,0.05,0.04,0.55,0.34,0.11
670,0.87,0.09,0.04,0.52,0.4,0.08
680,0.87,0.06,0.07,0.68,0.24,0.08
690,0.92,0.07,0.01,0.53,0.39,0.08
700,0.78,0.14,0.08,0.53,0.37,0.1
710,0.84,0.15,0.01,0.59,0.37,0.04
720,0.89,0.09,0.02,0.56,0.4,0.04
730,0.87,0.12,0.01,0.59,0.37,0.04
740,0.88,0.09,0.03,0.45,0.48,0.07
750,0.83,0.1,0.07,0.48,0.47,0.05
760,0.86,0.1,0.04,0.58,0.41,0.01
770,0.82,0.12,0.06,0.53,0.44,0.03
780,0.82,0.12,0.06,0.51,0.44,0.05
790,0.89,0.08,0.03,0.47,0.49,0.04
800,0.89,0.07,0.04,0.51,0.41,0.08
810,0.88,0.06,0.06,0.51,0.42,0.07
820,0.83,0.1,0.07,0.5,0.43,0.07
830,0.86,0.07,0.07,0.51,0.44,0.05
840,0.89,0.08,0.03,0.5,0.46,0.04
850,0.85,0.09,0.06,0.47,0.48,0.05
860,0.87,0.09,0.04,0.46,0.45,0.09
870,0.89,0.06,0.05,0.45,0.51,0.04
880,0.84,0.11,0.05,0.66,0.32,0.02
890,0.89,0.11,0,0.62,0.22,0.16
900,0.81,0.11,0.08,0.6,0.33,0.07
910,0.84,0.12,0.04,0.65,0.22,0.13
920,0.9,0.07,0.03,0.54,0.37,0.09
930,0.86,0.1,0.04,0.61,0.33,0.06
940,0.78,0.18,0.04,0.65,0.25,0.1
950,0.82,0.14,0.04,0.64,0.33,0.03
960,0.89,0.06,0.05,0.62,0.27,0.11
970,0.9,0.07,0.03,0.58,0.35,0.07
980,0.78,0.15,0.07,0.61,0.36,0.03
990,0.87,0.08,0.05,0.63,0.29,0.08
1000,0.88,0.08,0.04,0.54,0.34,0.12
