Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.81,0.18,0.01,0.41,0.52,0.07
10,0.76,0.12,0.12,0.55,0.4,0.05
20,0.74,0.13,0.13,0.49,0.43,0.08
30,0.82,0.05,0.13,0.44,0.44,0.12
40,0.77,0.1,0.13,0.53,0.37,0.1
50,0.87,0.07,0.06,0.6,0.36,0.04
60,0.91,0,0.09,0.46,0.47,0.07
70,0.88,0.1,0.02,0.5,0.43,0.07
80,0.83,0.1,0.07,0.44,0.41,0.15
90,0.86,0.13,0.01,0.47,0.47,0.06
100,0.91,0.05,0.04,0.47,0.5,0.03
110,0.91,0.07,0.02,0.56,0.31,0.13
120,0.84,0.09,0.07,0.6,0.31,0.09
130,0.84,0.06,0.1,0.59,0.33,0.08
140,0.87,0.06,0.07,0.64,0.32,0.04
150,0.86,0.07,0.07,0.57,0.36,0.07
160,0.92,0.06,0.02,0.55,0.39,0.06
170,0.85,0.06,0.09,0.39,0.52,0.09
180,0.85,0.09,0.06,0.5,0.42,0.08
190,0.83,0.08,0.09,0.53,0.34,0.13
200,0.82,0.11,0.07,0.51,0.4,0.09
210,0.88,0.08,0.04,0.46,0.42,0.12
220,0.76,0.14,0.1,0.49,0.42,0.09
230,0.87,0.09,0.04,0.57,0.36,0.07
240,0.87,0.09,0.04,0.53,0.37,0.1
250,0.79,0.14,0.07,0.49,0.44,0.07
260,0.85,0.06,0.09,0.65,0.31,0.04
270,0.83,0.09,0.08,0.52,0.43,0.05
280,0.91,0.07,0.02,0.49,0.4,0.11
290,0.89,0.07,0.04,0.58,0.35,0.07
300,0.87,0.08,0.05,0.54,0.39,0.07
310,0.85,0.06,0.09,0.56,0.41,0.03
320,0.93,0.05,0.02,0.52,0.37,0.11
330,0.92,0.05,0.03,0.51,0.38,0.11
340,0.86,0.1,0.04,0.62,0.3,0.08
350,0.86,0.09,0.05,0.48,0.42,0.1
360,0.9,0.05,0.05,0.58,0.33,0.09
370,0.93,0.04,0.03,0.5,0.34,0.16
380,0.96,0.03,0.01,0.56,0.35,0.09
390,0.83,0.12,0.05,0.64,0.32,0.04
400,0.92,0.05,0.03,0.62,0.34,0.04
410,0.86,0.06,0.08,0.64,0.29,0.07
420,0.82,0.13,0.05,0.59,0.35,0.06
430,0.9,0.08,0.02,0.61,0.28,0.11
440,0.92,0.07,0.01,0.59,0.4,0.01
450,0.9,0.06,0.04,0.57,0.34,0.09
460,0.94,0.06,0,0.52,0.38,0.1
470,0.91,0.08,0.01,0.53,0.36,0.11
480,0.88,0.07,0.05,0.58,0.3,0.12
490,0.89,0.06,0.05,0.59,0.27,0.14
500,0.91,0.08,0.01,0.58,0.24,0.18
510,0.87,0.05,0.08,0.58,0.35,0.07
520,0.87,0.09,0.04,0.72,0.19,0.09
530,0.85,0.09,0.06,0.57,0.35,0.08
540,0.83,0.09,0.08,0.56,0.38,0.06
550,0.9,0.06,0.04,0.68,0.28,0.04
560,0.93,0.07,0,0.64,0.31,0.05
570,0.93,0.05,0.02,0.61,0.28,0.11
580,0.83,0.12,0.05,0.59,0.3,0.11
590,0.86,0.07,0.07,0.51,0.37,0.12
600,0.89,0.1,0.01,0.63,0.31,0.06
610,0.9,0.06,0.04,0.69,0.28,0.03
620,0.88,0.1,0.02,0.51,0.42,0.07
630,0.92,0.03,0.05,0.54,0.35,0.11
640,0.88,0.1,0.02,0.54,0.41,0.05
650,0.95,0.05,0,0.55,0.36,0.09
660,0.85,0.12,0.03,0.53,0.4,0.07
670,0.89,0.06,0.05,0.57,0.35,0.08
680,0.89,0.07,0.04,0.59,0.33,0.08
690,0.89,0.09,0.02,0.53,0.36,0.11
700,0.94,0,0.06,0.67,0.26,0.07
710,0.88,0.11,0.01,0.58,0.28,0.14
720,0.91,0.05,0.04,0.62,0.29,0.09
730,0.92,0.06,0.02,0.63,0.28,0.09
740,0.89,0.04,0.07,0.62,0.35,0.03
750,0.88,0.06,0.06,0.58,0.35,0.07
760,0.86,0.06,0.08,0.49,0.38,0.13
770,0.86,0.12,0.02,0.61,0.28,0.11
780,0.82,0.08,0.1,0.51,0.37,0.12
790,0.89,0.06,0.05,0.59,0.35,0.06
800,0.85,0.12,0.03,0.63,0.3,0.07
810,0.84,0.11,0.05,0.54,0.37,0.09
820,0.8,0.12,0.08,0.66,0.26,0.08
830,0.87,0.07,0.06,0.61,0.32,0.07
840,0.86,0.07,0.07,0.58,0.3,0.12
850,0.84,0.14,0.02,0.61,0.31,0.08
860,0.88,0.09,0.03,0.52,0.31,0.17
870,0.88,0.08,0.04,0.62,0.28,0.1
880,0.88,0.1,0.02,0.61,0.29,0.1
890,0.9,0.07,0.03,0.55,0.32,0.13
900,0.9,0.07,0.03,0.62,0.27,0.11
910,0.94,0.05,0.01,0.56,0.34,0.1
920,0.85,0.11,0.04,0.54,0.34,0.12
930,0.85,0.1,0.05,0.49,0.37,0.14
940,0.88,0.1,0.02,0.62,0.22,0.16
950,0.89,0.06,0.05,0.56,0.27,0.17
960,0.82,0.12,0.06,0.57,0.28,0.15
970,0.84,0.09,0.07,0.56,0.37,0.07
980,0.88,0.06,0.06,0.57,0.31,0.12
990,0.92,0.06,0.02,0.56,0.29,0.15
1000,0.94,0.02,0.04,0.45,0.38,0.17
