Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.79,0.16,0.05,0.52,0.46,0.02
10,0.81,0.14,0.05,0.32,0.58,0.1
20,0.82,0.12,0.06,0.43,0.53,0.04
30,0.86,0.1,0.04,0.33,0.59,0.08
40,0.82,0.16,0.02,0.19,0.62,0.19
50,0.74,0.22,0.04,0.38,0.49,0.13
60,0.8,0.15,0.05,0.39,0.44,0.17
70,0.84,0.12,0.04,0.44,0.42,0.14
80,0.78,0.19,0.03,0.51,0.4,0.09
90,0.76,0.1,0.14,0.5,0.39,0.11
100,0.65,0.26,0.09,0.55,0.34,0.11
110,0.75,0.08,0.17,0.51,0.43,0.06
120,0.78,0.11,0.11,0.55,0.32,0.13
130,0.83,0.08,0.09,0.51,0.38,0.11
140,0.84,0.07,0.09,0.48,0.44,0.08
150,0.85,0.08,0.07,0.54,0.38,0.08
160,0.78,0.11,0.11,0.51,0.38,0.11
170,0.83,0.09,0.08,0.52,0.39,0.09
180,0.88,0.06,0.06,0.48,0.4,0.12
190,0.91,0.06,0.03,0.52,0.41,0.07
200,0.84,0.09,0.07,0.6,0.33,0.07
210,0.87,0.08,0.05,0.49,0.44,0.07
220,0.88,0.07,0.05,0.49,0.38,0.13
230,0.95,0.03,0.02,0.5,0.45,0.05
240,0.83,0.11,0.06,0.48,0.41,0.11
250,0.8,0.08,0.12,0.48,0.43,0.09
260,0.86,0.08,0.06,0.56,0.35,0.09
270,0.86,0.11,0.03,0.59,0.29,0.12
280,0.88,0.05,0.07,0.57,0.37,0.06
290,0.87,0.07,0.06,0.54,0.38,0.08
300,0.89,0.06,0.05,0.52,0.42,0.06
310,0.83,0.14,0.03,0.6,0.35,0.05
320,0.87,0.09,0.04,0.59,0.32,0.09
330,0.83,0.13,0.04,0.51,0.3,0.19
340,0.82,0.13,0.05,0.59,0.33,0.08
350,0.83,0.13,0.04,0.48,0.43,0.09
360,0.78,0.1,0.12,0.48,0.4,0.12
370,0.84,0.09,0.07,0.54,0.4,0.06
380,0.81,0.09,0.1,0.52,0.36,0.12
390,0.77,0.1,0.13,0.56,0.37,0.07
400,0.81,0.14,0.05,0.48,0.39,0.13
410,0.8,0.11,0.09,0.51,0.41,0.08
420,0.84,0.11,0.05,0.47,0.47,0.06
430,0.73,0.14,0.13,0.55,0.4,0.05
440,0.81,0.13,0.06,0.57,0.32,0.11
450,0.85,0.12,0.03,0.63,0.33,0.04
460,0.87,0.07,0.06,0.51,0.44,0.05
470,0.83,0.1,0.07,0.61,0.32,0.07
480,0.8,0.12,0.08,0.52,0.38,0.1
490,0.83,0.11,0.06,0.61,0.34,0.05
500,0.85,0.12,0.03,0.5,0.45,0.05
510,0.84,0.08,0.08,0.49,0.46,0.05
520,0.86,0.06,0.08,0.5,0.42,0.08
530,0.87,0.07,0.06,0.52,0.43,0.05
540,0.87,0.09,0.04,0.6,0.34,0.06
550,0.86,0.09,0.05,0.55,0.35,0.1
560,0.84,0.1,0.06,0.54,0.38,0.08
570,0.83,0.1,0.07,0.58,0.36,0.06
580,0.82,0.11,0.07,0.54,0.38,0.08
590,0.89,0.04,0.07,0.49,0.42,0.09
600,0.86,0.08,0.06,0.48,0.46,0.06
610,0.84,0.09,0.07,0.6,0.36,0.04
620,0.81,0.07,0.12,0.55,0.37,0.08
630,0.84,0.05,0.11,0.53,0.41,0.06
640,0.78,0.1,0.12,0.56,0.38,0.06
650,0.86,0.07,0.07,0.51,0.45,0.04
660,0.85,0.12,0.03,0.59,0.34,0.07
670,0.84,0.08,0.08,0.57,0.39,0.04
680,0.81,0.07,0.12,0.63,0.3,0.07
690,0.87,0.05,0.08,0.53,0.31,0.16
700,0.83,0.13,0.04,0.49,0.44,0.07
710,0.93,0.01,0.06,0.55,0.37,0.08
720,0.89,0.05,0.06,0.56,0.4,0.04
730,0.85,0.12,0.03,0.57,0.32,0.11
740,0.82,0.12,0.06,0.6,0.34,0.06
750,0.89,0.1,0.01,0.58,0.37,0.05
760,0.86,0.11,0.03,0.67,0.27,0.06
770,0.85,0.13,0.02,0.57,0.34,0.09
780,0.84,0.12,0.04,0.57,0.32,0.11
790,0.87,0.06,0.07,0.56,0.35,0.09
800,0.83,0.11,0.06,0.52,0.38,0.1
810,0.89,0.06,0.05,0.52,0.4,0.08
820,0.87,0.11,0.02,0.49,0.43,0.08
830,0.91,0.05,0.04,0.56,0.4,0.04
840,0.85,0.11,0.04,0.6,0.3,0.1
850,0.84,0.09,0.07,0.58,0.35,0.07
860,0.87,0.09,0.04,0.56,0.33,0.11
870,0.86,0.13,0.01,0.6,0.3,0.1
880,0.89,0.06,0.05,0.59,0.24,0.17
890,0.9,0.08,0.02,0.48,0.46,0.06
900,0.86,0.09,0.05,0.5,0.41,0.09
910,0.85,0.11,0.04,0.58,0.33,0.09
920,0.88,0.08,0.04,0.48,0.39,0.13
930,0.85,0.11,0.04,0.54,0.37,0.09
940,0.89,0.1,0.01,0.63,0.32,0.05
950,0.83,0.13,0.04,0.61,0.34,0.05
960,0.88,0.06,0.06,0.55,0.38,0.07
970,0.86,0.06,0.08,0.6,0.32,0.08
980,0.85,0.1,0.05,0.65,0.31,0.04
990,0.84,0.09,0.07,0.51,0.44,0.05
1000,0.86,0.1,0.04,0.48,0.43,0.09
