Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.78,0.16,0.06,0.46,0.5,0.04
10,0.82,0.16,0.02,0.46,0.53,0.01
20,0.73,0.17,0.1,0.52,0.39,0.09
30,0.82,0.1,0.08,0.4,0.47,0.13
40,0.87,0.09,0.04,0.33,0.56,0.11
50,0.85,0.13,0.02,0.31,0.63,0.06
60,0.95,0.02,0.03,0.5,0.33,0.17
70,0.88,0.07,0.05,0.6,0.31,0.09
80,0.88,0.1,0.02,0.55,0.38,0.07
90,0.91,0.08,0.01,0.52,0.38,0.1
100,0.87,0.07,0.06,0.63,0.25,0.12
110,0.9,0.09,0.01,0.54,0.37,0.09
120,0.93,0.05,0.02,0.41,0.45,0.14
130,0.81,0.16,0.03,0.46,0.46,0.08
140,0.9,0.07,0.03,0.41,0.33,0.26
150,0.87,0.08,0.05,0.56,0.38,0.06
160,0.88,0.08,0.04,0.5,0.43,0.07
170,0.86,0.09,0.05,0.68,0.31,0.01
180,0.88,0.07,0.05,0.63,0.33,0.04
190,0.84,0.11,0.05,0.63,0.36,0.01
200,0.83,0.1,0.07,0.64,0.32,0.04
210,0.93,0.02,0.05,0.49,0.43,0.08
220,0.86,0.07,0.07,0.53,0.4,0.07
230,0.87,0.04,0.09,0.61,0.26,0.13
240,0.89,0.04,0.07,0.63,0.27,0.1
250,0.86,0.05,0.09,0.62,0.33,0.05
260,0.83,0.09,0.08,0.61,0.34,0.05
270,0.81,0.07,0.12,0.59,0.35,0.06
280,0.79,0.07,0.14,0.58,0.31,0.11
290,0.88,0.06,0.06,0.53,0.38,0.09
300,0.8,0.1,0.1,0.63,0.31,0.06
310,0.92,0.04,0.04,0.6,0.35,0.05
320,0.91,0.04,0.05,0.59,0.37,0.04
330,0.93,0.03,0.04,0.62,0.3,0.08
340,0.92,0.05,0.03,0.49,0.39,0.12
350,0.9,0.07,0.03,0.6,0.29,0.11
360,0.86,0.12,0.02,0.56,0.31,0.13
370,0.9,0.07,0.03,0.45,0.37,0.18
380,0.87,0.11,0.02,0.47,0.33,0.2
390,0.83,0.06,0.11,0.37,0.39,0.24
400,0.87,0.06,0.07,0.55,0.34,0.11
410,0.86,0.09,0.05,0.49,0.41,0.1
420,0.84,0.09,0.07,0.51,0.35,0.14
430,0.92,0.04,0.04,0.46,0.46,0.08
440,0.92,0.04,0.04,0.61,0.29,0.1
450,0.85,0.09,0.06,0.53,0.37,0.1
460,0.88,0.07,0.05,0.57,0.31,0.12
470,0.91,0.04,0.05,0.62,0.28,0.1
480,0.89,0.07,0.04,0.34,0.5,0.16
490,0.87,0.09,0.04,0.47,0.4,0.13
500,0.85,0.07,0.08,0.51,0.37,0.12
510,0.89,0.06,0.05,0.56,0.37,0.07
520,0.88,0.08,0.04,0.59,0.37,0.04
530,0.95,0.04,0.01,0.55,0.39,0.06
540,0.86,0.07,0.07,0.52,0.37,0.11
550,0.91,0.05,0.04,0.66,0.3,0.04
560,0.85,0.11,0.04,0.56,0.36,0.08
570,0.88,0.11,0.01,0.6,0.37,0.03
580,0.89,0.1,0.01,0.56,0.28,0.16
590,0.87,0.09,0.04,0.57,0.36,0.07
600,0.91,0.03,0.06,0.6,0.32,0.08
610,0.86,0.08,0.06,0.6,0.27,0.13
620,0.88,0.04,0.08,0.59,0.27,0.14
630,0.9,0.03,0.07,0.53,0.35,0.12
640,0.87,0.08,0.05,0.61,0.32,0.07
650,0.87,0.09,0.04,0.66,0.27,0.07
660,0.85,0.06,0.09,0.6,0.3,0.1
670,0.89,0.05,0.06,0.47,0.44,0.09
680,0.9,0.07,0.03,0.64,0.34,0.02
690,0.87,0.08,0.05,0.55,0.36,0.09
700,0.86,0.09,0.05,0.62,0.3,0.08
710,0.85,0.11,0.04,0.5,0.4,0.1
720,0.87,0.09,0.04,0.56,0.37,0.07
730,0.9,0.1,0,0.65,0.28,0.07
740,0.94,0.05,0.01,0.54,0.37,0.09
750,0.88,0.06,0.06,0.66,0.31,0.03
760,0.88,0.09,0.03,0.55,0.35,0.1
770,0.9,0.07,0.03,0.54,0.37,0.09
780,0.91,0.04,0.05,0.51,0.45,0.04
790,0.91,0.05,0.04,0.61,0.35,0.04
800,0.87,0.12,0.01,0.59,0.35,0.06
810,0.79,0.11,0.1,0.52,0.33,0.15
820,0.81,0.1,0.09,0.48,0.45,0.07
830,0.93,0.05,0.02,0.38,0.48,0.14
840,0.87,0.06,0.07,0.54,0.42,0.04
850,0.86,0.09,0.05,0.6,0.31,0.09
860,0.91,0.06,0.03,0.67,0.3,0.03
870,0.88,0.09,0.03,0.59,0.34,0.07
880,0.86,0.09,0.05,0.55,0.33,0.12
890,0.86,0.11,0.03,0.52,0.35,0.13
900,0.83,0.1,0.07,0.57,0.35,0.08
910,0.84,0.1,0.06,0.58,0.35,0.07
920,0.85,0.11,0.04,0.62,0.26,0.12
930,0.89,0.07,0.04,0.53,0.36,0.11
940,0.87,0.06,0.07,0.63,0.35,0.02
950,0.91,0.04,0.05,0.65,0.28,0.07
960,0.89,0.05,0.06,0.54,0.37,0.09
970,0.88,0.07,0.05,0.61,0.32,0.07
980,0.9,0.04,0.06,0.64,0.31,0.05
990,0.93,0.04,0.03,0.67,0.29,0.04
1000,0.85,0.09,0.06,0.56,0.32,0.12
