Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.81,0.13,0.06,0.38,0.56,0.06
10,0.68,0.13,0.19,0.51,0.47,0.02
20,0.74,0.08,0.18,0.48,0.44,0.08
30,0.76,0.11,0.13,0.53,0.39,0.08
40,0.86,0.08,0.06,0.5,0.45,0.05
50,0.82,0.12,0.06,0.51,0.46,0.03
60,0.74,0.19,0.07,0.54,0.45,0.01
70,0.7,0.19,0.11,0.62,0.36,0.02
80,0.76,0.16,0.08,0.58,0.35,0.07
90,0.75,0.2,0.05,0.62,0.29,0.09
100,0.84,0.14,0.02,0.44,0.47,0.09
110,0.85,0.07,0.08,0.62,0.32,0.06
120,0.83,0.09,0.08,0.54,0.42,0.04
130,0.91,0.05,0.04,0.57,0.41,0.02
140,0.83,0.09,0.08,0.65,0.28,0.07
150,0.86,0.06,0.08,0.56,0.37,0.07
160,0.83,0.13,0.04,0.52,0.39,0.09
170,0.85,0.11,0.04,0.6,0.32,0.08
180,0.84,0.13,0.03,0.54,0.4,0.06
190,0.89,0.07,0.04,0.55,0.36,0.09
200,0.83,0.12,0.05,0.53,0.41,0.06
210,0.84,0.11,0.05,0.61,0.32,0.07
220,0.84,0.13,0.03,0.56,0.33,0.11
230,0.83,0.15,0.02,0.57,0.34,0.09
240,0.87,0.11,0.02,0.56,0.36,0.08
250,0.91,0.03,0.06,0.63,0.3,0.07
260,0.85,0.1,0.05,0.47,0.44,0.09
270,0.85,0.09,0.06,0.45,0.4,0.15
280,0.77,0.06,0.17,0.54,0.38,0.08
290,0.77,0.08,0.15,0.53,0.38,0.09
300,0.88,0.07,0.05,0.63,0.35,0.02
310,0.84,0.07,0.09,0.54,0.4,0.06
320,0.83,0.05,0.12,0.53,0.43,0.04
330,0.85,0.04,0.11,0.56,0.4,0.04
340,0.9,0.04,0.06,0.56,0.35,0.09
350,0.88,0.04,0.08,0.41,0.51,0.08
360,0.9,0.03,0.07,0.46,0.45,0.09
370,0.83,0.1,0.07,0.63,0.34,0.03
380,0.95,0.03,0.02,0.63,0.3,0.07
390,0.84,0.11,0.05,0.57,0.37,0.06
400,0.91,0.05,0.04,0.6,0.32,0.08
410,0.76,0.13,0.11,0.63,0.32,0.05
420,0.94,0.04,0.02,0.52,0.42,0.06
430,0.85,0.08,0.07,0.54,0.45,0.01
440,0.85,0.13,0.02,0.64,0.33,0.03
450,0.92,0.07,0.01,0.6,0.34,0.06
460,0.84,0.13,0.03,0.58,0.35,0.07
470,0.94,0.03,0.03,0.52,0.38,0.1
480,0.89,0.07,0.04,0.45,0.48,0.07
490,0.91,0.07,0.02,0.59,0.35,0.06
500,0.88,0.08,0.04,0.74,0.24,0.02
510,0.79,0.17,0.04,0.64,0.29,0.07
520,0.89,0.06,0.05,0.68,0.3,0.02
530,0.9,0.07,0.03,0.53,0.46,0.01
540,0.88,0.12,0,0.59,0.4,0.01
550,0.91,0.05,0.04,0.48,0.51,0.01
560,0.85,0.14,0.01,0.56,0.4,0.04
570,0.9,0.09,0.01,0.52,0.42,0.06
580,0.88,0.08,0.04,0.54,0.37,0.09
590,0.92,0.06,0.02,0.65,0.32,0.03
600,0.87,0.07,0.06,0.62,0.37,0.01
610,0.86,0.07,0.07,0.56,0.41,0.03
620,0.94,0.05,0.01,0.63,0.31,0.06
630,0.91,0.06,0.03,0.54,0.42,0.04
640,0.84,0.07,0.09,0.57,0.33,0.1
650,0.87,0.06,0.07,0.57,0.35,0.08
660,0.92,0.05,0.03,0.57,0.35,0.08
670,0.9,0.06,0.04,0.56,0.41,0.03
680,0.83,0.12,0.05,0.57,0.38,0.05
690,0.85,0.08,0.07,0.61,0.35,0.04
700,0.86,0.09,0.05,0.71,0.22,0.07
710,0.92,0.05,0.03,0.48,0.37,0.15
720,0.88,0.05,0.07,0.59,0.33,0.08
730,0.93,0.03,0.04,0.5,0.41,0.09
740,0.89,0.07,0.04,0.62,0.32,0.06
750,0.89,0.04,0.07,0.56,0.38,0.06
760,0.9,0.03,0.07,0.66,0.29,0.05
770,0.92,0.05,0.03,0.66,0.24,0.1
780,0.87,0.05,0.08,0.56,0.35,0.09
790,0.86,0.07,0.07,0.57,0.35,0.08
800,0.92,0.06,0.02,0.56,0.34,0.1
810,0.94,0.04,0.02,0.53,0.34,0.13
820,0.89,0.06,0.05,0.56,0.3,0.14
830,0.91,0.03,0.06,0.61,0.31,0.08
840,0.91,0.04,0.05,0.53,0.37,0.1
850,0.89,0.09,0.02,0.56,0.3,0.14
860,0.9,0.05,0.05,0.54,0.37,0.09
870,0.89,0.06,0.05,0.56,0.35,0.09
880,0.9,0.08,0.02,0.51,0.43,0.06
890,0.89,0.08,0.03,0.63,0.3,0.07
900,0.88,0.05,0.07,0.69,0.26,0.05
910,0.93,0.04,0.03,0.52,0.4,0.08
920,0.9,0.03,0.07,0.55,0.39,0.06
930,0.96,0.03,0.01,0.67,0.28,0.05
940,0.88,0.09,0.03,0.64,0.25,0.11
950,0.9,0.06,0.04,0.59,0.31,0.1
960,0.83,0.09,0.08,0.67,0.26,0.07
970,0.88,0.1,0.02,0.64,0.32,0.04
980,0.86,0.09,0.05,0.57,0.39,0.04
990,0.87,0.09,0.04,0.66,0.28,0.06
1000,0.83,0.14,0.03,0.54,0.35,0.11
