Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.81,0.15,0.04,0.41,0.5,0.09
10,0.86,0.09,0.05,0.4,0.44,0.16
20,0.85,0.08,0.07,0.3,0.53,0.17
30,0.83,0.08,0.09,0.55,0.4,0.05
40,0.83,0.12,0.05,0.46,0.49,0.05
50,0.84,0.06,0.1,0.31,0.6,0.09
60,0.95,0.01,0.04,0.47,0.44,0.09
70,0.86,0.1,0.04,0.43,0.42,0.15
80,0.84,0.09,0.07,0.36,0.37,0.27
90,0.82,0.12,0.06,0.44,0.43,0.13
100,0.79,0.13,0.08,0.45,0.39,0.16
110,0.75,0.17,0.08,0.46,0.45,0.09
120,0.83,0.13,0.04,0.4,0.48,0.12
130,0.82,0.13,0.05,0.59,0.34,0.07
140,0.72,0.2,0.08,0.44,0.5,0.06
150,0.76,0.16,0.08,0.5,0.47,0.03
160,0.85,0.1,0.05,0.49,0.47,0.04
170,0.93,0.04,0.03,0.59,0.32,0.09
180,0.9,0.08,0.02,0.5,0.42,0.08
190,0.81,0.14,0.05,0.54,0.43,0.03
200,0.79,0.11,0.1,0.56,0.41,0.03
210,0.81,0.11,0.08,0.53,0.42,0.05
220,0.79,0.08,0.13,0.66,0.28,0.06
230,0.91,0.05,0.04,0.55,0.32,0.13
240,0.91,0.02,0.07,0.53,0.44,0.03
250,0.86,0.03,0.11,0.69,0.27,0.04
260,0.82,0.1,0.08,0.44,0.49,0.07
270,0.88,0.05,0.07,0.52,0.41,0.07
280,0.88,0.07,0.05,0.55,0.42,0.03
290,0.9,0.09,0.01,0.57,0.39,0.04
300,0.9,0.08,0.02,0.6,0.34,0.06
310,0.85,0.08,0.07,0.6,0.38,0.02
320,0.9,0.07,0.03,0.68,0.27,0.05
330,0.9,0.06,0.04,0.49,0.45,0.06
340,0.83,0.09,0.08,0.63,0.31,0.06
350,0.91,0.08,0.01,0.65,0.27,0.08
360,0.77,0.14,0.09,0.61,0.3,0.09
370,0.84,0.13,0.03,0.62,0.36,0.02
380,0.89,0.09,0.02,0.55,0.42,0.03
390,0.86,0.08,0.06,0.59,0.36,0.05
400,0.88,0.09,0.03,0.6,0.38,0.02
410,0.86,0.11,0.03,0.55,0.43,0.02
420,0.89,0.05,0.06,0.54,0.4,0.06
430,0.89,0.07,0.04,0.53,0.41,0.06
440,0.87,0.11,0.02,0.54,0.42,0.04
450,0.89,0.07,0.04,0.67,0.28,0.05
460,0.91,0.05,0.04,0.59,0.35,0.06
470,0.86,0.07,0.07,0.62,0.32,0.06
480,0.85,0.1,0.05,0.48,0.47,0.05
490,0.86,0.1,0.04,0.58,0.34,0.08
500,0.9,0.1,0,0.66,0.29,0.05
510,0.89,0.07,0.04,0.49,0.46,0.05
520,0.97,0.02,0.01,0.64,0.29,0.07
530,0.86,0.12,0.02,0.63,0.35,0.02
540,0.87,0.05,0.08,0.65,0.28,0.07
550,0.89,0.08,0.03,0.58,0.34,0.08
560,0.86,0.12,0.02,0.56,0.39,0.05
570,0.87,0.11,0.02,0.59,0.36,0.05
580,0.85,0.11,0.04,0.53,0.36,0.11
590,0.88,0.08,0.04,0.72,0.19,0.09
600,0.84,0.15,0.01,0.46,0.41,0.13
610,0.86,0.11,0.03,0.56,0.34,0.1
620,0.85,0.1,0.05,0.51,0.4,0.09
630,0.85,0.11,0.04,0.53,0.36,0.11
640,0.95,0.04,0.01,0.58,0.32,0.1
650,0.83,0.13,0.04,0.6,0.27,0.13
660,0.87,0.09,0.04,0.61,0.3,0.09
670,0.89,0.05,0.06,0.57,0.35,0.08
680,0.92,0.05,0.03,0.61,0.29,0.1
690,0.9,0.08,0.02,0.59,0.35,0.06
700,0.84,0.12,0.04,0.62,0.31,0.07
710,0.95,0.03,0.02,0.67,0.28,0.05
720,0.9,0.09,0.01,0.65,0.25,0.1
730,0.94,0.02,0.04,0.53,0.38,0.09
740,0.88,0.08,0.04,0.48,0.44,0.08
750,0.93,0.06,0.01,0.59,0.37,0.04
760,0.87,0.06,0.07,0.68,0.22,0.1
770,0.91,0.07,0.02,0.62,0.3,0.08
780,0.91,0.08,0.01,0.51,0.38,0.11
790,0.89,0.09,0.02,0.47,0.42,0.11
800,0.89,0.09,0.02,0.53,0.37,0.1
810,0.89,0.08,0.03,0.58,0.38,0.04
820,0.9,0.09,0.01,0.63,0.3,0.07
830,0.83,0.12,0.05,0.62,0.31,0.07
840,0.89,0.1,0.01,0.61,0.35,0.04
850,0.91,0.06,0.03,0.5,0.42,0.08
860,0.88,0.05,0.07,0.61,0.31,0.08
870,0.87,0.08,0.05,0.57,0.35,0.08
880,0.87,0.07,0.06,0.58,0.26,0.16
890,0.87,0.08,0.05,0.55,0.36,0.09
900,0.86,0.09,0.05,0.55,0.36,0.09
910,0.88,0.09,0.03,0.56,0.37,0.07
920,0.77,0.15,0.08,0.58,0.35,0.07
930,0.92,0.04,0.04,0.61,0.35,0.04
940,0.92,0.04,0.04,0.61,0.32,0.07
950,0.9,0.06,0.04,0.58,0.35,0.07
960,0.91,0.05,0.04,0.67,0.31,0.02
970,0.91,0.08,0.01,0.62,0.29,0.09
980,0.81,0.13,0.06,0.71,0.21,0.08
990,0.87,0.09,0.04,0.58,0.35,0.07
1000,0.83,0.14,0.03,0.68,0.3,0.02
