Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.79,0.19,0.02,0.39,0.58,0.03
10,0.88,0.05,0.07,0.57,0.41,0.02
20,0.78,0.13,0.09,0.46,0.48,0.06
30,0.82,0.09,0.09,0.57,0.37,0.06
40,0.73,0.17,0.1,0.67,0.27,0.06
50,0.83,0.05,0.12,0.55,0.34,0.11
60,0.79,0.13,0.08,0.53,0.36,0.11
70,0.89,0.05,0.06,0.63,0.28,0.09
80,0.8,0.08,0.12,0.58,0.36,0.06
90,0.85,0.11,0.04,0.65,0.28,0.07
100,0.81,0.15,0.04,0.67,0.28,0.05
110,0.8,0.15,0.05,0.59,0.35,0.06
120,0.88,0.12,0,0.61,0.34,0.05
130,0.89,0.07,0.04,0.63,0.32,0.05
140,0.81,0.13,0.06,0.56,0.36,0.08
150,0.85,0.15,0,0.48,0.46,0.06
160,0.75,0.22,0.03,0.48,0.42,0.1
170,0.72,0.18,0.1,0.45,0.4,0.15
180,0.84,0.11,0.05,0.52,0.37,0.11
190,0.82,0.09,0.09,0.51,0.41,0.08
200,0.84,0.09,0.07,0.63,0.3,0.07
210,0.8,0.1,0.1,0.58,0.37,0.05
220,0.86,0.07,0.07,0.58,0.31,0.11
230,0.85,0.05,0.1,0.64,0.29,0.07
240,0.81,0.08,0.11,0.58,0.32,0.1
250,0.88,0.07,0.05,0.61,0.37,0.02
260,0.86,0.12,0.02,0.63,0.27,0.1
270,0.82,0.1,0.08,0.59,0.34,0.07
280,0.81,0.11,0.08,0.5,0.44,0.06
290,0.79,0.12,0.09,0.58,0.34,0.08
300,0.88,0.05,0.07,0.61,0.31,0.08
310,0.8,0.1,0.1,0.64,0.31,0.05
320,0.79,0.11,0.1,0.55,0.38,0.07
330,0.8,0.08,0.12,0.61,0.32,0.07
340,0.82,0.08,0.1,0.64,0.28,0.08
350,0.85,0.06,0.09,0.64,0.32,0.04
360,0.85,0.09,0.06,0.56,0.37,0.07
370,0.85,0.07,0.08,0.6,0.32,0.08
380,0.86,0.06,0.08,0.61,0.31,0.08
390,0.86,0.1,0.04,0.61,0.33,0.06
400,0.88,0.05,0.07,0.73,0.22,0.05
410,0.89,0.02,0.09,0.61,0.31,0.08
420,0.87,0.08,0.05,0.63,0.31,0.06
430,0.83,0.12,0.05,0.65,0.29,0.06
440,0.87,0.1,0.03,0.45,0.48,0.07
450,0.81,0.12,0.07,0.64,0.23,0.13
460,0.85,0.1,0.05,0.59,0.28,0.13
470,0.91,0.06,0.03,0.58,0.37,0.05
480,0.89,0.08,0.03,0.64,0.29,0.07
490,0.86,0.07,0.07,0.58,0.31,0.11
500,0.9,0.06,0.04,0.5,0.38,0.12
510,0.9,0.07,0.03,0.56,0.32,0.12
520,0.86,0.07,0.07,0.56,0.28,0.16
530,0.91,0.02,0.07,0.51,0.35,0.14
540,0.87,0.06,0.07,0.52,0.37,0.11
550,0.87,0.07,0.06,0.54,0.36,0.1
560,0.89,0.06,0.05,0.56,0.34,0.1
570,0.85,0.08,0.07,0.57,0.33,0.1
580,0.92,0.04,0.04,0.52,0.38,0.1
590,0.89,0.08,0.03,0.6,0.3,0.1
600,0.86,0.07,0.07,0.6,0.3,0.1
610,0.84,0.09,0.07,0.55,0.33,0.12
620,0.84,0.11,0.05,0.62,0.26,0.12
630,0.86,0.08,0.06,0.58,0.32,0.1
640,0.91,0.06,0.03,0.57,0.3,0.13
650,0.8,0.15,0.05,0.51,0.33,0.16
660,0.85,0.1,0.05,0.56,0.34,0.1
670,0.81,0.1,0.09,0.49,0.39,0.12
680,0.81,0.11,0.08,0.53,0.37,0.1
690,0.86,0.07,0.07,0.54,0.39,0.07
700,0.87,0.05,0.08,0.66,0.29,0.05
710,0.88,0.07,0.05,0.63,0.3,0.07
720,0.84,0.08,0.08,0.68,0.31,0.01
730,0.84,0.11,0.05,0.55,0.36,0.09
740,0.92,0.05,0.03,0.61,0.33,0.06
750,0.86,0.09,0.05,0.53,0.38,0.09
760,0.9,0.07,0.03,0.59,0.35,0.06
770,0.76,0.17,0.07,0.61,0.33,0.06
780,0.9,0.04,0.06,0.64,0.29,0.07
790,0.92,0.06,0.02,0.48,0.45,0.07
800,0.91,0.06,0.03,0.61,0.26,0.13
810,0.89,0.05,0.06,0.6,0.36,0.04
820,0.8,0.14,0.06,0.61,0.31,0.08
830,0.86,0.07,0.07,0.59,0.36,0.05
840,0.86,0.08,0.06,0.65,0.3,0.05
850,0.81,0.1,0.09,0.65,0.3,0.05
860,0.93,0.04,0.03,0.62,0.3,0.08
870,0.9,0.06,0.04,0.52,0.39,0.09
880,0.82,0.13,0.05,0.58,0.35,0.07
890,0.92,0.02,0.06,0.6,0.34,0.06
900,0.88,0.1,0.02,0.59,0.3,0.11
910,0.88,0.08,0.04,0.59,0.34,0.07
920,0.89,0.09,0.02,0.6,0.29,0.11
930,0.8,0.1,0.1,0.65,0.29,0.06
940,0.88,0.06,0.06,0.55,0.3,0.15
950,0.85,0.06,0.09,0.57,0.37,0.06
960,0.89,0.08,0.03,0.65,0.26,0.09
970,0.85,0.05,0.1,0.61,0.36,0.03
980,0.86,0.11,0.03,0.63,0.34,0.03
990,0.79,0.12,0.09,0.57,0.34,0.09
1000,0.87,0.05,0.08,0.53,0.39,0.08
