Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.75,0.17,0.08,0.38,0.59,0.03
10,0.85,0.11,0.04,0.37,0.61,0.02
20,0.88,0.09,0.03,0.47,0.42,0.11
30,0.86,0.08,0.06,0.48,0.46,0.06
40,0.79,0.14,0.07,0.6,0.34,0.06
50,0.82,0.08,0.1,0.55,0.42,0.03
60,0.89,0.05,0.06,0.48,0.45,0.07
70,0.93,0.04,0.03,0.57,0.37,0.06
80,0.84,0.13,0.03,0.5,0.45,0.05
90,0.8,0.15,0.05,0.55,0.38,0.07
100,0.9,0.08,0.02,0.61,0.3,0.09
110,0.84,0.09,0.07,0.61,0.35,0.04
120,0.83,0.1,0.07,0.6,0.32,0.08
130,0.84,0.13,0.03,0.47,0.47,0.06
140,0.87,0.09,0.04,0.55,0.38,0.07
150,0.81,0.07,0.12,0.52,0.39,0.09
160,0.91,0.04,0.05,0.54,0.42,0.04
170,0.69,0.2,0.11,0.44,0.42,0.14
180,0.87,0.1,0.03,0.55,0.38,0.07
190,0.87,0.11,0.02,0.55,0.36,0.09
200,0.83,0.11,0.06,0.47,0.4,0.13
210,0.85,0.13,0.02,0.54,0.37,0.09
220,0.82,0.1,0.08,0.54,0.39,0.07
230,0.77,0.09,0.14,0.56,0.33,0.11
240,0.83,0.16,0.01,0.67,0.23,0.1
250,0.81,0.16,0.03,0.56,0.37,0.07
260,0.82,0.15,0.03,0.63,0.25,0.12
270,0.82,0.09,0.09,0.54,0.41,0.05
280,0.85,0.1,0.05,0.56,0.4,0.04
290,0.81,0.1,0.09,0.64,0.32,0.04
300,0.87,0.06,0.07,0.49,0.38,0.13
310,0.8,0.1,0.1,0.49,0.43,0.08
320,0.79,0.15,0.06,0.57,0.32,0.11
330,0.8,0.15,0.05,0.54,0.4,0.06
340,0.85,0.13,0.02,0.59,0.37,0.04
350,0.84,0.14,0.02,0.61,0.31,0.08
360,0.83,0.09,0.08,0.68,0.28,0.04
370,0.86,0.08,0.06,0.5,0.37,0.13
380,0.87,0.1,0.03,0.58,0.37,0.05
390,0.91,0.06,0.03,0.62,0.32,0.06
400,0.89,0.07,0.04,0.57,0.39,0.04
410,0.9,0.06,0.04,0.54,0.3,0.16
420,0.84,0.13,0.03,0.54,0.38,0.08
430,0.88,0.07,0.05,0.5,0.38,0.12
440,0.86,0.12,0.02,0.71,0.16,0.13
450,0.85,0.14,0.01,0.59,0.27,0.14
460,0.88,0.06,0.06,0.55,0.33,0.12
470,0.93,0.05,0.02,0.5,0.43,0.07
480,0.85,0.12,0.03,0.62,0.3,0.08
490,0.87,0.08,0.05,0.69,0.27,0.04
500,0.9,0.05,0.05,0.59,0.36,0.05
510,0.84,0.13,0.03,0.56,0.38,0.06
520,0.83,0.13,0.04,0.59,0.35,0.06
530,0.82,0.12,0.06,0.53,0.36,0.11
540,0.86,0.13,0.01,0.66,0.24,0.1
550,0.79,0.13,0.08,0.61,0.32,0.07
560,0.9,0.09,0.01,0.59,0.28,0.13
570,0.88,0.09,0.03,0.66,0.3,0.04
580,0.77,0.17,0.06,0.72,0.16,0.12
590,0.83,0.16,0.01,0.57,0.37,0.06
600,0.87,0.07,0.06,0.53,0.36,0.11
610,0.9,0.06,0.04,0.62,0.3,0.08
620,0.9,0.07,0.03,0.68,0.26,0.06
630,0.9,0.05,0.05,0.62,0.27,0.11
640,0.86,0.06,0.08,0.59,0.35,0.06
650,0.9,0.07,0.03,0.54,0.36,0.1
660,0.85,0.08,0.07,0.58,0.27,0.15
670,0.87,0.04,0.09,0.74,0.21,0.05
680,0.87,0.04,0.09,0.58,0.36,0.06
690,0.93,0.03,0.04,0.5,0.42,0.08
700,0.88,0.05,0.07,0.64,0.34,0.02
710,0.86,0.09,0.05,0.58,0.36,0.06
720,0.84,0.09,0.07,0.66,0.28,0.06
730,0.94,0.02,0.04,0.6,0.31,0.09
740,0.86,0.07,0.07,0.6,0.31,0.09
750,0.93,0.05,0.02,0.67,0.27,0.06
760,0.89,0.07,0.04,0.61,0.31,0.08
770,0.85,0.1,0.05,0.49,0.42,0.09
780,0.91,0.04,0.05,0.59,0.33,0.08
790,0.85,0.07,0.08,0.66,0.24,0.1
800,0.88,0.04,0.08,0.6,0.33,0.07
810,0.87,0.09,0.04,0.62,0.29,0.09
820,0.9,0.05,0.05,0.56,0.37,0.07
830,0.85,0.09,0.06,0.64,0.24,0.12
840,0.83,0.14,0.03,0.62,0.33,0.05
850,0.8,0.14,0.06,0.49,0.36,0.15
860,0.91,0.04,0.05,0.53,0.36,0.11
870,0.88,0.09,0.03,0.58,0.38,0.04
880,0.9,0.04,0.06,0.55,0.35,0.1
890,0.9,0.05,0.05,0.64,0.27,0.09
900,0.78,0.11,0.11,0.59,0.38,0.03
910,0.9,0.07,0.03,0.58,0.37,0.05
920,0.93,0.05,0.02,0.68,0.27,0.05
930,0.92,0.04,0.04,0.64,0.29,0.07
940,0.89,0.07,0.04,0.63,0.29,0.08
950,0.95,0.03,0.02,0.56,0.36,0.08
960,0.88,0.07,0.05,0.63,0.32,0.05
970,0.92,0.04,0.04,0.63,0.29,0.08
980,0.93,0.04,0.03,0.64,0.26,0.1
990,0.91,0.04,0.05,0.65,0.33,0.02
1000,0.9,0.04,0.06,0.52,0.41,0.07
