Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.78,0.16,0.06,0.38,0.59,0.03
10,0.88,0.09,0.03,0.5,0.46,0.04
20,0.92,0.06,0.02,0.28,0.67,0.05
30,0.85,0.12,0.03,0.28,0.67,0.05
40,0.83,0.15,0.02,0.62,0.37,0.01
50,0.83,0.08,0.09,0.59,0.4,0.01
60,0.81,0.08,0.11,0.4,0.59,0.01
70,0.82,0.12,0.06,0.63,0.36,0.01
80,0.8,0.14,0.06,0.59,0.38,0.03
90,0.79,0.15,0.06,0.39,0.58,0.03
100,0.76,0.17,0.07,0.46,0.54,0
110,0.85,0.11,0.04,0.65,0.35,0
120,0.77,0.16,0.07,0.6,0.38,0.02
130,0.76,0.14,0.1,0.64,0.34,0.02
140,0.84,0.1,0.06,0.53,0.44,0.03
150,0.82,0.11,0.07,0.63,0.35,0.02
160,0.74,0.16,0.1,0.65,0.32,0.03
170,0.81,0.09,0.1,0.62,0.37,0.01
180,0.73,0.11,0.16,0.63,0.36,0.01
190,0.85,0.08,0.07,0.69,0.26,0.05
200,0.71,0.19,0.1,0.55,0.41,0.04
210,0.76,0.17,0.07,0.69,0.3,0.01
220,0.82,0.11,0.07,0.46,0.54,0
230,0.81,0.08,0.11,0.68,0.31,0.01
240,0.71,0.19,0.1,0.53,0.47,0
250,0.71,0.16,0.13,0.58,0.38,0.04
260,0.87,0.05,0.08,0.68,0.3,0.02
270,0.83,0.1,0.07,0.56,0.43,0.01
280,0.75,0.11,0.14,0.61,0.37,0.02
290,0.71,0.2,0.09,0.53,0.46,0.01
300,0.75,0.17,0.08,0.57,0.43,0
310,0.74,0.15,0.11,0.58,0.41,0.01
320,0.85,0.06,0.09,0.63,0.36,0.01
330,0.78,0.14,0.08,0.59,0.41,0
340,0.85,0.11,0.04,0.46,0.51,0.03
350,0.76,0.17,0.07,0.47,0.52,0.01
360,0.84,0.1,0.06,0.47,0.53,0
370,0.76,0.14,0.1,0.53,0.45,0.02
380,0.75,0.15,0.1,0.61,0.37,0.02
390,0.77,0.16,0.07,0.57,0.42,0.01
400,0.73,0.17,0.1,0.56,0.41,0.03
410,0.79,0.14,0.07,0.56,0.43,0.01
420,0.79,0.14,0.07,0.48,0.49,0.03
430,0.86,0.12,0.02,0.52,0.43,0.05
440,0.83,0.07,0.1,0.5,0.48,0.02
450,0.86,0.11,0.03,0.58,0.41,0.01
460,0.72,0.21,0.07,0.62,0.38,0
470,0.78,0.18,0.04,0.5,0.47,0.03
480,0.73,0.21,0.06,0.54,0.46,0
490,0.76,0.2,0.04,0.62,0.37,0.01
500,0.84,0.1,0.06,0.57,0.41,0.02
510,0.8,0.13,0.07,0.58,0.4,0.02
520,0.82,0.14,0.04,0.62,0.38,0
530,0.8,0.12,0.08,0.54,0.46,0
540,0.83,0.09,0.08,0.62,0.38,0
550,0.89,0.05,0.06,0.46,0.52,0.02
560,0.78,0.11,0.11,0.45,0.53,0.02
570,0.81,0.1,0.09,0.62,0.34,0.04
580,0.85,0.1,0.05,0.56,0.42,0.02
590,0.87,0.11,0.02,0.42,0.57,0.01
600,0.76,0.13,0.11,0.51,0.48,0.01
610,0.84,0.09,0.07,0.59,0.41,0
620,0.78,0.12,0.1,0.52,0.47,0.01
630,0.81,0.08,0.11,0.63,0.37,0
640,0.92,0.03,0.05,0.51,0.47,0.02
650,0.87,0.03,0.1,0.51,0.48,0.01
660,0.83,0.02,0.15,0.54,0.44,0.02
670,0.89,0.03,0.08,0.55,0.44,0.01
680,0.86,0.04,0.1,0.56,0.43,0.01
690,0.82,0.09,0.09,0.47,0.5,0.03
700,0.82,0.1,0.08,0.52,0.46,0.02
710,0.88,0.07,0.05,0.56,0.43,0.01
720,0.91,0,0.09,0.56,0.43,0.01
730,0.71,0.11,0.18,0.4,0.58,0.02
740,0.78,0.12,0.1,0.52,0.48,0
750,0.78,0.09,0.13,0.52,0.46,0.02
760,0.8,0.06,0.14,0.6,0.39,0.01
770,0.88,0.06,0.06,0.49,0.49,0.02
780,0.87,0.04,0.09,0.42,0.58,0
790,0.81,0.08,0.11,0.51,0.48,0.01
800,0.82,0.08,0.1,0.6,0.37,0.03
810,0.81,0.02,0.17,0.61,0.35,0.04
820,0.78,0.07,0.15,0.51,0.47,0.02
830,0.85,0.13,0.02,0.57,0.42,0.01
840,0.8,0.11,0.09,0.49,0.51,0
850,0.8,0.06,0.14,0.57,0.42,0.01
860,0.79,0.14,0.07,0.61,0.35,0.04
870,0.73,0.19,0.08,0.66,0.33,0.01
880,0.85,0.1,0.05,0.54,0.46,0
890,0.73,0.18,0.09,0.51,0.46,0.03
900,0.77,0.18,0.05,0.53,0.46,0.01
910,0.81,0.13,0.06,0.52,0.44,0.04
920,0.77,0.14,0.09,0.66,0.33,0.01
930,0.83,0.07,0.1,0.55,0.43,0.02
940,0.7,0.26,0.04,0.62,0.37,0.01
950,0.66,0.25,0.09,0.56,0.42,0.02
960,0.66,0.26,0.08,0.47,0.48,0.05
970,0.85,0.08,0.07,0.65,0.33,0.02
980,0.75,0.15,0.1,0.52,0.44,0.04
990,0.88,0.07,0.05,0.57,0.4,0.03
1000,0.8,0.12,0.08,0.59,0.4,0.01
