Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.75,0.21,0.04,0.46,0.49,0.05
10,0.75,0.2,0.05,0.53,0.44,0.03
20,0.88,0.09,0.03,0.53,0.43,0.04
30,0.92,0.07,0.01,0.47,0.51,0.02
40,0.91,0.07,0.02,0.25,0.73,0.02
50,0.83,0.16,0.01,0.42,0.54,0.04
60,0.71,0.21,0.08,0.4,0.57,0.03
70,0.72,0.15,0.13,0.57,0.34,0.09
80,0.69,0.21,0.1,0.51,0.42,0.07
90,0.82,0.11,0.07,0.46,0.49,0.05
100,0.8,0.1,0.1,0.49,0.45,0.06
110,0.56,0.27,0.17,0.5,0.39,0.11
120,0.76,0.12,0.12,0.56,0.38,0.06
130,0.81,0.11,0.08,0.59,0.38,0.03
140,0.81,0.14,0.05,0.57,0.4,0.03
150,0.85,0.08,0.07,0.47,0.42,0.11
160,0.81,0.13,0.06,0.47,0.51,0.02
170,0.82,0.09,0.09,0.43,0.52,0.05
180,0.75,0.16,0.09,0.45,0.51,0.04
190,0.77,0.14,0.09,0.57,0.38,0.05
200,0.81,0.09,0.1,0.5,0.5,0
210,0.87,0.07,0.06,0.42,0.53,0.05
220,0.83,0.1,0.07,0.46,0.47,0.07
230,0.92,0.08,0,0.55,0.39,0.06
240,0.8,0.13,0.07,0.51,0.45,0.04
250,0.77,0.14,0.09,0.55,0.44,0.01
260,0.82,0.09,0.09,0.54,0.44,0.02
270,0.82,0.11,0.07,0.47,0.44,0.09
280,0.8,0.13,0.07,0.55,0.41,0.04
290,0.84,0.13,0.03,0.5,0.5,0
300,0.77,0.15,0.08,0.66,0.33,0.01
310,0.81,0.13,0.06,0.53,0.45,0.02
320,0.81,0.12,0.07,0.46,0.5,0.04
330,0.84,0.09,0.07,0.57,0.4,0.03
340,0.85,0.08,0.07,0.47,0.49,0.04
350,0.81,0.13,0.06,0.6,0.38,0.02
360,0.82,0.1,0.08,0.48,0.5,0.02
370,0.88,0.08,0.04,0.57,0.4,0.03
380,0.84,0.08,0.08,0.54,0.45,0.01
390,0.86,0.07,0.07,0.61,0.37,0.02
400,0.8,0.15,0.05,0.52,0.41,0.07
410,0.84,0.1,0.06,0.57,0.42,0.01
420,0.9,0.06,0.04,0.61,0.39,0
430,0.84,0.08,0.08,0.6,0.38,0.02
440,0.88,0.1,0.02,0.52,0.46,0.02
450,0.87,0.07,0.06,0.63,0.33,0.04
460,0.93,0.03,0.04,0.56,0.4,0.04
470,0.94,0.06,0,0.63,0.37,0
480,0.92,0.05,0.03,0.62,0.37,0.01
490,0.89,0.08,0.03,0.55,0.41,0.04
500,0.81,0.14,0.05,0.57,0.42,0.01
510,0.88,0.1,0.02,0.64,0.33,0.03
520,0.88,0.09,0.03,0.56,0.42,0.02
530,0.88,0.06,0.06,0.62,0.35,0.03
540,0.94,0.05,0.01,0.6,0.39,0.01
550,0.88,0.08,0.04,0.53,0.44,0.03
560,0.88,0.04,0.08,0.66,0.3,0.04
570,0.88,0.08,0.04,0.67,0.32,0.01
580,0.82,0.11,0.07,0.63,0.37,0
590,0.78,0.18,0.04,0.64,0.35,0.01
600,0.88,0.09,0.03,0.59,0.36,0.05
610,0.88,0.11,0.01,0.53,0.42,0.05
620,0.86,0.07,0.07,0.54,0.45,0.01
630,0.83,0.12,0.05,0.55,0.42,0.03
640,0.91,0.06,0.03,0.57,0.43,0
650,0.89,0.06,0.05,0.59,0.37,0.04
660,0.82,0.15,0.03,0.51,0.42,0.07
670,0.87,0.09,0.04,0.6,0.4,0
680,0.85,0.12,0.03,0.52,0.43,0.05
690,0.84,0.09,0.07,0.53,0.44,0.03
700,0.85,0.12,0.03,0.51,0.45,0.04
710,0.79,0.17,0.04,0.5,0.46,0.04
720,0.82,0.13,0.05,0.46,0.53,0.01
730,0.86,0.09,0.05,0.49,0.49,0.02
740,0.94,0.05,0.01,0.54,0.42,0.04
750,0.88,0.06,0.06,0.49,0.49,0.02
760,0.87,0.11,0.02,0.55,0.43,0.02
770,0.89,0.1,0.01,0.6,0.4,0
780,0.82,0.11,0.07,0.54,0.43,0.03
790,0.89,0.05,0.06,0.58,0.41,0.01
800,0.89,0.08,0.03,0.39,0.59,0.02
810,0.85,0.1,0.05,0.52,0.47,0.01
820,0.83,0.11,0.06,0.57,0.42,0.01
830,0.86,0.1,0.04,0.58,0.4,0.02
840,0.84,0.1,0.06,0.52,0.48,0
850,0.88,0.11,0.01,0.52,0.46,0.02
860,0.76,0.19,0.05,0.65,0.34,0.01
870,0.9,0.07,0.03,0.65,0.35,0
880,0.89,0.09,0.02,0.41,0.55,0.04
890,0.81,0.11,0.08,0.68,0.32,0
900,0.88,0.08,0.04,0.58,0.4,0.02
910,0.86,0.06,0.08,0.53,0.45,0.02
920,0.76,0.19,0.05,0.61,0.37,0.02
930,0.77,0.15,0.08,0.55,0.45,0
940,0.86,0.09,0.05,0.59,0.4,0.01
950,0.8,0.16,0.04,0.52,0.4,0.08
960,0.89,0.08,0.03,0.46,0.51,0.03
970,0.86,0.11,0.03,0.46,0.54,0
980,0.85,0.11,0.04,0.62,0.35,0.03
990,0.91,0.06,0.03,0.47,0.48,0.05
1000,0.88,0.09,0.03,0.54,0.44,0.02
