Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.79,0.16,0.05,0.44,0.51,0.05
10,0.94,0.06,0,0.44,0.41,0.15
20,0.94,0.06,0,0.48,0.45,0.07
30,0.93,0.07,0,0.48,0.41,0.11
40,0.93,0.04,0.03,0.49,0.42,0.09
50,0.91,0.08,0.01,0.58,0.28,0.14
60,0.96,0.03,0.01,0.58,0.37,0.05
70,0.95,0.05,0,0.56,0.37,0.07
80,0.93,0.06,0.01,0.57,0.35,0.08
90,0.93,0.05,0.02,0.49,0.48,0.03
100,0.89,0.08,0.03,0.52,0.45,0.03
110,0.77,0.11,0.12,0.54,0.4,0.06
120,0.86,0.06,0.08,0.59,0.38,0.03
130,0.82,0.13,0.05,0.66,0.32,0.02
140,0.79,0.14,0.07,0.64,0.3,0.06
150,0.93,0.05,0.02,0.49,0.44,0.07
160,0.83,0.06,0.11,0.31,0.51,0.18
170,0.82,0.12,0.06,0.6,0.34,0.06
180,0.91,0.06,0.03,0.42,0.54,0.04
190,0.71,0.09,0.2,0.49,0.44,0.07
200,0.83,0.1,0.07,0.53,0.39,0.08
210,0.86,0.08,0.06,0.59,0.33,0.08
220,0.75,0.2,0.05,0.65,0.3,0.05
230,0.75,0.17,0.08,0.6,0.35,0.05
240,0.8,0.12,0.08,0.61,0.39,0
250,0.81,0.12,0.07,0.66,0.33,0.01
260,0.86,0.09,0.05,0.67,0.32,0.01
270,0.74,0.14,0.12,0.63,0.36,0.01
280,0.69,0.24,0.07,0.52,0.46,0.02
290,0.79,0.17,0.04,0.57,0.42,0.01
300,0.85,0.11,0.04,0.56,0.44,0
310,0.85,0.12,0.03,0.58,0.31,0.11
320,0.74,0.13,0.13,0.68,0.32,0
330,0.83,0.08,0.09,0.48,0.43,0.09
340,0.82,0.13,0.05,0.55,0.4,0.05
350,0.79,0.18,0.03,0.57,0.38,0.05
360,0.74,0.15,0.11,0.67,0.3,0.03
370,0.75,0.16,0.09,0.55,0.45,0
380,0.8,0.06,0.14,0.63,0.33,0.04
390,0.78,0.14,0.08,0.53,0.39,0.08
400,0.83,0.09,0.08,0.54,0.45,0.01
410,0.79,0.09,0.12,0.53,0.44,0.03
420,0.87,0.07,0.06,0.58,0.35,0.07
430,0.81,0.11,0.08,0.61,0.33,0.06
440,0.83,0.11,0.06,0.54,0.38,0.08
450,0.81,0.08,0.11,0.67,0.31,0.02
460,0.81,0.12,0.07,0.57,0.41,0.02
470,0.84,0.09,0.07,0.61,0.38,0.01
480,0.84,0.11,0.05,0.63,0.32,0.05
490,0.81,0.09,0.1,0.64,0.34,0.02
500,0.76,0.14,0.1,0.67,0.32,0.01
510,0.79,0.11,0.1,0.59,0.34,0.07
520,0.83,0.1,0.07,0.59,0.36,0.05
530,0.78,0.13,0.09,0.61,0.32,0.07
540,0.83,0.08,0.09,0.66,0.32,0.02
550,0.84,0.08,0.08,0.61,0.33,0.06
560,0.82,0.14,0.04,0.64,0.34,0.02
570,0.85,0.08,0.07,0.62,0.34,0.04
580,0.88,0.08,0.04,0.73,0.25,0.02
590,0.89,0.08,0.03,0.62,0.35,0.03
600,0.8,0.15,0.05,0.65,0.3,0.05
610,0.85,0.08,0.07,0.66,0.33,0.01
620,0.82,0.12,0.06,0.61,0.31,0.08
630,0.87,0.09,0.04,0.64,0.29,0.07
640,0.91,0.07,0.02,0.62,0.32,0.06
650,0.87,0.12,0.01,0.61,0.31,0.08
660,0.88,0.09,0.03,0.48,0.5,0.02
670,0.87,0.07,0.06,0.59,0.34,0.07
680,0.88,0.1,0.02,0.62,0.32,0.06
690,0.83,0.07,0.1,0.61,0.31,0.08
700,0.89,0.07,0.04,0.63,0.33,0.04
710,0.86,0.09,0.05,0.56,0.34,0.1
720,0.82,0.15,0.03,0.58,0.34,0.08
730,0.87,0.08,0.05,0.55,0.35,0.1
740,0.88,0.07,0.05,0.49,0.46,0.05
750,0.87,0.12,0.01,0.6,0.34,0.06
760,0.83,0.09,0.08,0.48,0.41,0.11
770,0.88,0.08,0.04,0.53,0.37,0.1
780,0.81,0.16,0.03,0.58,0.39,0.03
790,0.85,0.08,0.07,0.67,0.27,0.06
800,0.83,0.13,0.04,0.62,0.36,0.02
810,0.8,0.14,0.06,0.61,0.39,0
820,0.87,0.09,0.04,0.57,0.39,0.04
830,0.78,0.12,0.1,0.6,0.35,0.05
840,0.87,0.08,0.05,0.6,0.33,0.07
850,0.82,0.1,0.08,0.52,0.42,0.06
860,0.91,0.05,0.04,0.59,0.28,0.13
870,0.83,0.12,0.05,0.63,0.29,0.08
880,0.86,0.04,0.1,0.66,0.33,0.01
890,0.9,0.08,0.02,0.71,0.22,0.07
900,0.85,0.11,0.04,0.59,0.38,0.03
910,0.84,0.11,0.05,0.62,0.3,0.08
920,0.87,0.07,0.06,0.51,0.41,0.08
930,0.86,0.11,0.03,0.43,0.49,0.08
940,0.88,0.06,0.06,0.54,0.34,0.12
950,0.85,0.1,0.05,0.6,0.33,0.07
960,0.76,0.19,0.05,0.59,0.32,0.09
970,0.76,0.19,0.05,0.58,0.37,0.05
980,0.76,0.21,0.03,0.57,0.34,0.09
990,0.81,0.17,0.02,0.46,0.43,0.11
1000,0.84,0.13,0.03,0.55,0.41,0.04
