Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.83,0.13,0.04,0.47,0.52,0.01
10,0.73,0.14,0.13,0.51,0.41,0.08
20,0.58,0.19,0.23,0.5,0.39,0.11
30,0.65,0.16,0.19,0.54,0.39,0.07
40,0.8,0.13,0.07,0.5,0.35,0.15
50,0.86,0.09,0.05,0.52,0.32,0.16
60,0.78,0.2,0.02,0.49,0.39,0.12
70,0.87,0.1,0.03,0.54,0.33,0.13
80,0.87,0.09,0.04,0.53,0.37,0.1
90,0.86,0.05,0.09,0.62,0.31,0.07
100,0.89,0.09,0.02,0.55,0.34,0.11
110,0.8,0.14,0.06,0.64,0.35,0.01
120,0.92,0.04,0.04,0.6,0.39,0.01
130,0.84,0.11,0.05,0.66,0.33,0.01
140,0.91,0.04,0.05,0.53,0.44,0.03
150,0.81,0.09,0.1,0.47,0.52,0.01
160,0.92,0.06,0.02,0.45,0.5,0.05
170,0.88,0.08,0.04,0.48,0.49,0.03
180,0.85,0.1,0.05,0.46,0.52,0.02
190,0.79,0.11,0.1,0.56,0.39,0.05
200,0.83,0.08,0.09,0.51,0.45,0.04
210,0.74,0.17,0.09,0.54,0.41,0.05
220,0.84,0.07,0.09,0.54,0.42,0.04
230,0.84,0.08,0.08,0.52,0.43,0.05
240,0.84,0.11,0.05,0.53,0.41,0.06
250,0.86,0.07,0.07,0.54,0.42,0.04
260,0.8,0.13,0.07,0.62,0.38,0
270,0.8,0.1,0.1,0.5,0.47,0.03
280,0.83,0.08,0.09,0.55,0.41,0.04
290,0.8,0.07,0.13,0.6,0.38,0.02
300,0.92,0.03,0.05,0.61,0.29,0.1
310,0.79,0.11,0.1,0.63,0.35,0.02
320,0.8,0.09,0.11,0.56,0.43,0.01
330,0.78,0.11,0.11,0.61,0.38,0.01
340,0.88,0.1,0.02,0.64,0.32,0.04
350,0.85,0.06,0.09,0.6,0.33,0.07
360,0.85,0.11,0.04,0.58,0.39,0.03
370,0.9,0.08,0.02,0.66,0.33,0.01
380,0.88,0.12,0,0.59,0.36,0.05
390,0.91,0.06,0.03,0.65,0.32,0.03
400,0.84,0.14,0.02,0.42,0.51,0.07
410,0.76,0.2,0.04,0.58,0.35,0.07
420,0.88,0.07,0.05,0.59,0.34,0.07
430,0.84,0.09,0.07,0.64,0.32,0.04
440,0.83,0.11,0.06,0.55,0.32,0.13
450,0.84,0.12,0.04,0.53,0.46,0.01
460,0.9,0.06,0.04,0.64,0.35,0.01
470,0.85,0.12,0.03,0.65,0.34,0.01
480,0.83,0.09,0.08,0.61,0.36,0.03
490,0.83,0.1,0.07,0.57,0.4,0.03
500,0.85,0.08,0.07,0.72,0.27,0.01
510,0.81,0.09,0.1,0.72,0.25,0.03
520,0.89,0.06,0.05,0.63,0.35,0.02
530,0.83,0.13,0.04,0.7,0.28,0.02
540,0.8,0.15,0.05,0.5,0.44,0.06
550,0.83,0.11,0.06,0.55,0.4,0.05
560,0.86,0.1,0.04,0.72,0.26,0.02
570,0.87,0.06,0.07,0.69,0.29,0.02
580,0.84,0.08,0.08,0.58,0.41,0.01
590,0.84,0.1,0.06,0.63,0.35,0.02
600,0.79,0.14,0.07,0.45,0.52,0.03
610,0.85,0.08,0.07,0.57,0.41,0.02
620,0.79,0.12,0.09,0.52,0.47,0.01
630,0.89,0.07,0.04,0.63,0.37,0
640,0.84,0.06,0.1,0.62,0.36,0.02
650,0.81,0.12,0.07,0.64,0.33,0.03
660,0.89,0.06,0.05,0.61,0.36,0.03
670,0.89,0.06,0.05,0.58,0.41,0.01
680,0.93,0.05,0.02,0.58,0.4,0.02
690,0.87,0.05,0.08,0.61,0.37,0.02
700,0.84,0.09,0.07,0.55,0.4,0.05
710,0.76,0.1,0.14,0.58,0.42,0
720,0.88,0.05,0.07,0.63,0.37,0
730,0.89,0.05,0.06,0.68,0.31,0.01
740,0.83,0.04,0.13,0.59,0.39,0.02
750,0.84,0.07,0.09,0.6,0.39,0.01
760,0.94,0.05,0.01,0.65,0.33,0.02
770,0.88,0.09,0.03,0.58,0.41,0.01
780,0.93,0.06,0.01,0.64,0.36,0
790,0.87,0.1,0.03,0.67,0.32,0.01
800,0.92,0.07,0.01,0.49,0.48,0.03
810,0.89,0.08,0.03,0.54,0.45,0.01
820,0.85,0.13,0.02,0.6,0.39,0.01
830,0.82,0.1,0.08,0.5,0.49,0.01
840,0.71,0.19,0.1,0.63,0.36,0.01
850,0.84,0.11,0.05,0.59,0.41,0
860,0.84,0.09,0.07,0.58,0.41,0.01
870,0.9,0.08,0.02,0.66,0.34,0
880,0.9,0.04,0.06,0.62,0.34,0.04
890,0.88,0.1,0.02,0.55,0.43,0.02
900,0.89,0.03,0.08,0.63,0.33,0.04
910,0.87,0.03,0.1,0.6,0.38,0.02
920,0.88,0.06,0.06,0.63,0.35,0.02
930,0.83,0.12,0.05,0.52,0.46,0.02
940,0.8,0.12,0.08,0.54,0.45,0.01
950,0.86,0.1,0.04,0.59,0.4,0.01
960,0.89,0.09,0.02,0.6,0.38,0.02
970,0.88,0.05,0.07,0.57,0.4,0.03
980,0.85,0.09,0.06,0.62,0.38,0
990,0.93,0.03,0.04,0.49,0.51,0
1000,0.89,0.07,0.04,0.51,0.48,0.01
