Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.81,0.14,0.05,0.49,0.47,0.04
10,0.79,0.16,0.05,0.34,0.66,0
20,0.78,0.14,0.08,0.47,0.49,0.04
30,0.9,0.09,0.01,0.47,0.48,0.05
40,0.89,0.08,0.03,0.56,0.4,0.04
50,0.89,0.09,0.02,0.56,0.38,0.06
60,0.96,0.03,0.01,0.53,0.42,0.05
70,0.85,0.1,0.05,0.54,0.45,0.01
80,0.82,0.17,0.01,0.59,0.4,0.01
90,0.88,0.11,0.01,0.57,0.42,0.01
100,0.88,0.09,0.03,0.62,0.36,0.02
110,0.93,0.06,0.01,0.46,0.51,0.03
120,0.92,0.07,0.01,0.61,0.37,0.02
130,0.89,0.08,0.03,0.47,0.48,0.05
140,0.96,0.03,0.01,0.56,0.43,0.01
150,0.81,0.16,0.03,0.59,0.4,0.01
160,0.91,0.08,0.01,0.53,0.47,0
170,0.81,0.17,0.02,0.56,0.44,0
180,0.85,0.11,0.04,0.5,0.49,0.01
190,0.86,0.09,0.05,0.55,0.43,0.02
200,0.95,0.05,0,0.54,0.4,0.06
210,0.94,0.05,0.01,0.56,0.41,0.03
220,0.94,0.04,0.02,0.45,0.52,0.03
230,0.91,0.07,0.02,0.36,0.56,0.08
240,0.85,0.12,0.03,0.6,0.38,0.02
250,0.79,0.11,0.1,0.52,0.46,0.02
260,0.83,0.11,0.06,0.5,0.46,0.04
270,0.84,0.06,0.1,0.56,0.43,0.01
280,0.88,0.09,0.03,0.55,0.44,0.01
290,0.89,0.01,0.1,0.45,0.54,0.01
300,0.92,0.02,0.06,0.47,0.51,0.02
310,0.87,0.06,0.07,0.55,0.44,0.01
320,0.89,0.09,0.02,0.56,0.41,0.03
330,0.8,0.11,0.09,0.52,0.47,0.01
340,0.78,0.15,0.07,0.49,0.49,0.02
350,0.84,0.15,0.01,0.53,0.46,0.01
360,0.75,0.17,0.08,0.54,0.43,0.03
370,0.75,0.16,0.09,0.39,0.52,0.09
380,0.85,0.07,0.08,0.46,0.47,0.07
390,0.82,0.1,0.08,0.46,0.46,0.08
400,0.84,0.12,0.04,0.45,0.47,0.08
410,0.83,0.14,0.03,0.56,0.41,0.03
420,0.87,0.1,0.03,0.52,0.42,0.06
430,0.86,0.09,0.05,0.51,0.47,0.02
440,0.85,0.09,0.06,0.51,0.47,0.02
450,0.74,0.12,0.14,0.52,0.43,0.05
460,0.89,0.09,0.02,0.43,0.49,0.08
470,0.79,0.18,0.03,0.55,0.42,0.03
480,0.77,0.15,0.08,0.57,0.38,0.05
490,0.83,0.06,0.11,0.5,0.42,0.08
500,0.84,0.11,0.05,0.54,0.37,0.09
510,0.8,0.13,0.07,0.51,0.39,0.1
520,0.84,0.11,0.05,0.48,0.4,0.12
530,0.84,0.1,0.06,0.5,0.37,0.13
540,0.78,0.1,0.12,0.45,0.53,0.02
550,0.85,0.1,0.05,0.57,0.42,0.01
560,0.8,0.13,0.07,0.38,0.5,0.12
570,0.85,0.09,0.06,0.54,0.41,0.05
580,0.82,0.15,0.03,0.53,0.4,0.07
590,0.87,0.1,0.03,0.53,0.38,0.09
600,0.84,0.15,0.01,0.43,0.47,0.1
610,0.86,0.12,0.02,0.52,0.35,0.13
620,0.8,0.14,0.06,0.63,0.37,0
630,0.89,0.1,0.01,0.5,0.5,0
640,0.88,0.1,0.02,0.54,0.45,0.01
650,0.81,0.09,0.1,0.62,0.34,0.04
660,0.92,0.02,0.06,0.52,0.47,0.01
670,0.91,0.07,0.02,0.56,0.37,0.07
680,0.88,0.07,0.05,0.61,0.37,0.02
690,0.8,0.12,0.08,0.52,0.41,0.07
700,0.82,0.15,0.03,0.52,0.38,0.1
710,0.86,0.08,0.06,0.63,0.29,0.08
720,0.84,0.09,0.07,0.55,0.41,0.04
730,0.87,0.08,0.05,0.56,0.4,0.04
740,0.81,0.14,0.05,0.58,0.35,0.07
750,0.84,0.13,0.03,0.52,0.39,0.09
760,0.88,0.08,0.04,0.61,0.37,0.02
770,0.82,0.11,0.07,0.55,0.36,0.09
780,0.84,0.11,0.05,0.63,0.3,0.07
790,0.85,0.1,0.05,0.56,0.32,0.12
800,0.8,0.14,0.06,0.58,0.32,0.1
810,0.85,0.08,0.07,0.62,0.33,0.05
820,0.81,0.11,0.08,0.57,0.34,0.09
830,0.85,0.11,0.04,0.58,0.37,0.05
840,0.76,0.15,0.09,0.58,0.34,0.08
850,0.76,0.13,0.11,0.59,0.4,0.01
860,0.74,0.17,0.09,0.57,0.42,0.01
870,0.79,0.12,0.09,0.69,0.29,0.02
880,0.84,0.12,0.04,0.62,0.38,0
890,0.87,0.09,0.04,0.6,0.39,0.01
900,0.9,0.08,0.02,0.6,0.39,0.01
910,0.89,0.04,0.07,0.57,0.41,0.02
920,0.85,0.11,0.04,0.65,0.32,0.03
930,0.88,0.09,0.03,0.62,0.38,0
940,0.84,0.11,0.05,0.46,0.48,0.06
950,0.82,0.12,0.06,0.61,0.37,0.02
960,0.82,0.15,0.03,0.63,0.34,0.03
970,0.85,0.11,0.04,0.6,0.37,0.03
980,0.82,0.1,0.08,0.61,0.36,0.03
990,0.76,0.14,0.1,0.7,0.28,0.02
1000,0.78,0.13,0.09,0.55,0.45,0
