Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.81,0.17,0.02,0.41,0.57,0.02
10,0.8,0.11,0.09,0.12,0.78,0.1
20,0.91,0.08,0.01,0.27,0.71,0.02
30,0.74,0.23,0.03,0.3,0.64,0.06
40,0.7,0.21,0.09,0.42,0.56,0.02
50,0.84,0.13,0.03,0.53,0.43,0.04
60,0.86,0.12,0.02,0.54,0.38,0.08
70,0.73,0.18,0.09,0.61,0.38,0.01
80,0.75,0.15,0.1,0.56,0.44,0
90,0.74,0.16,0.1,0.53,0.46,0.01
100,0.72,0.2,0.08,0.6,0.31,0.09
110,0.69,0.19,0.12,0.5,0.43,0.07
120,0.85,0.08,0.07,0.46,0.47,0.07
130,0.78,0.08,0.14,0.49,0.44,0.07
140,0.74,0.12,0.14,0.54,0.41,0.05
150,0.89,0.03,0.08,0.57,0.42,0.01
160,0.82,0.15,0.03,0.53,0.45,0.02
170,0.76,0.11,0.13,0.46,0.5,0.04
180,0.77,0.09,0.14,0.48,0.49,0.03
190,0.87,0.05,0.08,0.52,0.45,0.03
200,0.85,0.1,0.05,0.5,0.46,0.04
210,0.79,0.14,0.07,0.42,0.53,0.05
220,0.72,0.18,0.1,0.51,0.41,0.08
230,0.76,0.13,0.11,0.45,0.5,0.05
240,0.82,0.13,0.05,0.5,0.45,0.05
250,0.83,0.07,0.1,0.56,0.39,0.05
260,0.77,0.12,0.11,0.6,0.37,0.03
270,0.75,0.18,0.07,0.39,0.56,0.05
280,0.84,0.1,0.06,0.57,0.35,0.08
290,0.86,0.07,0.07,0.52,0.42,0.06
300,0.75,0.1,0.15,0.61,0.38,0.01
310,0.82,0.08,0.1,0.54,0.44,0.02
320,0.64,0.22,0.14,0.47,0.52,0.01
330,0.73,0.19,0.08,0.49,0.49,0.02
340,0.77,0.11,0.12,0.62,0.38,0
350,0.72,0.21,0.07,0.52,0.46,0.02
360,0.83,0.08,0.09,0.62,0.34,0.04
370,0.82,0.12,0.06,0.48,0.47,0.05
380,0.8,0.09,0.11,0.6,0.39,0.01
390,0.83,0.1,0.07,0.63,0.29,0.08
400,0.81,0.14,0.05,0.6,0.37,0.03
410,0.76,0.1,0.14,0.58,0.35,0.07
420,0.81,0.05,0.14,0.58,0.37,0.05
430,0.72,0.13,0.15,0.6,0.4,0
440,0.86,0.04,0.1,0.5,0.48,0.02
450,0.81,0.1,0.09,0.64,0.32,0.04
460,0.81,0.1,0.09,0.63,0.33,0.04
470,0.79,0.15,0.06,0.57,0.4,0.03
480,0.76,0.12,0.12,0.67,0.32,0.01
490,0.71,0.15,0.14,0.59,0.41,0
500,0.85,0.06,0.09,0.66,0.29,0.05
510,0.82,0.12,0.06,0.53,0.44,0.03
520,0.81,0.04,0.15,0.61,0.39,0
530,0.78,0.09,0.13,0.59,0.38,0.03
540,0.72,0.18,0.1,0.55,0.39,0.06
550,0.83,0.15,0.02,0.55,0.4,0.05
560,0.76,0.16,0.08,0.6,0.38,0.02
570,0.77,0.14,0.09,0.58,0.34,0.08
580,0.73,0.2,0.07,0.67,0.31,0.02
590,0.88,0.04,0.08,0.66,0.3,0.04
600,0.78,0.15,0.07,0.6,0.35,0.05
610,0.78,0.13,0.09,0.62,0.37,0.01
620,0.66,0.22,0.12,0.61,0.33,0.06
630,0.8,0.1,0.1,0.56,0.43,0.01
640,0.77,0.16,0.07,0.62,0.37,0.01
650,0.87,0.12,0.01,0.57,0.43,0
660,0.71,0.15,0.14,0.61,0.39,0
670,0.86,0.1,0.04,0.61,0.38,0.01
680,0.88,0.07,0.05,0.62,0.35,0.03
690,0.79,0.09,0.12,0.59,0.41,0
700,0.79,0.13,0.08,0.56,0.43,0.01
710,0.73,0.17,0.1,0.67,0.31,0.02
720,0.83,0.06,0.11,0.56,0.42,0.02
730,0.81,0.13,0.06,0.54,0.42,0.04
740,0.76,0.17,0.07,0.69,0.28,0.03
750,0.75,0.14,0.11,0.62,0.34,0.04
760,0.83,0.08,0.09,0.51,0.45,0.04
770,0.74,0.11,0.15,0.63,0.35,0.02
780,0.82,0.07,0.11,0.62,0.36,0.02
790,0.86,0.08,0.06,0.63,0.36,0.01
800,0.87,0.06,0.07,0.61,0.35,0.04
810,0.77,0.09,0.14,0.51,0.39,0.1
820,0.81,0.03,0.16,0.49,0.46,0.05
830,0.82,0.06,0.12,0.59,0.35,0.06
840,0.77,0.09,0.14,0.51,0.42,0.07
850,0.86,0.07,0.07,0.51,0.47,0.02
860,0.81,0.04,0.15,0.55,0.42,0.03
870,0.76,0.06,0.18,0.48,0.46,0.06
880,0.72,0.15,0.13,0.63,0.32,0.05
890,0.85,0.06,0.09,0.55,0.36,0.09
900,0.78,0.12,0.1,0.51,0.44,0.05
910,0.74,0.12,0.14,0.55,0.39,0.06
920,0.74,0.12,0.14,0.56,0.4,0.04
930,0.82,0.1,0.08,0.55,0.38,0.07
940,0.81,0.08,0.11,0.63,0.31,0.06
950,0.81,0.07,0.12,0.5,0.44,0.06
960,0.88,0.03,0.09,0.6,0.32,0.08
970,0.82,0.07,0.11,0.54,0.42,0.04
980,0.84,0.03,0.13,0.54,0.42,0.04
990,0.77,0.07,0.16,0.5,0.42,0.08
1000,0.81,0.06,0.13,0.62,0.34,0.04
