Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.79,0.17,0.04,0.47,0.48,0.05
10,0.74,0.2,0.06,0.36,0.63,0.01
20,0.73,0.19,0.08,0.22,0.74,0.04
30,0.66,0.27,0.07,0.48,0.51,0.01
40,0.82,0.16,0.02,0.6,0.39,0.01
50,0.9,0.08,0.02,0.52,0.48,0
60,0.75,0.22,0.03,0.63,0.37,0
70,0.83,0.15,0.02,0.53,0.45,0.02
80,0.82,0.14,0.04,0.51,0.43,0.06
90,0.78,0.21,0.01,0.52,0.45,0.03
100,0.87,0.13,0,0.49,0.47,0.04
110,0.81,0.18,0.01,0.48,0.5,0.02
120,0.82,0.16,0.02,0.48,0.52,0
130,0.84,0.09,0.07,0.55,0.44,0.01
140,0.61,0.21,0.18,0.49,0.5,0.01
150,0.7,0.2,0.1,0.43,0.55,0.02
160,0.74,0.2,0.06,0.48,0.52,0
170,0.74,0.21,0.05,0.37,0.59,0.04
180,0.78,0.15,0.07,0.29,0.64,0.07
190,0.79,0.14,0.07,0.32,0.67,0.01
200,0.82,0.09,0.09,0.38,0.59,0.03
210,0.75,0.16,0.09,0.39,0.59,0.02
220,0.85,0.12,0.03,0.47,0.51,0.02
230,0.79,0.13,0.08,0.47,0.51,0.02
240,0.74,0.19,0.07,0.55,0.42,0.03
250,0.86,0.09,0.05,0.55,0.44,0.01
260,0.84,0.13,0.03,0.56,0.43,0.01
270,0.79,0.13,0.08,0.43,0.52,0.05
280,0.82,0.12,0.06,0.48,0.52,0
290,0.82,0.07,0.11,0.47,0.52,0.01
300,0.74,0.19,0.07,0.57,0.42,0.01
310,0.87,0.05,0.08,0.56,0.43,0.01
320,0.8,0.12,0.08,0.55,0.45,0
330,0.79,0.08,0.13,0.54,0.45,0.01
340,0.89,0.05,0.06,0.55,0.45,0
350,0.77,0.11,0.12,0.54,0.44,0.02
360,0.78,0.13,0.09,0.52,0.45,0.03
370,0.88,0.1,0.02,0.58,0.41,0.01
380,0.8,0.14,0.06,0.52,0.48,0
390,0.77,0.18,0.05,0.6,0.38,0.02
400,0.74,0.17,0.09,0.53,0.46,0.01
410,0.78,0.16,0.06,0.54,0.46,0
420,0.8,0.11,0.09,0.6,0.4,0
430,0.75,0.17,0.08,0.59,0.41,0
440,0.87,0.06,0.07,0.61,0.39,0
450,0.78,0.12,0.1,0.6,0.4,0
460,0.74,0.2,0.06,0.56,0.43,0.01
470,0.74,0.18,0.08,0.66,0.32,0.02
480,0.74,0.21,0.05,0.63,0.36,0.01
490,0.73,0.18,0.09,0.58,0.42,0
500,0.74,0.15,0.11,0.64,0.34,0.02
510,0.78,0.18,0.04,0.66,0.32,0.02
520,0.76,0.19,0.05,0.47,0.48,0.05
530,0.82,0.1,0.08,0.67,0.33,0
540,0.74,0.19,0.07,0.55,0.45,0
550,0.79,0.18,0.03,0.6,0.38,0.02
560,0.84,0.02,0.14,0.57,0.43,0
570,0.76,0.06,0.18,0.6,0.39,0.01
580,0.69,0.17,0.14,0.58,0.38,0.04
590,0.81,0.12,0.07,0.48,0.5,0.02
600,0.81,0.12,0.07,0.58,0.41,0.01
610,0.71,0.13,0.16,0.65,0.32,0.03
620,0.76,0.12,0.12,0.64,0.34,0.02
630,0.86,0.08,0.06,0.61,0.39,0
640,0.78,0.16,0.06,0.6,0.39,0.01
650,0.87,0.11,0.02,0.6,0.39,0.01
660,0.84,0.15,0.01,0.56,0.44,0
670,0.83,0.12,0.05,0.55,0.42,0.03
680,0.81,0.15,0.04,0.62,0.38,0
690,0.8,0.15,0.05,0.68,0.31,0.01
700,0.76,0.16,0.08,0.6,0.39,0.01
710,0.86,0.13,0.01,0.64,0.34,0.02
720,0.79,0.13,0.08,0.52,0.43,0.05
730,0.85,0.13,0.02,0.59,0.4,0.01
740,0.79,0.14,0.07,0.62,0.37,0.01
750,0.75,0.21,0.04,0.69,0.29,0.02
760,0.85,0.06,0.09,0.66,0.34,0
770,0.79,0.18,0.03,0.58,0.42,0
780,0.74,0.18,0.08,0.51,0.46,0.03
790,0.73,0.23,0.04,0.58,0.41,0.01
800,0.8,0.11,0.09,0.69,0.3,0.01
810,0.77,0.14,0.09,0.55,0.44,0.01
820,0.84,0.09,0.07,0.58,0.38,0.04
830,0.75,0.15,0.1,0.54,0.44,0.02
840,0.71,0.22,0.07,0.44,0.51,0.05
850,0.88,0.09,0.03,0.64,0.36,0
860,0.76,0.17,0.07,0.6,0.36,0.04
870,0.76,0.17,0.07,0.56,0.42,0.02
880,0.74,0.09,0.17,0.59,0.35,0.06
890,0.84,0.1,0.06,0.55,0.41,0.04
900,0.72,0.25,0.03,0.5,0.46,0.04
910,0.81,0.08,0.11,0.51,0.46,0.03
920,0.86,0.11,0.03,0.54,0.36,0.1
930,0.78,0.11,0.11,0.68,0.27,0.05
940,0.89,0.06,0.05,0.54,0.37,0.09
950,0.68,0.24,0.08,0.61,0.36,0.03
960,0.71,0.16,0.13,0.58,0.3,0.12
970,0.79,0.05,0.16,0.65,0.28,0.07
980,0.85,0.03,0.12,0.57,0.41,0.02
990,0.81,0.09,0.1,0.57,0.26,0.17
1000,0.83,0.06,0.11,0.52,0.38,0.1
