Episodes,P1-Win,P1-Lose,P1-Draw,P2-Win,P2-Lose,P2-Draw
0,0.8,0.19,0.01,0.4,0.56,0.04
10,0.92,0.04,0.04,0.27,0.66,0.07
20,0.93,0.06,0.01,0.4,0.56,0.04
30,0.94,0.04,0.02,0.32,0.64,0.04
40,0.92,0.05,0.03,0.38,0.61,0.01
50,0.96,0.03,0.01,0.57,0.38,0.05
60,0.95,0.03,0.02,0.51,0.47,0.02
70,0.93,0.06,0.01,0.49,0.44,0.07
80,0.95,0.05,0,0.48,0.43,0.09
90,0.85,0.13,0.02,0.52,0.41,0.07
100,0.9,0.08,0.02,0.38,0.57,0.05
110,0.92,0.07,0.01,0.35,0.53,0.12
120,0.94,0.03,0.03,0.49,0.4,0.11
130,0.94,0.06,0,0.54,0.44,0.02
140,0.93,0.06,0.01,0.59,0.38,0.03
150,0.96,0.02,0.02,0.58,0.38,0.04
160,0.92,0.06,0.02,0.53,0.41,0.06
170,0.93,0.05,0.02,0.44,0.5,0.06
180,0.92,0.05,0.03,0.5,0.37,0.13
190,0.86,0.12,0.02,0.59,0.38,0.03
200,0.93,0.06,0.01,0.37,0.58,0.05
210,0.92,0.05,0.03,0.64,0.34,0.02
220,0.88,0.09,0.03,0.56,0.43,0.01
230,0.82,0.1,0.08,0.55,0.43,0.02
240,0.83,0.16,0.01,0.6,0.37,0.03
250,0.89,0.05,0.06,0.61,0.36,0.03
260,0.8,0.1,0.1,0.67,0.31,0.02
270,0.8,0.11,0.09,0.61,0.34,0.05
280,0.92,0.04,0.04,0.64,0.33,0.03
290,0.82,0.1,0.08,0.53,0.39,0.08
300,0.78,0.13,0.09,0.55,0.44,0.01
310,0.83,0.12,0.05,0.53,0.43,0.04
320,0.85,0,0.15,0.57,0.38,0.05
330,0.79,0.15,0.06,0.57,0.41,0.02
340,0.8,0.14,0.06,0.54,0.41,0.05
350,0.82,0.07,0.11,0.57,0.37,0.06
360,0.78,0.1,0.12,0.5,0.42,0.08
370,0.85,0.11,0.04,0.64,0.31,0.05
380,0.85,0.08,0.07,0.59,0.4,0.01
390,0.89,0.06,0.05,0.62,0.34,0.04
400,0.82,0.12,0.06,0.56,0.37,0.07
410,0.88,0.09,0.03,0.48,0.47,0.05
420,0.85,0.11,0.04,0.54,0.44,0.02
430,0.88,0.11,0.01,0.58,0.41,0.01
440,0.95,0.03,0.02,0.53,0.38,0.09
450,0.91,0.06,0.03,0.59,0.38,0.03
460,0.87,0.09,0.04,0.45,0.53,0.02
470,0.85,0.12,0.03,0.61,0.39,0
480,0.72,0.24,0.04,0.49,0.51,0
490,0.86,0.12,0.02,0.57,0.4,0.03
500,0.88,0.1,0.02,0.54,0.46,0
510,0.87,0.09,0.04,0.5,0.49,0.01
520,0.84,0.13,0.03,0.55,0.35,0.1
530,0.86,0.1,0.04,0.53,0.44,0.03
540,0.86,0.1,0.04,0.54,0.43,0.03
550,0.89,0.1,0.01,0.6,0.38,0.02
560,0.9,0.07,0.03,0.5,0.48,0.02
570,0.81,0.18,0.01,0.46,0.51,0.03
580,0.88,0.11,0.01,0.55,0.39,0.06
590,0.89,0.09,0.02,0.61,0.39,0
600,0.84,0.12,0.04,0.53,0.47,0
610,0.87,0.1,0.03,0.51,0.46,0.03
620,0.79,0.13,0.08,0.57,0.41,0.02
630,0.86,0.12,0.02,0.66,0.32,0.02
640,0.8,0.17,0.03,0.63,0.35,0.02
650,0.85,0.08,0.07,0.61,0.36,0.03
660,0.94,0.06,0,0.69,0.27,0.04
670,0.89,0.06,0.05,0.52,0.4,0.08
680,0.88,0.12,0,0.62,0.35,0.03
690,0.87,0.13,0,0.5,0.42,0.08
700,0.78,0.13,0.09,0.37,0.51,0.12
710,0.82,0.16,0.02,0.56,0.41,0.03
720,0.78,0.14,0.08,0.54,0.43,0.03
730,0.85,0.09,0.06,0.41,0.54,0.05
740,0.79,0.12,0.09,0.42,0.54,0.04
750,0.78,0.16,0.06,0.62,0.35,0.03
760,0.8,0.13,0.07,0.62,0.33,0.05
770,0.9,0.04,0.06,0.61,0.38,0.01
780,0.82,0.12,0.06,0.56,0.42,0.02
790,0.9,0.03,0.07,0.48,0.5,0.02
800,0.84,0.1,0.06,0.54,0.44,0.02
810,0.94,0.04,0.02,0.58,0.4,0.02
820,0.93,0.06,0.01,0.53,0.44,0.03
830,0.79,0.18,0.03,0.47,0.49,0.04
840,0.76,0.2,0.04,0.7,0.25,0.05
850,0.79,0.16,0.05,0.47,0.53,0
860,0.87,0.1,0.03,0.47,0.43,0.1
870,0.8,0.16,0.04,0.53,0.47,0
880,0.89,0.09,0.02,0.48,0.51,0.01
890,0.85,0.09,0.06,0.49,0.51,0
900,0.84,0.13,0.03,0.55,0.38,0.07
910,0.89,0.09,0.02,0.54,0.4,0.06
920,0.78,0.11,0.11,0.54,0.44,0.02
930,0.86,0.09,0.05,0.52,0.44,0.04
940,0.87,0.07,0.06,0.47,0.45,0.08
950,0.93,0.07,0,0.49,0.42,0.09
960,0.87,0.09,0.04,0.59,0.36,0.05
970,0.83,0.09,0.08,0.53,0.43,0.04
980,0.86,0.11,0.03,0.43,0.57,0
990,0.78,0.13,0.09,0.59,0.4,0.01
1000,0.9,0.04,0.06,0.55,0.39,0.06
